"id","type","controller","action","enabled","policy","role"
1552,application,twsite,destroyrelation,1,,1
1553,application,twsite,destroyrelation,0,,2
1554,application,twsite,destroyrelation,0,,3
1555,application,twsite,find,1,,1
1556,application,twsite,find,1,,2
1557,application,twsite,find,1,,3
1558,application,twsite,findone,1,,1
1559,application,twsite,findone,1,,2
1560,application,twsite,findone,1,,3
1561,application,twsite,update,1,,1
1562,application,twsite,update,0,,2
1563,application,twsite,update,0,,3
1564,application,twsite,updaterelation,1,,1
1565,application,twsite,updaterelation,0,,2
1566,application,twsite,updaterelation,0,,3
1567,application,usssite,count,1,,1
1568,application,usssite,count,1,,2
1569,application,usssite,count,1,,3
1570,application,usssite,create,1,,1
1571,application,usssite,create,0,,2
1572,application,usssite,create,0,,3
1573,application,usssite,createrelation,1,,1
1574,application,usssite,createrelation,0,,2
1575,application,usssite,createrelation,0,,3
1576,application,usssite,destroy,1,,1
1577,application,usssite,destroy,0,,2
1578,application,usssite,destroy,0,,3
1579,application,usssite,destroyrelation,1,,1
1580,application,usssite,destroyrelation,0,,2
1581,application,usssite,destroyrelation,0,,3
1582,application,usssite,find,1,,1
1583,application,usssite,find,1,,2
1584,application,usssite,find,1,,3
1585,application,usssite,findone,1,,1
1586,application,usssite,findone,1,,2
1587,application,usssite,findone,1,,3
1588,application,usssite,update,1,,1
1589,application,usssite,update,0,,2
1590,application,usssite,update,0,,3
1591,application,usssite,updaterelation,1,,1
1592,application,usssite,updaterelation,0,,2
1593,application,usssite,updaterelation,0,,3
1594,application,usstype,count,1,,1
1595,application,usstype,count,1,,2
1596,application,usstype,count,1,,3
1597,application,usstype,create,1,,1
1598,application,usstype,create,0,,2
1599,application,usstype,create,0,,3
1600,application,usstype,createrelation,1,,1
1601,application,usstype,createrelation,0,,2
1602,application,usstype,createrelation,0,,3
1603,application,usstype,destroy,1,,1
1604,application,usstype,destroy,0,,2
1605,application,usstype,destroy,0,,3
1606,application,usstype,destroyrelation,1,,1
1607,application,usstype,destroyrelation,0,,2
1608,application,usstype,destroyrelation,0,,3
1609,application,usstype,find,1,,1
1610,application,usstype,find,1,,2
1611,application,usstype,find,1,,3
1612,application,usstype,findone,1,,1
1613,application,usstype,findone,1,,2
1614,application,usstype,findone,1,,3
1615,application,usstype,update,1,,1
1616,application,usstype,update,0,,2
1617,application,usstype,update,0,,3
1618,application,usstype,updaterelation,1,,1
1619,application,usstype,updaterelation,0,,2
1620,application,usstype,updaterelation,0,,3
1621,content-manager,contentmanager,count,1,,1
1622,content-manager,contentmanager,count,0,,2
1623,content-manager,contentmanager,count,0,,3
1624,content-manager,contentmanager,create,1,,1
1625,content-manager,contentmanager,create,0,,2
1626,content-manager,contentmanager,create,0,,3
1627,content-manager,contentmanager,delete,1,,1
1628,content-manager,contentmanager,delete,0,,2
1629,content-manager,contentmanager,delete,0,,3
1630,content-manager,contentmanager,deleteall,1,,1
1631,content-manager,contentmanager,deleteall,0,,2
1632,content-manager,contentmanager,deleteall,0,,3
1633,content-manager,contentmanager,find,1,,1
1634,content-manager,contentmanager,find,0,,2
1635,content-manager,contentmanager,find,0,,3
1636,content-manager,contentmanager,findone,1,,1
1637,content-manager,contentmanager,findone,0,,2
1638,content-manager,contentmanager,findone,0,,3
1639,content-manager,contentmanager,layout,1,,1
1640,content-manager,contentmanager,layout,0,,2
1641,content-manager,contentmanager,layout,0,,3
1642,content-manager,contentmanager,models,1,,1
1643,content-manager,contentmanager,models,0,,2
1644,content-manager,contentmanager,models,0,,3
1645,content-manager,contentmanager,update,1,,1
1646,content-manager,contentmanager,update,0,,2
1647,content-manager,contentmanager,update,0,,3
1648,content-type-builder,contenttypebuilder,autoreload,1,,1
1649,content-type-builder,contenttypebuilder,autoreload,1,,2
1650,content-type-builder,contenttypebuilder,autoreload,1,,3
1651,content-type-builder,contenttypebuilder,checktableexists,1,,1
1652,content-type-builder,contenttypebuilder,checktableexists,0,,2
1653,content-type-builder,contenttypebuilder,checktableexists,0,,3
1654,content-type-builder,contenttypebuilder,createmodel,1,,1
1655,content-type-builder,contenttypebuilder,createmodel,0,,2
1656,content-type-builder,contenttypebuilder,createmodel,0,,3
1657,content-type-builder,contenttypebuilder,deletemodel,1,,1
1658,content-type-builder,contenttypebuilder,deletemodel,0,,2
1659,content-type-builder,contenttypebuilder,deletemodel,0,,3
1660,content-type-builder,contenttypebuilder,getconnections,1,,1
1661,content-type-builder,contenttypebuilder,getconnections,0,,2
1662,content-type-builder,contenttypebuilder,getconnections,0,,3
1663,content-type-builder,contenttypebuilder,getmodel,1,,1
1664,content-type-builder,contenttypebuilder,getmodel,0,,2
1665,content-type-builder,contenttypebuilder,getmodel,0,,3
1666,content-type-builder,contenttypebuilder,getmodels,1,,1
1667,content-type-builder,contenttypebuilder,getmodels,0,,2
1668,content-type-builder,contenttypebuilder,getmodels,0,,3
1669,content-type-builder,contenttypebuilder,updatemodel,1,,1
1670,content-type-builder,contenttypebuilder,updatemodel,0,,2
1671,content-type-builder,contenttypebuilder,updatemodel,0,,3
1672,email,email,getenvironments,1,,1
1673,email,email,getenvironments,0,,2
1674,email,email,getenvironments,0,,3
1675,email,email,getsettings,1,,1
1676,email,email,getsettings,0,,2
1677,email,email,getsettings,0,,3
1678,email,email,send,1,,1
1679,email,email,send,0,,2
1680,email,email,send,0,,3
1681,email,email,updatesettings,1,,1
1682,email,email,updatesettings,0,,2
1683,email,email,updatesettings,0,,3
1684,settings-manager,settingsmanager,autoreload,1,,1
1685,settings-manager,settingsmanager,autoreload,1,,2
1686,settings-manager,settingsmanager,autoreload,1,,3
1687,settings-manager,settingsmanager,createdatabase,1,,1
1688,settings-manager,settingsmanager,createdatabase,0,,2
1689,settings-manager,settingsmanager,createdatabase,0,,3
1690,settings-manager,settingsmanager,createlanguage,1,,1
1691,settings-manager,settingsmanager,createlanguage,0,,2
1692,settings-manager,settingsmanager,createlanguage,0,,3
1693,settings-manager,settingsmanager,database,1,,1
1694,settings-manager,settingsmanager,database,0,,2
1695,settings-manager,settingsmanager,database,0,,3
1696,settings-manager,settingsmanager,databasemodel,1,,1
1697,settings-manager,settingsmanager,databasemodel,0,,2
1698,settings-manager,settingsmanager,databasemodel,0,,3
1699,settings-manager,settingsmanager,databases,1,,1
1700,settings-manager,settingsmanager,databases,0,,2
1701,settings-manager,settingsmanager,databases,0,,3
1702,settings-manager,settingsmanager,deletedatabase,1,,1
1703,settings-manager,settingsmanager,deletedatabase,0,,2
1704,settings-manager,settingsmanager,deletedatabase,0,,3
1705,settings-manager,settingsmanager,deletelanguage,1,,1
1706,settings-manager,settingsmanager,deletelanguage,0,,2
1707,settings-manager,settingsmanager,deletelanguage,0,,3
1708,settings-manager,settingsmanager,environments,1,,1
1709,settings-manager,settingsmanager,environments,0,,2
1710,settings-manager,settingsmanager,environments,0,,3
1711,settings-manager,settingsmanager,get,1,,1
1712,settings-manager,settingsmanager,get,0,,2
1713,settings-manager,settingsmanager,get,0,,3
1714,settings-manager,settingsmanager,languages,1,,1
1715,settings-manager,settingsmanager,languages,0,,2
1716,settings-manager,settingsmanager,languages,0,,3
1717,settings-manager,settingsmanager,menu,1,,1
1718,settings-manager,settingsmanager,menu,0,,2
1719,settings-manager,settingsmanager,menu,0,,3
1720,settings-manager,settingsmanager,update,1,,1
1721,settings-manager,settingsmanager,update,0,,2
1722,settings-manager,settingsmanager,update,0,,3
1723,settings-manager,settingsmanager,updatedatabase,1,,1
1724,settings-manager,settingsmanager,updatedatabase,0,,2
1725,settings-manager,settingsmanager,updatedatabase,0,,3
1726,upload,upload,count,1,,1
1727,upload,upload,count,0,,2
1728,upload,upload,count,1,,3
1729,upload,upload,destroy,1,,1
1730,upload,upload,destroy,0,,2
1731,upload,upload,destroy,0,,3
1732,upload,upload,find,1,,1
1733,upload,upload,find,0,,2
1734,upload,upload,find,1,,3
1735,upload,upload,findone,1,,1
1736,upload,upload,findone,0,,2
1737,upload,upload,findone,1,,3
1738,upload,upload,getenvironments,1,,1
1739,upload,upload,getenvironments,0,,2
1740,upload,upload,getenvironments,0,,3
1741,upload,upload,getsettings,1,,1
1742,upload,upload,getsettings,0,,2
1743,upload,upload,getsettings,0,,3
1744,upload,upload,search,1,,1
1745,upload,upload,search,0,,2
1746,upload,upload,search,1,,3
1747,upload,upload,updatesettings,1,,1
1748,upload,upload,updatesettings,0,,2
1749,upload,upload,updatesettings,0,,3
1750,upload,upload,upload,1,,1
1751,upload,upload,upload,0,,2
1752,upload,upload,upload,1,,3
1753,users-permissions,auth,callback,1,,1
1754,users-permissions,auth,callback,0,,2
1755,users-permissions,auth,callback,1,,3
1756,users-permissions,auth,changepassword,1,,1
1757,users-permissions,auth,changepassword,0,,2
1758,users-permissions,auth,changepassword,1,,3
1759,users-permissions,auth,connect,1,,1
1760,users-permissions,auth,connect,1,,2
1761,users-permissions,auth,connect,1,,3
1762,users-permissions,auth,forgotpassword,1,,1
1763,users-permissions,auth,forgotpassword,0,,2
1764,users-permissions,auth,forgotpassword,1,,3
1765,users-permissions,auth,register,1,,1
1766,users-permissions,auth,register,0,,2
1767,users-permissions,auth,register,1,,3
1768,users-permissions,user,create,1,,1
1769,users-permissions,user,create,0,,2
1770,users-permissions,user,create,0,,3
1771,users-permissions,user,destroy,1,,1
1772,users-permissions,user,destroy,0,,2
1773,users-permissions,user,destroy,0,,3
1774,users-permissions,user,destroyall,1,,1
1775,users-permissions,user,destroyall,0,,2
1776,users-permissions,user,destroyall,0,,3
1777,users-permissions,user,find,1,,1
1778,users-permissions,user,find,0,,2
1779,users-permissions,user,find,0,,3
1780,users-permissions,user,findone,1,,1
1781,users-permissions,user,findone,0,,2
1782,users-permissions,user,findone,0,,3
1783,users-permissions,user,me,1,,1
1784,users-permissions,user,me,1,,2
1785,users-permissions,user,me,1,,3
1786,users-permissions,user,update,1,,1
1787,users-permissions,user,update,0,,2
1788,users-permissions,user,update,0,,3
1789,users-permissions,userspermissions,createrole,1,,1
1790,users-permissions,userspermissions,createrole,0,,2
1791,users-permissions,userspermissions,createrole,0,,3
1792,users-permissions,userspermissions,deleteprovider,1,,1
1793,users-permissions,userspermissions,deleteprovider,0,,2
1794,users-permissions,userspermissions,deleteprovider,0,,3
1795,users-permissions,userspermissions,deleterole,1,,1
1796,users-permissions,userspermissions,deleterole,0,,2
1797,users-permissions,userspermissions,deleterole,0,,3
1798,users-permissions,userspermissions,getadvancedsettings,1,,1
1799,users-permissions,userspermissions,getadvancedsettings,0,,2
1800,users-permissions,userspermissions,getadvancedsettings,0,,3
1801,users-permissions,userspermissions,getemailtemplate,1,,1
1802,users-permissions,userspermissions,getemailtemplate,0,,2
1803,users-permissions,userspermissions,getemailtemplate,0,,3
1804,users-permissions,userspermissions,getpermissions,1,,1
1805,users-permissions,userspermissions,getpermissions,0,,2
1806,users-permissions,userspermissions,getpermissions,0,,3
1807,users-permissions,userspermissions,getpolicies,1,,1
1808,users-permissions,userspermissions,getpolicies,0,,2
1809,users-permissions,userspermissions,getpolicies,0,,3
1810,users-permissions,userspermissions,getproviders,1,,1
1811,users-permissions,userspermissions,getproviders,0,,2
1812,users-permissions,userspermissions,getproviders,0,,3
1813,users-permissions,userspermissions,getrole,1,,1
1814,users-permissions,userspermissions,getrole,0,,2
1815,users-permissions,userspermissions,getrole,0,,3
1816,users-permissions,userspermissions,getroles,1,,1
1817,users-permissions,userspermissions,getroles,0,,2
1818,users-permissions,userspermissions,getroles,0,,3
1819,users-permissions,userspermissions,getroutes,1,,1
1820,users-permissions,userspermissions,getroutes,0,,2
1821,users-permissions,userspermissions,getroutes,0,,3
1822,users-permissions,userspermissions,index,1,,1
1823,users-permissions,userspermissions,index,0,,2
1824,users-permissions,userspermissions,index,0,,3
1825,users-permissions,userspermissions,init,1,,1
1826,users-permissions,userspermissions,init,1,,2
1827,users-permissions,userspermissions,init,1,,3
1828,users-permissions,userspermissions,searchusers,1,,1
1829,users-permissions,userspermissions,searchusers,0,,2
1830,users-permissions,userspermissions,searchusers,0,,3
1831,users-permissions,userspermissions,updateadvancedsettings,1,,1
1832,users-permissions,userspermissions,updateadvancedsettings,0,,2
1833,users-permissions,userspermissions,updateadvancedsettings,0,,3
1834,users-permissions,userspermissions,updateemailtemplate,1,,1
1835,users-permissions,userspermissions,updateemailtemplate,0,,2
1836,users-permissions,userspermissions,updateemailtemplate,0,,3
1837,users-permissions,userspermissions,updateproviders,1,,1
1838,users-permissions,userspermissions,updateproviders,0,,2
1839,users-permissions,userspermissions,updateproviders,0,,3
1840,users-permissions,userspermissions,updaterole,1,,1
1841,users-permissions,userspermissions,updaterole,0,,2
1842,users-permissions,userspermissions,updaterole,0,,3
