id,system,bodyName
1164,916,MEL 22 SECTOR JX-T C3-9 6 A
1165,917,MEL 22 SECTOR KC-V D2-28 1 C
1166,918,MEL 22 SECTOR LN-T D3-60 5 A
1167,919,MEL 22 SECTOR LN-T D3-64 ABC 1 C
1168,920,MEL 22 SECTOR MC-V D2-19 BC 1 B
1169,921,MEL 22 SECTOR MX-U D2-14 AB 1 A
1170,922,MEL 22 SECTOR NT-Q C5-11 8 A
1171,923,MEL 22 SECTOR NX-U D2-27 5 A
1172,924,MEL 22 SECTOR NX-U D2-31 3 A
1173,925,MEL 22 SECTOR OO-Q C5-10 7 B
1174,926,MEL 22 SECTOR OO-Q C5-6 1 A
1175,927,MEL 22 SECTOR OY-R C4-5 2 A
1176,928,MEL 22 SECTOR SK-E B12-1 2
1177,929,MEL 22 SECTOR TT-R C4-2 3 A
1178,930,MEL 22 SECTOR UE-G B11-0 A 2
1179,931,MEL 22 SECTOR UT-R C4-4 1 A
1180,932,MEL 22 SECTOR WK-O C6-1 5 C
1181,933,MEL 22 SECTOR YU-F B11-1 AB 5 A
1182,934,MEL 22 SECTOR ZM-H B11-3 B 3
1183,935,MEL 22 SECTOR ZU-P C5-1 4 A
1184,936,MEROPE 1 A
1185,936,MEROPE 1 B
1186,936,MEROPE 2 A
1187,936,MEROPE 5 C
1188,937,MIZUCHI 2
1189,938,MOMOIRENT AB 1 C
1190,938,MOMOIRENT AB 1 D
1191,938,MOMOIRENT B 1
1192,938,MOMOIRENT B 2
1193,938,MOMOIRENT B 3
1194,939,MONKEY HEAD SECTOR CQ-Y D34 A 5 A
1195,940,MONKEY HEAD SECTOR SO-R C4-10 1 B
1196,941,MU CASSIOPEIA C 1
1197,942,MURNAKO B 1
1198,943,MUSCA DARK REGION AA-Z C46 B 3 A
1199,944,MUSCA DARK REGION BQ-Y D86 4C
1200,945,MUSCA DARK REGION CQ-Y D86 AB 1 B
1201,946,MUSCA DARK REGION KM-W D1-70 A 5 A
1202,947,MUSCA DARK REGION LN-T C3-4 B 3
1203,948,MUSCA DARK REGION LY-Q B5-9 2 A
1204,949,MYEADAI TD-K D8-6 3 A
1205,950,MYNOARR WC-D B18-15 2
1206,951,MYNOAW RI-T E3-130 3 C A
1207,952,MYNOAW RY-R E4-196 4 C A
1208,953,MYOAGAAE ML-K C22-0 A 4 A
1209,954,MYOANGEIA KS-I D10-12 B 1
1210,955,MYOANGEIA SS-T C19-2 1 A
1211,956,MYOANGOI OW-N B39-0 B 1
1212,957,MYOANGUA UV-K D9-11 1 A
1213,958,MYRIESLY SI-B D13-7552 2 C
1214,959,MYRIESLY UD-Z C27-7013 2 G A
1215,960,NEFERTEM 6 A
1216,961,NGC 2244 SECTOR CQ-O D6-29 B 4 A
1217,962,NGC 2244 SECTOR KI-Y C15-3 AB 3 A
1218,963,NGC 2451A SECTOR BL-X C1-12 D 2
1219,964,NGC 2451A SECTOR DL-Y D61 A 2
1220,965,NGC 2451A SECTOR DQ-Y D2 2 E A
1221,966,NGC 2451A SECTOR GW-W C1-12 1 A
1222,967,NGC 2451A SECTOR IR-W D1-77 AB 1 A
1223,968,NGC 2451A SECTOR JB-X B1-4 D 1
1224,969,NGC 2451A SECTOR JR-W C1-1 1 C
1225,969,NGC 2451A SECTOR JR-W C1-1 1 C A
1226,969,NGC 2451A SECTOR JR-W C1-1 1 D A
1227,970,NGC 2451A SECTOR KS-T B3-0 B 1
1228,970,NGC 2451A SECTOR KS-T B3-0 B 4 A
1229,971,NGC 2451A SECTOR LX-U D2-25 3
1230,972,NGC 2451A SECTOR MC-V C2-5 E 1
1231,973,NGC 2451A SECTOR QT-R C4-18 4
1232,974,NGC 2451A SECTOR RI-T C3-27 A 3 A
1233,975,NGC 2451A SECTOR RT-R C4-19 2
1234,976,NGC 2451A SECTOR TO-R C4-10 B 1
1235,977,NGC 2451A SECTOR TO-R C4-3 3
1236,978,NGC 2451A SECTOR TY-R B4-6 C 1
1237,979,NGC 2451A SECTOR UO-R C4-4 B 5
1238,980,NGC 2451A SECTOR VJ-R C4-22 A 1
1239,981,NGC 2451A SECTOR WE-Q B5-6 B 1
1240,982,NGC 2546 SECTOR SY-I D9-12 A 4 C A
1241,983,NGC 3199 SECTOR BG-X C1-6 2 A
1242,984,NGC 3199 SECTOR BV-Y C2 B 1
1243,985,NGC 3199 SECTOR DG-X C1-8 C 1
1244,986,NGC 3199 SECTOR DL-Y D12 1 A
1245,987,NGC 3199 SECTOR HH-V C2-7 8 A
1246,988,NGC 3199 SECTOR IM-V C2-5 B 3
1247,988,NGC 3199 SECTOR IM-V C2-5 B 4
1248,988,NGC 3199 SECTOR IM-V C2-5 C 3
1249,989,NGC 3199 SECTOR MC-V C2-3 B 2 A
1250,990,NGC 3199 SECTOR MC-V C2-8 A 5
1251,991,NGC 457 SECTOR EQ-X D1-0 B 1 A
1252,992,NGC 5281 SECTOR PC-C B42-0 AB 3 B
1253,993,NGC 6357 SECTOR DL-Y E22 2
1254,994,NGC 6383 SECTOR ZU-Y D5 E 1
1255,995,NGC 6530 SECTOR FL-Y D67 B 1
1256,996,NGC 6530 WFI 16706 A 1 A
1257,997,NIDGIAE EL-N D7-0 3 A
1258,998,NIDGIAE FV-X D1-0 AB 1 A
1259,999,NIDGIAE MS-J D9-0 2 B
1260,1000,NIDGIAE PD-I D10-0 C 2 A
1261,1001,NIDGIAE WV-Q C7-0 1 A
1262,1002,NORTH AMERICA SECTOR GW-W D1-75 C 4
1263,1003,NORTH AMERICA SECTOR OS-T B3-1 7 D A
1264,1004,NU TAURI 1
1265,1005,NUEKAU DA-X D2-381 AB 2 C A
1266,1006,NUEKAU HG-V D3-131 1 A
1267,1007,NUEKOA GG-O C9-0 3 A
1268,1008,NUEKUIA FL-A C3-9 1 A A
1269,1009,NYEAJAAE VU-H B16-0 B 1
1270,1010,NYEAJEOU AM-B D14-52 ABC 1 A
1271,1011,NYEAJEOU GD-B B59-2 B 1
1272,1012,OBOTRIMA B 2
1273,1013,OMEGA SECTOR CQ-Y C44 4
1274,1014,OMEGA SECTOR DL-Y D127 3
1275,1015,OMEGA SECTOR DL-Y D131 BC 2 A
1276,1016,OMEGA SECTOR DL-Y D72 A 5
1277,1017,OMEGA SECTOR DQ-Y C16 1 B
1278,1018,OMEGA SECTOR EL-Y D118 A 2 A
1279,1019,OMEGA SECTOR EL-Y D133 6 C
1280,1020,OMEGA SECTOR EL-Y D159 A 4 A
1281,1021,OMEGA SECTOR EL-Y D169 A 2 A
1282,1022,OMEGA SECTOR EL-Y D215 4 B
1283,1023,OMEGA SECTOR EL-Y D236 D 1 A
1284,1023,OMEGA SECTOR EL-Y D236 D 3
1285,1024,OMEGA SECTOR EL-Y D241 A 2 A
1286,1025,OMEGA SECTOR EL-Y D60 2
1287,1026,OMEGA SECTOR EL-Y D62 1 A
1288,1026,OMEGA SECTOR EL-Y D62 2 A
1289,1026,OMEGA SECTOR EL-Y D62 4 A
1290,1026,OMEGA SECTOR EL-Y D62 4 B
1291,1027,OMEGA SECTOR EL-Y D67 5 B A
1292,1028,OMEGA SECTOR EL-Y D82 6 A
1293,1028,OMEGA SECTOR EL-Y D82 6 B
1294,1029,OMEGA SECTOR EL-Y D91 A 1 A
1295,1029,OMEGA SECTOR EL-Y D91 B 2 A
1296,1030,OMEGA SECTOR FB-X C1-32 4 B
1297,1031,OMEGA SECTOR GG-Y D153 1 A
1298,1032,OMEGA SECTOR GW-W C1-10 D 1
1299,1033,OMEGA SECTOR JH-V C2-6 A 1
1300,1034,OMEGA SECTOR JI-J B9-2 AB 1
1301,1034,OMEGA SECTOR JI-J B9-2 AB 2
1302,1035,OMEGA SECTOR KC-V C2-67 A 2
1303,1036,OMEGA SECTOR KR-V B2-7 11 C
1304,1037,OMEGA SECTOR LC-V C2-26 2 B
1305,1037,OMEGA SECTOR LC-V C2-26 2 B A
1306,1038,OMEGA SECTOR OS-T B3-14 2
1307,1039,OMEGA SECTOR PD-S B4-14 3
1308,1040,OMEGA SECTOR PD-S B4-7 1
1309,1041,OMEGA SECTOR PY-R B4-1 C 1
1310,1041,OMEGA SECTOR PY-R B4-1 C 3
1311,1042,OMEGA SECTOR UJ-Q B5-4 B 1
1312,1043,OMEGA SECTOR VE-Q B5-15 2
1313,1043,OMEGA SECTOR VE-Q B5-15 6 G
1314,1043,OMEGA SECTOR VE-Q B5-15 7 B
1315,1044,OMEGA SECTOR WP-O B6-2 A 4
1316,1045,ONGAIHN EC-D D12-473 B 4
1317,1045,ONGAIHN EC-D D12-473 B 6 A
1318,1046,ONGAIHN IO-Z D13-7146 3 B A
1319,1047,OOCHOST VT-Z D13-0 ABC 1
1320,1048,OOTOFF MJ-X C2-2 A 2 A
1321,1049,OUTORDY JB-O D6-4 AB 1
1322,1050,OUTORDY MB-V C16-1 6 A
1323,1051,OUTORDY VD-V B57-0 1 A
1324,1052,OUTORDY ZD-Q C19-0 A 3 B
1325,1053,OUTORST DF-C C27-1 4 C
1326,1054,OUTORST GQ-G D10-28 A 3 A
1327,1055,OUTORST IL-A C28-1 2 A
1328,1056,OUTORST MB-F C11-0 4 A
1329,1057,OUTORST VW-I C23-1 1
1330,1058,OUTOTCH NA-H B10-0 2
1331,1059,OUTOTZ AS-F B39-0 A 3
1332,1060,OUTOTZ BB-V C16-0 ABC 2 B A
1333,1061,OUTOTZ EH-T C17-1 B 2
1334,1062,OUTOTZ ND-J D9-5 B 3 B
1335,1063,OUTOTZ XV-I B37-0 C 2
1336,1064,P CARINAE 2
1337,1065,P VELORUM 3 A
1338,1066,PALLAENI A 1
1339,1066,PALLAENI A 2
1340,1067,PARROT'S HEAD SECTOR FB-X C1-7 A 1
1341,1068,PARROT'S HEAD SECTOR IH-V C2-20 1
1342,1068,PARROT'S HEAD SECTOR IH-V C2-20 2
1343,1068,PARROT'S HEAD SECTOR IH-V C2-20 3
1344,1069,PCYC 275 B 2 C
1345,1069,PCYC 275 B 3 C
1346,1070,PENCIL SECTOR EL-Y D5 A 2 A
1347,1071,PENCIL SECTOR IR-W D1-144 8 A A
1348,1072,PENCIL SECTOR JM-V B2-13 AB 2 A
1349,1073,PENCIL SECTOR JM-W D1-97 1 A
1350,1074,PENCIL SECTOR OC-U A3-2 A 2 A
1351,1075,PENCIL SECTOR ZU-P B5-0 1
1352,1075,PENCIL SECTOR ZU-P B5-0 4
1353,1076,PHA FLAAE II-J D9-175 A 1 C A
1354,1077,PHA FLEAU ND-K D8-81 6 A
1355,1078,PHA FLEE OO-O D7-59 ABCD 2 A
1356,1079,PHA FLEE PO-O D7-6 3 B
1357,1079,PHA FLEE PO-O D7-6 5 A
1358,1080,PHIPOEA BG-O E6-2320 A 1
1359,1081,PHRAA BLOO LX-U D2-16 A 6 A
1360,1082,PHRAA BLOO LX-U D2-2 6 F A
1361,1083,PHRAA EAEC XJ-X D2-32 A 3 A
1362,1084,PHROEA EAEC BL-O D6-3 6 C A
1363,1085,PHROEA HYPA ZC-Y B48-0 A 2 A
1364,1086,PHROI PHOE UB-W C18-8 B 1
1365,1087,PHYLUWYG XL-W C2-4 6 C
1366,1088,PLAA AESCS WJ-L B35-13 1 A
1367,1089,PLAA AIN HE-A C1-0 1 C
1368,1090,PLEIADES SECTOR AV-Y C7 1 B
1369,1091,PLEIADES SECTOR BG-X C1-10 14 A
1370,1092,PLEIADES SECTOR BG-X C1-14 5 D
1371,1093,PLEIADES SECTOR CB-N B7-0 A 1
1372,1094,PLEIADES SECTOR CL-Y D43 A 5
1373,1095,PLEIADES SECTOR CQ-P B5-0 B 2
1374,1095,PLEIADES SECTOR CQ-P B5-0 C 1
1375,1096,PLEIADES SECTOR DG-O B6-0 1
1376,1097,PLEIADES SECTOR DG-X C1-11 A 3 A
1377,1098,PLEIADES SECTOR DG-X C1-14 AB 1 A
1378,1099,PLEIADES SECTOR DQ-Y C4 6 A
1379,1100,PLEIADES SECTOR EB-X C1-2 ABC 3 C
1380,1101,PLEIADES SECTOR EC-U B3-0 4 A
1381,1102,PLEIADES SECTOR EH-U B3-2 A 3
1382,1102,PLEIADES SECTOR EH-U B3-2 C 1
1383,1102,PLEIADES SECTOR EH-U B3-2 C 2
1384,1103,PLEIADES SECTOR EL-Y D23 ABCD 1 A
1385,1104,PLEIADES SECTOR FB-X C1-10 A 6
1386,1104,PLEIADES SECTOR FB-X C1-10 B 2
1387,1104,PLEIADES SECTOR FB-X C1-10 B 4
1388,1104,PLEIADES SECTOR FB-X C1-10 B 5
1389,1105,PLEIADES SECTOR FM-V C2-7 2 A
1390,1106,PLEIADES SECTOR FR-V C2-2 B 1
1391,1106,PLEIADES SECTOR FR-V C2-2 B 2
1392,1107,PLEIADES SECTOR FR-V C2-7 A 2
1393,1108,PLEIADES SECTOR FW-W D1-37 2 A
1394,1109,PLEIADES SECTOR GG-Y D33 3 A
1395,1110,PLEIADES SECTOR GH-L B8-0 A 6
1396,1110,PLEIADES SECTOR GH-L B8-0 A 7
1397,1110,PLEIADES SECTOR GH-L B8-0 A 8
1398,1110,PLEIADES SECTOR GH-L B8-0 B 1
1399,1110,PLEIADES SECTOR GH-L B8-0 C 2
1400,1111,PLEIADES SECTOR GW-W D1-54 2 C
1401,1112,PLEIADES SECTOR GW-W D1-65 10 F
1402,1113,PLEIADES SECTOR HH-V C2-13 A 1 C
1403,1114,PLEIADES SECTOR HH-V C2-6 2 A
1404,1115,PLEIADES SECTOR HM-M B7-1 A 6
1405,1116,PLEIADES SECTOR HM-V C2-10 A 7
1406,1116,PLEIADES SECTOR HM-V C2-10 BC 1
1407,1117,PLEIADES SECTOR HR-W D1-26 C 2
1408,1117,PLEIADES SECTOR HR-W D1-26 D 4
1409,1117,PLEIADES SECTOR HR-W D1-26 E 3
1410,1117,PLEIADES SECTOR HR-W D1-26 E 4
1411,1117,PLEIADES SECTOR HR-W D1-26 E 5
1412,1118,PLEIADES SECTOR HR-W D1-66 A 3
1413,1118,PLEIADES SECTOR HR-W D1-66 B 3
1414,1118,PLEIADES SECTOR HR-W D1-66 B 4
1415,1118,PLEIADES SECTOR HR-W D1-66 B 5
1416,1119,PLEIADES SECTOR IH-V C2-16 C 4
1417,1119,PLEIADES SECTOR IH-V C2-16 D 2
1418,1119,PLEIADES SECTOR IH-V C2-16 D 3
1419,1120,PLEIADES SECTOR IH-V C2-3 1 B
1420,1121,PLEIADES SECTOR IM-V C2-16 ABC 2 A
1421,1122,PLEIADES SECTOR IR-W D1-37 B 4
1422,1123,PLEIADES SECTOR IR-W D1-38 ABCD 1 A
1423,1124,PLEIADES SECTOR IR-W D1-61 BC 1 A
1424,1125,PLEIADES SECTOR IR-W D1-76 B 3 A
1425,1126,PLEIADES SECTOR IX-S B4-1 10 A
1426,1127,PLEIADES SECTOR IX-S B4-4 A 6
1427,1127,PLEIADES SECTOR IX-S B4-4 A 7
1428,1127,PLEIADES SECTOR IX-S B4-4 A 8
1429,1127,PLEIADES SECTOR IX-S B4-4 B 1
1430,1127,PLEIADES SECTOR IX-S B4-4 B 2
1431,1127,PLEIADES SECTOR IX-S B4-4 B 3
1432,1128,PLEIADES SECTOR JC-U B3-2 1
1433,1128,PLEIADES SECTOR JC-U B3-2 2
1434,1129,PLEIADES SECTOR JC-V C2-9 1 A
1435,1130,PLEIADES SECTOR JM-W D1-52 2 A
1436,1131,PLEIADES SECTOR JS-T C3-17 1 A
1437,1132,PLEIADES SECTOR KH-V C2-1 2 A
1438,1133,PLEIADES SECTOR KH-V C2-3 3 A
1439,1134,PLEIADES SECTOR KH-V C2-7 7 F
1440,1135,PLEIADES SECTOR KM-W D1-40 B 10 A
1441,1136,PLEIADES SECTOR KS-S B4-1 A 6
1442,1137,PLEIADES SECTOR KT-Q B5-3 5 A
1443,1138,PLEIADES SECTOR LN-S B4-3 B 3
1444,1138,PLEIADES SECTOR LN-S B4-3 B 4
1445,1138,PLEIADES SECTOR LN-S B4-3 C 2
1446,1138,PLEIADES SECTOR LN-S B4-3 C 3
1447,1139,PLEIADES SECTOR LN-T C3-11 9 A
1448,1140,PLEIADES SECTOR LS-T C3-2 5 A
1449,1141,PLEIADES SECTOR LX-U C2-2 AB 4 A
1450,1142,PLEIADES SECTOR LY-Q B5-2 A 2
1451,1142,PLEIADES SECTOR LY-Q B5-2 A 3
1452,1143,PLEIADES SECTOR MC-V C2-0 1 A
1453,1144,PLEIADES SECTOR MC-V C2-6 B 4 A
1454,1145,PLEIADES SECTOR MC-V C2-8 8 B
1455,1146,PLEIADES SECTOR MM-V B2-2 1 B
1456,1147,PLEIADES SECTOR MS-T B3-1 A 2
1457,1148,PLEIADES SECTOR MX-U D2-54 4 E
1458,1149,PLEIADES SECTOR MX-U D2-63 1 A
1459,1150,PLEIADES SECTOR NN-T C3-15 A 3
1460,1150,PLEIADES SECTOR NN-T C3-15 A 4
1461,1150,PLEIADES SECTOR NN-T C3-15 A 5
1462,1151,PLEIADES SECTOR OD-S B4-1 2 A
1463,1152,PLEIADES SECTOR OI-T C3-7 A 6
1464,1152,PLEIADES SECTOR OI-T C3-7 B 3
1465,1152,PLEIADES SECTOR OI-T C3-7 B 4
1466,1153,PLEIADES SECTOR OS-U C2-6 A 5 B
1467,1154,PLEIADES SECTOR OS-U C2-7 4 A
1468,1155,PLEIADES SECTOR OY-R C4-19 A 3 A
1469,1156,PLEIADES SECTOR PI-T C3-9 A 2
1470,1156,PLEIADES SECTOR PI-T C3-9 A 3
1471,1156,PLEIADES SECTOR PI-T C3-9 A 4
1472,1156,PLEIADES SECTOR PI-T C3-9 B 1
1473,1157,PLEIADES SECTOR PN-S B4-1 A 6
1474,1157,PLEIADES SECTOR PN-S B4-1 B 3
1475,1157,PLEIADES SECTOR PN-S B4-1 B 4
1476,1157,PLEIADES SECTOR PN-S B4-1 B 5
1477,1157,PLEIADES SECTOR PN-S B4-1 B 6
1478,1158,PLEIADES SECTOR PN-T B3-0 A 5
1479,1158,PLEIADES SECTOR PN-T B3-0 A 6
1480,1158,PLEIADES SECTOR PN-T B3-0 A 7
1481,1158,PLEIADES SECTOR PN-T B3-0 B 2
1482,1158,PLEIADES SECTOR PN-T B3-0 B 3
1483,1158,PLEIADES SECTOR PN-T B3-0 B 4
1484,1159,PLEIADES SECTOR QJ-Q B5-2 B 2
1485,1159,PLEIADES SECTOR QJ-Q B5-2 B 3
1486,1160,PLEIADES SECTOR RO-Q B5-0 4
1487,1161,PLEIADES SECTOR SE-P B6-0 C 3
1488,1161,PLEIADES SECTOR SE-P B6-0 C 4
1489,1161,PLEIADES SECTOR SE-P B6-0 D 1
1490,1161,PLEIADES SECTOR SE-P B6-0 D 2
1491,1161,PLEIADES SECTOR SE-P B6-0 D 3
1492,1162,PLEIADES SECTOR SP-N B7-0 B 2
1493,1163,PLEIADES SECTOR UK-N B7-3 A 5
1494,1164,PLEIADES SECTOR UZ-X B1-2 A 1 C
1495,1165,PLEIADES SECTOR VF-N B7-0 B 1
1496,1165,PLEIADES SECTOR VF-N B7-0 B 2
1497,1166,PLEIADES SECTOR VK-N B7-0 C 1
1498,1167,PLEIADES SECTOR WE-Q B5-2 1 A
1499,1168,PLEIADES SECTOR XE-Q B5-2 C 3
1500,1168,PLEIADES SECTOR XE-Q B5-2 C 4
1501,1168,PLEIADES SECTOR XE-Q B5-2 C 5
1502,1168,PLEIADES SECTOR XE-Q B5-2 C 6
1503,1169,PLEIADES SECTOR XO-A C9 A 1
1504,1169,PLEIADES SECTOR XO-A C9 B 4
1505,1170,PLEIADES SECTOR XU-P B5-1 A 3
1506,1171,PLEIADES SECTOR ZZ-Y C14 A 1 A
1507,1172,PLEIONE 11 A
1508,1173,PLIELE XE-T C6-29 2
1509,1174,PLIO AUWSY NJ-G D11-16 4 C
1510,1174,PLIO AUWSY NJ-G D11-16 6 B A
1511,1175,PLOEA AIP IG-Y D47 5 A
1512,1176,PLOEA AIP RX-S C20-1 C 1
1513,1177,PLOI AEWSY OJ-Q E5-1 A 3
1514,1177,PLOI AEWSY OJ-Q E5-1 A 5
1515,1178,PLOI THUA MA-W B44-0 A 1 A
1516,1179,PRAEA EUQ BF-A D93 A 3
1517,1180,PRAEA EUQ CM-L C21-30 1 D A
1518,1181,PRAEA EUQ DJ-W B7-0 A 5 A
1519,1182,PRAEA EUQ EH-D D12-22 4
1520,1183,PRAEA EUQ FQ-P C5-17 A 3 A
1521,1184,PRAEA EUQ HF-S B45-3 A 1
1522,1184,PRAEA EUQ HF-S B45-3 B 5 A
1523,1185,PRAEA EUQ JI-B D13-104 1 A
1524,1186,PRAEA EUQ KT-Z D13-59 A 10 D
1525,1187,PRAEA EUQ LH-D C12-4 B 2
1526,1188,PRAEA EUQ LZ-S C3-21 6 A
1527,1189,PRAEA EUQ MM-W D1-75 B 1
1528,1190,PRAEA EUQ MU-E C25-2 9 A
1529,1190,PRAEA EUQ MU-E C25-2 9 B
1530,1190,PRAEA EUQ MU-E C25-2 9 C
1531,1191,PRAEA EUQ NG-Y D80 2 A
1532,1192,PRAEA EUQ OC-F B39-1 3 A
1533,1193,PRAEA EUQ OR-W B1-5 1
1534,1193,PRAEA EUQ OR-W B1-5 2
1535,1193,PRAEA EUQ OR-W B1-5 4 A
1536,1193,PRAEA EUQ OR-W B1-5 4 B
1537,1193,PRAEA EUQ OR-W B1-5 6 C A
1538,1194,PRAEA EUQ TF-K B36-4 2
1539,1195,PRAEA EUQ VH-V D2-46 4 C A
1540,1196,PRAEA EUQ VK-N C20-11 3 A
1541,1197,PRAEA EUQ XE-R E4-17 ABC 2
1542,1198,PRAEA EUQ ZC-Z C27-11 1
1543,1199,PRAEA EUQ ZW-H B37-7 B 3 A
1544,1200,PRAEI AEDST YS-P C19-0 6 B
1545,1201,PRAEI AIL CF-A C3 B 2 A
1546,1202,PRAI EON PF-E B58-4 A 4 B
1547,1203,PRAI HYPOO AN-E B2-0 B 2
1548,1203,PRAI HYPOO AN-E B2-0 B 5
1549,1204,PRAI HYPOO GF-E C10 B 4
1550,1205,PRAI HYPOO HF-E C7 B 6 A
1551,1206,PRAI HYPOO JQ-C C1-5 1 A
1552,1207,PRAI HYPOO KV-D C7 A 5
1553,1208,PRAI HYPOO MA-H B1-2 4 A
1554,1209,PRAI HYPOO OH-C D30 6 A
1555,1210,PRAI HYPOO PC-C D50 C 1
1556,1211,PRAI HYPOO QC-C D19 3 B
1557,1212,PRAI HYPOO QC-C D20 1 C A
1558,1213,PRAI HYPOO QC-C D31 2 A
1559,1214,PRAI HYPOO QC-C D32 3
1560,1214,PRAI HYPOO QC-C D32 4 A
1561,1215,PRAI HYPOO SX-B D10 A 3 A
1562,1216,PRAI HYPOO SX-B D23 AB 2 A
1563,1217,PRAI HYPOO SX-B D35 A 2 B A
1564,1218,PRAI HYPOO SX-B D36 2
1565,1219,PRAI HYPOO SX-B D39 1 A
1566,1220,PRAI HYPOO SX-B D46 4 A
1567,1221,PRAI HYPOO VG-G B1-1 AB 2
1568,1222,PRAI HYPOO VR-E B2-3 A 4 A
1569,1223,PRAI HYPOO WD-A D1-41 5 C
1570,1224,PRAI HYPOO WD-A D1-6 10 A
1571,1225,PRAI HYPOO WH-D B3-4 A 2 A
1572,1226,PRAI HYPOO YM-E B2-2 AB 1 A
1573,1227,PREAE AIHM HS-A D1-3 3 B
1574,1228,PREAE AIN WZ-X D1-5 A 5 A
1575,1229,PREAE AIN YU-X D1-8 3 B
1576,1230,PREAE AIP PI-B E1 AB 1 A
1577,1230,PREAE AIP PI-B E1 AB 1 D
1578,1231,PREIA PHIO WA-M D8-24 3 A A
1579,1232,PREOU AIL JG-N C20-45 B 4 C
1580,1233,PREOU THUA LK-G B27-0 A 3
1581,1234,PRIA CHREA UL-P C5-2 7 D
1582,1235,PRIA CHRIE UW-A C14-0 10 B
1583,1236,PRIA FRAAE WP-V D3-7 1 A
1584,1237,PRO AEC ZU-N D7-7 6 B
1585,1238,PRO AUWSY PS-S D4-9 BCD 2 A
1586,1239,PRO AUWSY QY-E C13-0 3 C A
1587,1240,PRO EUR RY-I C9-7 A 1 A
1588,1241,PRO EURL DG-M D8-1 8 D A
1589,1242,PRO EURL FF-Q D5-16 A 5
1590,1243,PRO EURL GL-O D6-18 C 1
1591,1244,PRO EURL HM-K D9-6 A 5 A A
1592,1245,PROOE DRYEIA GC-U D3-0 B 7 A
1593,1246,PROOE PHIO GP-W C3-5 B 3 A
1594,1247,PRU AED GG-O D6-36 AB 2 B A
1595,1248,PRU AED KW-M C7-8 1 A
1596,1248,PRU AED KW-M C7-8 1 B
1597,1249,PRU AED NR-S B18-1 A 2 A
1598,1249,PRU AED NR-S B18-1 B 4 A
1599,1250,PRU AED VO-N B21-2 B 1 A
1600,1251,PRU AED VT-R D4-17 C 1 C A
1601,1252,PRU AED ZZ-F C11-9 4 A
1602,1253,PRU EUQ KC-H B51-3 BC 1 A
1603,1254,PRUA DRYOAE GH-C C29-3 A 4 B
1604,1255,PRUA PHOE GH-T D4-117 A 1 A
1605,1256,PRUA PHOE QW-B C1-2 4 A
1606,1257,PRUA PHOE TS-B D252 C 6
1607,1257,PRUA PHOE TS-B D252 D 1
1608,1258,PRUA PHOE TS-B D56 4 A
1609,1259,PRUA PHOE TS-B D91 BCD 2 A
1610,1260,PRUA PHOE US-B D12 8 C A
1611,1261,PRUA PHOE US-B D86 C 2
1612,1261,PRUA PHOE US-B D86 C 3
1613,1262,PRUA PHOE US-B D93 4 A
1614,1263,PRUA PHOE WN-B D61 3 A
1615,1264,PRUA PHOE XY-Z D114 4 D
1616,1264,PRUA PHOE XY-Z D114 4 F
1617,1265,PRUA PHOE XY-Z D42 7 A
1618,1265,PRUA PHOE XY-Z D42 8 A
1619,1266,PRUA PHOE YY-Z D178 B 2 A
1620,1267,PRUA PHOEA QP-M B37-2 1 C
1621,1268,PRUA PHOEA TO-O D7-2 2 A
1622,1269,PUELAA FC-Z B16-3 4 A
1623,1270,PUELAA KS-P B8-0 1 B
1624,1270,PUELAA KS-P B8-0 4 B
1625,1271,PUPPIS DARK REGION B SECTOR DL-Y D17 7 A
1626,1272,PW CEPHEI 4 E A
1627,1273,PW2010 138 CD 1 A
1628,1273,PW2010 138 CD 3 A
1629,1273,PW2010 138 CD 4
1630,1274,PW2010 210 A 4 A
1631,1274,PW2010 210 A 5 A
1632,1274,PW2010 210 A 5 B
1633,1275,PW2010 423 A 4 A
1634,1275,PW2010 423 A 5
1635,1276,Pyraleau VS-Z b2-1 AB 1 A
1636,1277,PYTHAICS CV-W D2-3231 5 D A
1637,1278,PYULT DY-G D11-15 A 1
1638,1279,QIEDEA BM-K D9-27 B 1
1639,1280,QIEDEAU GL-H C25-4 AB 1 A A
1640,1281,QIEDIA BR-C D1 A 4 A
1641,1282,R CRA SECTOR EC-L B8-0 B 1 A
1642,1283,R CRA SECTOR LS-T C3-3 A 2
1643,1284,ROSETTE SECTOR EL-Y D15 A 2 A
1644,1284,ROSETTE SECTOR EL-Y D15 A 2 B
1645,1285,ROSS 859 B 1
1646,1286,ROTHAAE JX-Z C27-3 10 B
1647,1286,ROTHAAE JX-Z C27-3 10 D
1648,1287,ROTHEAU HB-F D11-1 6 D A
1649,1288,ROTHEAU OR-V D2-3 A 2 A
1650,1289,ROTHEAU WT-I D9-1 1 A
1651,1290,RUEKO GN-B D13-63 BC 1 A
1652,1291,S171 30 B 1 F
1653,1292,S171 5 3
1654,1292,S171 5 8 B A
1655,1293,SADR REGION SECTOR FB-X C1-22 1 A A
1656,1294,SCHEAU BLAO DW-N E6-195 9 A
1657,1295,SCHEAU BLAO KY-Z D13-1073 5 B A
1658,1296,SCHEAU BLAO KY-Z D13-504 2 B
1659,1297,SCHEAU BLAO KY-Z D13-506 ABC 1 A
1660,1298,SCHEAU BLAO KY-Z D13-578 3 C
1661,1298,SCHEAU BLAO KY-Z D13-578 3 D
