id,systemName
1507,VEIL WEST SECTOR GW-W C1-1
1508,VEIL WEST SECTOR GW-W C1-13
1509,VEIL WEST SECTOR KC-V C2-18
1510,VELA DARK REGION BQ-Y D110
1511,VELA DARK REGION BQ-Y D94
1512,VELA DARK REGION CQ-Y C0
1513,VELA DARK REGION DL-Y D112
1514,VELA DARK REGION DL-Y D80
1515,VELA DARK REGION DL-Y D83
1516,VELA DARK REGION DL-Y D91
1517,VELA DARK REGION EG-X B1-1
1518,VELA DARK REGION EL-Y D32
1519,VELA DARK REGION EL-Y D55
1520,VELA DARK REGION FL-Y D63
1521,VELA DARK REGION HB-X C1-28
1522,VELA DARK REGION IW-W B1-3
1523,VELA DARK REGION JS-T B3-0
1524,VELA DARK REGION KR-W C1-24
1525,VELA DARK REGION LR-W C1-11
1526,VELA DARK REGION RC-V B2-5
1527,VELA DARK REGION RY-R B4-7
1528,VELA DARK REGION VO-Q B5-1
1529,VELA DARK REGION WT-R B4-3
1530,VELA DARK REGION YO-R B4-1
1531,VELA DARK REGION ZE-A D66
1532,VIRUDNIR
1533,WEPAA BQ-X E1-3388
1534,WEPAA XJ-P D6-245
1535,WEPIAE QQ-P C8-454
1536,WHUEFUA WA-M D8-0
1537,WHUEFUA ZK-N D7-0
1538,WITCH HEAD SECTOR BG-O B6-0
1539,WITCH HEAD SECTOR DL-Y D17
1540,WITCH HEAD SECTOR FB-X C1-11
1541,WITCH HEAD SECTOR GW-W C1-4
1542,WITCH HEAD SECTOR HH-V C2-2
1543,WITCH HEAD SECTOR HH-V C2-3
1544,WITCH HEAD SECTOR HW-W C1-7
1545,WITCH HEAD SECTOR HW-W C1-8
1546,WITCH HEAD SECTOR HW-W C1-9
1547,WITCH HEAD SECTOR JC-U B3-0
1548,WITCH HEAD SECTOR LC-V C2-10
1549,WO 9251 B
1550,WOLF 1301
1551,WREDGUIA JH-S B31-2
1552,WREDGUIA JY-G D11-3
1553,WREDGUIA UB-W C15-0
1554,WREDGUIA VX-L D7-80
1555,WREDGUIA WJ-Y C14-6
1556,WREDGUIA YO-I D9-38
1557,WREDGUIA ZU-X C14-11
1558,WREGOE BB-D C26-25
1559,WREGOE CA-N B34-8
1560,WREGOE CI-G C25-6
1561,WREGOE DA-P C19-1
1562,WREGOE GF-R D4-71
1563,WREGOE GF-R D4-92
1564,WREGOE GG-D C13-5
1565,WREGOE GI-P B33-4
1566,WREGOE HH-U C16-31
1567,WREGOE JS-S C17-12
1568,WREGOE JS-S C17-15
1569,WREGOE JS-S C17-3
1570,WREGOE KK-C B40-8
1571,WREGOE KX-V B31-0
1572,WREGOE MD-R C18-12
1573,WREGOE MJ-N B34-1
1574,WREGOE MN-S C17-2
1575,WREGOE MX-L D7-105
1576,WREGOE MX-L D7-50
1577,WREGOE MY-O B33-4
1578,WREGOE NX-L D7-128
1579,WREGOE NX-L D7-50
1580,WREGOE PE-P C19-2
1581,WREGOE QB-F C11-14
1582,WREGOE QD-K D8-113
1583,WREGOE QD-K D8-121
1584,WREGOE QD-K D8-128
1585,WREGOE QD-K D8-134
1586,WREGOE QD-K D8-21
1587,WREGOE QD-K D8-27
1588,WREGOE QD-K D8-34
1589,WREGOE QD-K D8-36
1590,WREGOE QD-K D8-37
1591,WREGOE QD-K D8-38
1592,WREGOE QD-K D8-40
1593,WREGOE QD-K D8-41
1594,WREGOE QD-K D8-42
1595,WREGOE QD-K D8-84
1596,WREGOE QD-K D8-87
1597,WREGOE QK-L B35-3
1598,WREGOE RA-W C15-18
1599,WREGOE RD-K D8-126
1600,WREGOE RD-K D8-19
1601,WREGOE RI-D B28-0
1602,WREGOE RT-Q C18-18
1603,WREGOE RZ-M B34-1
1604,WREGOE RZ-M B34-5
1605,WREGOE SO-I D9-54
1606,WREGOE SU-F C11-1
1607,WREGOE SU-M B34-3
1608,WREGOE TJ-I D9-25
1609,WREGOE UJ-I D9-134
1610,WREGOE UJ-I D9-94
1611,WREGOE UU-M B34-1
1612,WREGOE VF-L B35-2
1613,WREGOE VJ-I D9-146
1614,WREGOE VZ-U B30-3
1615,WREGOE WF-N C20-23
1616,WREGOE WQ-J B36-0
1617,WREGOE WV-J B36-0
1618,WREGOE YA-L B35-1
1619,WRUEGNAEI IR-W E1-0
1620,WRUEGNAEI MS-K D8-2
1621,WRUEGNAEI PY-P C19-1
1622,WRUEGNAEI RD-H C24-1
1623,WRUEGNEOU FE-S C4-0
1624,WRUEGNEOU ZW-M C7-0
1625,XEMBEAE BZ-Z D9
1626,XOTHUIA ZJ-E C13-17
1627,YEMAKI
1628,ZEPHYRUS
