id,cmdrName,systemName,bodyName,coordX,coordY,coordZ,latitude,longitude,entryId,codexName,codexNameLocalised,category,categoryLocalised,subCategory,subCategoryLocalised,regionName,regionLocalised,systemAddress,voucherAmount,created_at
1860,Valcor_,LTT 4586,LTT 4586 1,89.625,-12.125,51.4375,9.109484,-107.927429,1400102,$Codex_Ent_Fumarole_SulphurDioxideMagma_Name;,Sulphur Dioxide Fumarole,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-11 1:53:0
1861,Valcor_,LTT 4586,LTT 4586 1,89.625,-12.125,51.4375,39.774117,-70.300896,1400102,$Codex_Ent_Fumarole_SulphurDioxideMagma_Name;,Sulphur Dioxide Fumarole,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-11 3:4:51
1862,Crimshadow,Graea Hypue WE-Y d1-203,Graea Hypue WE-Y d1-203 2,-807.84375,-509.03125,13199.46875,55.719501,46.450191,2100207,$Codex_Ent_SeedEFGH_02_Name;,Puniceus Brain Tree,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_10;,Norma Expanse,1,2500,2019-1-11 3:7:28
1863,Crimshadow,Graea Hypue WE-Y d1-203,Graea Hypue WE-Y d1-203 2,-807.84375,-509.03125,13199.46875,55.719501,46.450191,2100207,$Codex_Ent_SeedEFGH_02_Name;,Puniceus Brain Tree,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_10;,Norma Expanse,1,,2019-1-11 3:7:44
1864,Valcor_,LTT 4586,LTT 4586 1,89.625,-12.125,51.4375,39.773956,-70.29541,1400102,$Codex_Ent_Fumarole_SulphurDioxideMagma_Name;,Sulphur Dioxide Fumarole,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-11 3:8:0
1865,Crimshadow,Graea Hypue WE-Y d1-203,Graea Hypue WE-Y d1-203 2,-807.84375,-509.03125,13199.46875,55.719501,46.450195,2100207,$Codex_Ent_SeedEFGH_02_Name;,Puniceus Brain Tree,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_10;,Norma Expanse,1,,2019-1-11 3:9:45
1866,Crimshadow,Graea Hypue WE-Y d1-203,Graea Hypue WE-Y d1-203 2,-807.84375,-509.03125,13199.46875,55.719501,46.450203,2100207,$Codex_Ent_SeedEFGH_02_Name;,Puniceus Brain Tree,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_10;,Norma Expanse,1,,2019-1-11 3:11:30
1867,Grilluss,Ceos,,-348.65625,13.875,-339.21875,,,1301602,$Codex_Ent_TRF_Ter_Rocky_Name;,Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-11 3:42:43
1868,GojiraSamurai,Wregoe CI-G c25-6,Wregoe CI-G c25-6 A 2 d,690.15625,392.125,54.0625,-59.751575,22.723152,1400160,$Codex_Ent_IceFumarole_AmmoniaGeysers_Name;,Ammonia Ice Fumarole,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,50000,2019-1-11 3:43:19
1869,Jay Knights,HIP 32307,,311.4375,-134.84375,-15.71875,,,1200101,$Codex_Ent_Standard_Water_Giant_Name;,Standard gas giant,$Codex_SubCategory_Gas_Giants;,Gas giant planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-11 5:19:19
1870,Insane Golgotha,Smootoea JA-A d46,,-15970.71875,41.03125,51492.21875,,,1301602,$Codex_Ent_TRF_Ter_Rocky_Name;,Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_25;,Hieronymus Delta,1,,2019-1-11 5:43:10
1871,McNicholl,Hypi Bra EB-J b14-0,Hypi Bra EB-J b14-0 1 a,-26581.6875,979.75,35075.9375,-8.818067,65.50621,1400258,$Codex_Ent_IceGeysers_WaterGeysers_Name;,Water Ice Geyser,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_27;,Outer Arm,1,2500,2019-1-11 6:17:25
1872,McNicholl,Hypi Bra EB-J b14-0,Hypi Bra EB-J b14-0 1 a,-26581.6875,979.75,35075.9375,-8.818067,65.50621,1400258,$Codex_Ent_IceGeysers_WaterGeysers_Name;,Water Ice Geyser,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_27;,Outer Arm,1,,2019-1-11 6:17:30
1873,Halfdan Helgrim,Phylur NF-L b22-1,,-2393.625,142.28125,1975.9375,,,1200401,$Codex_Ent_Standard_Giant_With_Ammonia_Life_Name;,Standard gas giant,$Codex_SubCategory_Gas_Giants;,Gas giant planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-11 6:17:49
1874,Halfdan Helgrim,Phylur SJ-R d4-22,,-2554.0625,100.15625,1974.1875,,,1200301,$Codex_Ent_Standard_Giant_With_Water_Life_Name;,Standard gas giant,$Codex_SubCategory_Gas_Giants;,Gas giant planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-11 6:25:15
1875,Halfdan Helgrim,Phylur SJ-R d4-7,,-2566.65625,92.53125,1974.21875,,,1200801,$Codex_Ent_Standard_Sudarsky_Class_IV_Name;,Standard gas giant,$Codex_SubCategory_Gas_Giants;,Gas giant planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-11 6:28:55
1876,Insane Golgotha,Chreetaa PP-B b0,Chreetaa PP-B b0 4 b,-18107.78125,137.625,50146.6875,-41.255238,-169.801788,1400259,$Codex_Ent_IceGeysers_CarbonDioxideGeysers_Name;,Carbon Dioxide Ice Geyser,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_25;,Hieronymus Delta,1,50000,2019-1-11 7:11:34
1877,Molan Ryke,IC 2391 Sector HG-X b1-8,IC 2391 Sector HG-X b1-8 C 2,603.9375,-104.15625,-61.5625,-44.427906,34.375805,3200300,$Codex_Ent_Guardian_Terminal_Name;,Guardian Data Terminal,$Codex_SubCategory_Guardian;,Guardian objects,$Codex_Category_Civilisations;,Xenological,$Codex_RegionName_18;,Inner Orion Spur,1,50000,2019-1-11 7:30:40
1878,Molan Ryke,IC 2391 Sector HG-X b1-8,IC 2391 Sector HG-X b1-8 C 2,603.9375,-104.15625,-61.5625,-44.431602,34.384838,3200400,$Codex_Ent_Guardian_Pylon_Name;,Guardian Pylon,$Codex_SubCategory_Guardian;,Guardian objects,$Codex_Category_Civilisations;,Xenological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-11 7:31:4
1879,Molan Ryke,IC 2391 Sector HG-X b1-8,IC 2391 Sector HG-X b1-8 C 2,603.9375,-104.15625,-61.5625,-44.441902,34.413273,3200200,$Codex_Ent_Guardian_Data_Logs_Name;,Guardian Codex,$Codex_SubCategory_Guardian;,Guardian objects,$Codex_Category_Civilisations;,Xenological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-11 7:31:54
1880,Molan Ryke,IC 2391 Sector HG-X b1-8,IC 2391 Sector HG-X b1-8 C 2,603.9375,-104.15625,-61.5625,-44.442772,34.41404,3200200,$Codex_Ent_Guardian_Data_Logs_Name;,Guardian Codex,$Codex_SubCategory_Guardian;,Guardian objects,$Codex_Category_Civilisations;,Xenological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-11 7:32:0
1881,Molan Ryke,IC 2391 Sector HG-X b1-8,IC 2391 Sector HG-X b1-8 C 2,603.9375,-104.15625,-61.5625,-44.442909,34.414101,3200200,$Codex_Ent_Guardian_Data_Logs_Name;,Guardian Codex,$Codex_SubCategory_Guardian;,Guardian objects,$Codex_Category_Civilisations;,Xenological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-11 7:32:31
1882,Molan Ryke,IC 2391 Sector HG-X b1-8,IC 2391 Sector HG-X b1-8 C 2,603.9375,-104.15625,-61.5625,-44.442902,34.414104,3200500,$Codex_Ent_Relic_Tower_Name;,Guardian Relic Tower,$Codex_SubCategory_Guardian;,Guardian objects,$Codex_Category_Civilisations;,Xenological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-11 7:33:1
1883,Molan Ryke,IC 2391 Sector HG-X b1-8,IC 2391 Sector HG-X b1-8 C 2,603.9375,-104.15625,-61.5625,-44.44294,34.414032,3200500,$Codex_Ent_Relic_Tower_Name;,Guardian Relic Tower,$Codex_SubCategory_Guardian;,Guardian objects,$Codex_Category_Civilisations;,Xenological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-11 7:33:24
1884,Molan Ryke,IC 2391 Sector HG-X b1-8,IC 2391 Sector HG-X b1-8 C 2,603.9375,-104.15625,-61.5625,-44.403595,34.416504,3200500,$Codex_Ent_Relic_Tower_Name;,Guardian Relic Tower,$Codex_SubCategory_Guardian;,Guardian objects,$Codex_Category_Civilisations;,Xenological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-11 7:35:11
1885,Insane Golgotha,Pria Chrie BM-M d7-2,,-19172.8125,243.28125,49551.03125,,,1300100,$Codex_Ent_Earth_Likes_Name;,Earth-Like Planet,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_25;,Hieronymus Delta,1,,2019-1-11 7:47:53
1886,Insane Golgotha,Pria Chrie UW-A c14-0,Pria Chrie UW-A c14-0 10 b,-19261.75,258.9375,49459.0625,9.6161,-105.418709,1400160,$Codex_Ent_IceFumarole_AmmoniaGeysers_Name;,Ammonia Ice Fumarole,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_25;,Hieronymus Delta,1,50000,2019-1-11 8:10:56
1887,g1t,Synuefe KU-F b44-4,,714.34375,-173.84375,-113.59375,,,3200800,$Codex_Ent_Guardian_Beacons_Name;,Guardian Beacon,$Codex_SubCategory_Guardian;,Guardian objects,$Codex_Category_Civilisations;,Xenological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-11 8:11:45
1888,g1t,Synuefe KU-F b44-4,,714.34375,-173.84375,-113.59375,,,3200800,$Codex_Ent_Guardian_Beacons_Name;,Guardian Beacon,$Codex_SubCategory_Guardian;,Guardian objects,$Codex_Category_Civilisations;,Xenological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-11 8:11:51
1889,g1t,Synuefe KU-F b44-4,,714.34375,-173.84375,-113.59375,,,3200800,$Codex_Ent_Guardian_Beacons_Name;,Guardian Beacon,$Codex_SubCategory_Guardian;,Guardian objects,$Codex_Category_Civilisations;,Xenological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-11 8:12:4
1890,g1t,Synuefe KU-F b44-4,,714.34375,-173.84375,-113.59375,,,3200800,$Codex_Ent_Guardian_Beacons_Name;,Guardian Beacon,$Codex_SubCategory_Guardian;,Guardian objects,$Codex_Category_Civilisations;,Xenological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-11 8:12:13
1891,g1t,Synuefe KU-F b44-4,,714.34375,-173.84375,-113.59375,,,3200800,$Codex_Ent_Guardian_Beacons_Name;,Guardian Beacon,$Codex_SubCategory_Guardian;,Guardian objects,$Codex_Category_Civilisations;,Xenological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-11 8:12:19
1892,Insane Golgotha,Pria Chrie UW-A c14-0,Pria Chrie UW-A c14-0 10 b,-19261.75,258.9375,49459.0625,9.612838,-105.398766,1400160,$Codex_Ent_IceFumarole_AmmoniaGeysers_Name;,Ammonia Ice Fumarole,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_25;,Hieronymus Delta,1,,2019-1-11 8:13:44
1893,g1t,Synuefe KU-F b44-4,,714.34375,-173.84375,-113.59375,,,3200800,$Codex_Ent_Guardian_Beacons_Name;,Guardian Beacon,$Codex_SubCategory_Guardian;,Guardian objects,$Codex_Category_Civilisations;,Xenological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-11 8:19:2
1894,g1t,Synuefe KU-F b44-4,,714.34375,-173.84375,-113.59375,,,3200800,$Codex_Ent_Guardian_Beacons_Name;,Guardian Beacon,$Codex_SubCategory_Guardian;,Guardian objects,$Codex_Category_Civilisations;,Xenological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-11 8:19:5
1895,Molan Ryke,Vela Dark Region DL-Y d112,Vela Dark Region DL-Y d112 1 a,924.46875,-171.8125,-98.21875,-38.187168,-157.251282,3200500,$Codex_Ent_Relic_Tower_Name;,Guardian Relic Tower,$Codex_SubCategory_Guardian;,Guardian objects,$Codex_Category_Civilisations;,Xenological,$Codex_RegionName_18;,Inner Orion Spur,1,2500,2019-1-11 8:55:57
1896,Anonymous,Synuefe GT-H b43-1,Synuefe GT-H b43-1 C 4,749,-163.09375,-128.0625,-26.041512,31.995014,3200300,$Codex_Ent_Guardian_Terminal_Name;,Guardian Data Terminal,$Codex_SubCategory_Guardian;,Guardian objects,$Codex_Category_Civilisations;,Xenological,$Codex_RegionName_18;,Inner Orion Spur,1,50000,2019-1-11 10:4:10
1897,odyss3y,Trifid Sector DL-Y d157,,-629.65625,-31.09375,5160.46875,,,2100802,$Codex_Ent_L_Cry_MetCry_Pur_Name;,Purpureus Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,50000,2019-1-11 10:7:51
1898,g1t,Synuefe KU-F b44-4,,714.34375,-173.84375,-113.59375,,,3200800,$Codex_Ent_Guardian_Beacons_Name;,Guardian Beacon,$Codex_SubCategory_Guardian;,Guardian objects,$Codex_Category_Civilisations;,Xenological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-11 10:14:20
1899,odyss3y,Trifid Sector DL-Y d157,,-629.65625,-31.09375,5160.46875,,,1410100,$Codex_Ent_SPOI_Ball_Name;,Solid Mineral Spheres,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,50000,2019-1-11 10:14:54
1900,odyss3y,Trifid Sector DL-Y d157,,-629.65625,-31.09375,5160.46875,,,1400901,$Codex_Ent_Gas_Clds_Pink_Name;,Roseus Lagrange Cloud,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-11 10:15:18
1901,odyss3y,Trifid Sector DL-Y d157,,-629.65625,-31.09375,5160.46875,,,2204005,$Codex_Ent_S_Seed_SdTp04_Red_Name;,Rubicundus Collared Pod,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-11 10:15:57
1902,odyss3y,Trifid Sector DL-Y d157,,-629.65625,-31.09375,5160.46875,,,2204005,$Codex_Ent_S_Seed_SdTp04_Red_Name;,Rubicundus Collared Pod,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-11 10:16:58
1903,Greytalon,Maia,,-81.78125,-149.4375,-343.375,,,1200801,$Codex_Ent_Standard_Sudarsky_Class_IV_Name;,Standard gas giant,$Codex_SubCategory_Gas_Giants;,Gas giant planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-11 10:18:17
1904,Greytalon,Maia,,-81.78125,-149.4375,-343.375,,,1200901,$Codex_Ent_Standard_Sudarsky_Class_V_Name;,Standard gas giant,$Codex_SubCategory_Gas_Giants;,Gas giant planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-11 10:20:24
1905,Deathcow,Blae Eork RU-D d13-20,Blae Eork RU-D d13-20 5 d,8675.25,-185.65625,2687.09375,-60.06213,91.865562,2100301,$Codex_Ent_Cone_Name;,Bark Mounds,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_35;,Outer Orion Spur,1,2500,2019-1-11 11:23:24
1906,Vallysa,Eord Ploe FL-X c17-52,,5343.46875,-245.9375,17625.84375,,,1300801,$Codex_Ent_Standard_Ice_No_Atmos_Name;,Non Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_6;,Arcadian Stream,1,,2019-1-11 11:55:5
1907,Halfdan Helgrim,Aucofs FE-E d13-30,,-3435.09375,-80.71875,2650.625,,,1300302,$Codex_Ent_TRF_Water_Worlds_Name;,Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-11 11:58:33
1908,Vallysa,Eord Ploe FL-X c17-52,Eord Ploe FL-X c17-52 4 a,5343.46875,-245.9375,17625.84375,1.979419,-73.89006,1400258,$Codex_Ent_IceGeysers_WaterGeysers_Name;,Water Ice Geyser,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_6;,Arcadian Stream,1,50000,2019-1-11 12:6:25
1909,Vallysa,Eord Ploe CB-X f1-2513,,5348.40625,-245.59375,17618.34375,,,1100201,$Codex_Ent_B_Type_Name;,B Types,$Codex_SubCategory_Stars;,Stars,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_5;,Norma Arm,1,,2019-1-11 12:22:57
1910,Vallysa,Eord Ploe AE-A b33-50,,5381.28125,-264.90625,17562.4375,,,1301701,$Codex_Ent_Standard_Ter_Rocky_Ice_Name;,Non Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_6;,Arcadian Stream,1,,2019-1-11 12:28:46
1911,Vallysa,Eord Ploe HN-N b25-8,,5489.3125,-325.875,17401.28125,,,1300701,$Codex_Ent_Standard_Rocky_Ice_No_Atmos_Name;,Non Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_6;,Arcadian Stream,1,,2019-1-11 12:34:0
1912,odyss3y,Greae Phio DT-G d11-1414,,1330.15625,-484.03125,16561.96875,,,1400801,$Codex_Ent_Gas_Clds_Orange_Name;,Luteus Lagrange Cloud,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_5;,Norma Arm,1,50000,2019-1-11 12:38:53
1913,odyss3y,Greae Phio DT-G d11-1414,,1330.15625,-484.03125,16561.96875,,,2100801,$Codex_Ent_L_Cry_MetCry_Gr_Name;,Prasinus Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_5;,Norma Arm,1,,2019-1-11 12:39:17
1914,odyss3y,Greae Phio DT-G d11-1414,,1330.15625,-484.03125,16561.96875,,,2302101,$Codex_Ent_L_Org_Moll03_V6_Def_Name;,Luteus Reel Mollusc,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_5;,Norma Arm,1,,2019-1-11 12:40:28
1915,odyss3y,Greae Phio DT-G d11-1414,,1330.15625,-484.03125,16561.96875,,,2302101,$Codex_Ent_L_Org_Moll03_V6_Def_Name;,Luteus Reel Mollusc,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_5;,Norma Arm,1,,2019-1-11 12:44:8
1916,odyss3y,Greae Phio DT-G d11-1414,,1330.15625,-484.03125,16561.96875,,,2302101,$Codex_Ent_L_Org_Moll03_V6_Def_Name;,Luteus Reel Mollusc,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_5;,Norma Arm,1,,2019-1-11 12:46:20
1917,odyss3y,Greae Phio DT-G d11-1414,,1330.15625,-484.03125,16561.96875,,,2100802,$Codex_Ent_L_Cry_MetCry_Pur_Name;,Purpureus Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_5;,Norma Arm,1,,2019-1-11 12:47:48
1918,M3rx,Bleae Thua AT-H b37-2,,-341.9375,-1.625,2299.3125,,,1200501,$Codex_Ent_Standard_Sudarsky_Class_I_Name;,Standard gas giant,$Codex_SubCategory_Gas_Giants;,Gas giant planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-11 12:50:59
1919,odyss3y,Greae Phio DT-G d11-1570,,1317.15625,-483.625,16570.21875,,,1400601,$Codex_Ent_Gas_Clds_Blue_Name;,Caeruleum Lagrange Cloud,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_5;,Norma Arm,1,50000,2019-1-11 12:52:54
1920,odyss3y,Greae Phio DT-G d11-1570,,1317.15625,-483.625,16570.21875,,,1400601,$Codex_Ent_Gas_Clds_Blue_Name;,Caeruleum Lagrange Cloud,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_5;,Norma Arm,1,,2019-1-11 12:53:38
1921,odyss3y,Greae Phio DT-G d11-1570,,1317.15625,-483.625,16570.21875,,,1410100,$Codex_Ent_SPOI_Ball_Name;,Solid Mineral Spheres,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_5;,Norma Arm,1,,2019-1-11 12:53:43
1922,odyss3y,Greae Phio DT-G d11-1570,,1317.15625,-483.625,16570.21875,,,2100802,$Codex_Ent_L_Cry_MetCry_Pur_Name;,Purpureus Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_5;,Norma Arm,1,,2019-1-11 12:54:20
1923,odyss3y,Greae Phio DT-G d11-1570,,1317.15625,-483.625,16570.21875,,,2302102,$Codex_Ent_L_Org_Moll03_V6_Dark_Name;,Cymatilis Reel Mollusc,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_5;,Norma Arm,1,,2019-1-11 12:54:45
1924,odyss3y,Greae Phio DT-G d11-1570,,1317.15625,-483.625,16570.21875,,,2100802,$Codex_Ent_L_Cry_MetCry_Pur_Name;,Purpureus Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_5;,Norma Arm,1,,2019-1-11 12:55:5
1925,odyss3y,Greae Phio DT-G d11-1570,,1317.15625,-483.625,16570.21875,,,2302102,$Codex_Ent_L_Org_Moll03_V6_Dark_Name;,Cymatilis Reel Mollusc,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_5;,Norma Arm,1,,2019-1-11 12:55:19
1926,odyss3y,Greae Phio DT-G d11-1570,,1317.15625,-483.625,16570.21875,,,2302102,$Codex_Ent_L_Org_Moll03_V6_Dark_Name;,Cymatilis Reel Mollusc,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_5;,Norma Arm,1,,2019-1-11 12:55:23
1927,odyss3y,Greae Phio DT-G d11-1570,,1317.15625,-483.625,16570.21875,,,2302102,$Codex_Ent_L_Org_Moll03_V6_Dark_Name;,Cymatilis Reel Mollusc,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_5;,Norma Arm,1,,2019-1-11 12:56:38
1928,odyss3y,Greae Phio DT-G d11-1570,,1317.15625,-483.625,16570.21875,,,2302102,$Codex_Ent_L_Org_Moll03_V6_Dark_Name;,Cymatilis Reel Mollusc,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_5;,Norma Arm,1,,2019-1-11 12:59:31
1929,odyss3y,Greae Phio DT-G d11-1570,,1317.15625,-483.625,16570.21875,,,2302102,$Codex_Ent_L_Org_Moll03_V6_Dark_Name;,Cymatilis Reel Mollusc,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_5;,Norma Arm,1,,2019-1-11 13:0:30
1930,Vallysa,Eord Ploe ST-Y d1-804,,5734.84375,-311.96875,17032.09375,,,1200801,$Codex_Ent_Standard_Sudarsky_Class_IV_Name;,Standard gas giant,$Codex_SubCategory_Gas_Giants;,Gas giant planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_6;,Arcadian Stream,1,,2019-1-11 13:0:37
1931,odyss3y,Greae Phio DT-G d11-1570,,1317.15625,-483.625,16570.21875,,,1410100,$Codex_Ent_SPOI_Ball_Name;,Solid Mineral Spheres,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_5;,Norma Arm,1,,2019-1-11 13:1:42
1932,odyss3y,Greae Phio GM-N c22-229,,1329.59375,-490.375,16570,,,1301801,$Codex_Ent_Standard_Ter_Ice_Name;,Non Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_5;,Norma Arm,1,,2019-1-11 13:10:32
1933,odyss3y,Greae Phio DT-G d11-2101,,1333.28125,-487.8125,16551.5625,,,1200101,$Codex_Ent_Standard_Water_Giant_Name;,Standard gas giant,$Codex_SubCategory_Gas_Giants;,Gas giant planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_5;,Norma Arm,1,,2019-1-11 13:14:21
1934,odyss3y,Greae Phio DT-G d11-2101,,1333.28125,-487.8125,16551.5625,,,1200701,$Codex_Ent_Standard_Sudarsky_Class_III_Name;,Standard gas giant,$Codex_SubCategory_Gas_Giants;,Gas giant planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_5;,Norma Arm,1,,2019-1-11 13:14:51
1935,Vallysa,Eord Ploe ST-Y d1-804,Eord Ploe ST-Y d1-804 AB 1,5734.84375,-311.96875,17032.09375,16.983055,59.701065,1400414,$Codex_Ent_Gas_Vents_SilicateVapourGeysers_Name;,Silicate Vapour Gas Vent,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_6;,Arcadian Stream,1,50000,2019-1-11 13:17:55
