"id","systemName","edsmID","edsmID64","edsmCoordX","edsmCoordY","edsmCoordZ","edsmCoordLocked","created_at","updated_at"
2076,HIND SECTOR GR-W D1-13,3065061,457137146171,-78.28125,-199.59375,-473.1875,1,2018-08-31 13:28:40,2018-08-31 14:42:34
2077,HIND SECTOR GR-W D1-31,94244,1075612436795,-110.3125,-187.5,-501.0625,1,2018-08-31 13:28:40,2018-08-31 14:42:34
2078,HIND SECTOR HM-V C2-0,3136320,83852399210,-19.5625,-180.59375,-539.5625,1,2018-08-31 13:28:40,2018-08-31 14:42:34
2079,HIND SECTOR HR-W D1-15,3352812,525873400123,-38.25,-204,-470.40625,1,2018-08-31 13:28:40,2018-08-31 14:42:34
2080,HIND SECTOR KN-S B4-0,5681405,670148601033,-62.625,-179.03125,-561.84375,1,2018-08-31 13:28:40,2018-08-31 14:42:34
2081,HIND SECTOR LN-T C3-0,162473,83718148722,-88.4375,-186.84375,-503.03125,1,2018-08-31 13:28:40,2018-08-31 14:42:34
2082,HIND SECTOR MN-T C3-2,1042705,633541071474,-61.96875,-196.40625,-478.3125,1,2018-08-31 13:28:40,2018-08-31 14:42:34
2083,HIND SECTOR NN-T C3-2,445758,633608180338,-13.03125,-216.4375,-475.09375,1,2018-08-31 13:28:40,2018-08-31 14:42:34
2084,HIND SECTOR OT-Q B5-1,3930747,2869171856593,-50.3125,-182.15625,-528.875,1,2018-08-31 13:28:40,2018-08-31 14:42:34
2085,HIND SECTOR YQ-L B8-0,110012,670148666601,-60.3125,-160.4375,-484.09375,1,2018-08-31 13:28:40,2018-08-31 14:42:34
2086,HIND SECTOR ZU-Y C2,391836,633473962586,-67.125,-205.6875,-594.125,1,2018-08-31 13:28:40,2018-08-31 14:42:34
2087,HINUS,17991,8605201863362,89.4375,-23.15625,-92.09375,1,2018-08-31 13:28:40,2018-08-31 14:42:34
2088,HIP 10050,10489,766391601507,-47.5,-80.84375,-78.78125,1,2018-08-31 13:28:40,2018-08-31 14:42:34
2089,HIP 10056,186309,1733052764866,-45,-142.25,-103.21875,1,2018-08-31 13:28:40,2018-08-31 14:42:34
2090,HIP 100570,11908,319698225523,-85.875,-58.53125,104.5,1,2018-08-31 13:28:40,2018-08-31 14:42:34
2091,HIP 100886,1243679,5597291708,-381.9375,-64.625,172.75,1,2018-08-31 13:28:40,2018-08-31 14:42:34
2092,HIP 101251,18135980,216551901563,-397.9375,-81.8125,187.4375,0,2018-08-31 13:28:40,2018-08-31 14:42:34
2093,HIP 101846,14994,4481966084842,23.3125,-76.96875,96.28125,1,2018-08-31 13:28:40,2018-08-31 14:42:34
2094,HIP 10258,133099,2007930671810,-35.21875,-124.46875,-88.96875,1,2018-08-31 13:28:40,2018-08-31 14:42:34
2095,HIP 103435,31625,250928466259,-346.71875,193.875,-201.875,1,2018-08-31 13:28:40,2018-08-31 14:43:19
2096,HIP 10363,17085,1458443293410,122.0625,-106.3125,64.96875,1,2018-08-31 13:28:40,2018-08-31 14:43:19
2097,HIP 10432,1752125,560199600467,-204.03125,-155.15625,-264.28125,1,2018-08-31 13:28:40,2018-08-31 14:43:19
2098,HIP 105331,829010,594542610787,-284.21875,73.6875,-84.09375,1,2018-08-31 13:28:40,2018-08-31 14:43:19
2099,HIP 105391,18016,250995509619,11.53125,-118.625,116.84375,1,2018-08-31 13:28:40,2018-08-31 14:43:19
2100,HIP 105408,19321,1522322606459,18.15625,-147.71875,145.5,1,2018-08-31 13:28:40,2018-08-31 14:43:19
2101,HIP 105863,14044,633608245994,7.0625,-121.8125,115.65625,1,2018-08-31 13:28:40,2018-08-31 14:43:19
2102,HIP 106213,15093,1384883669363,42.34375,-82.28125,79.0625,1,2018-08-31 13:28:40,2018-08-31 14:43:19
2103,HIP 106288,13266,1625401821563,15.5625,-158.0625,145.78125,1,2018-08-31 13:28:40,2018-08-31 14:43:19
2104,HIP 10634,3819349,633473962674,-76.46875,-201.3125,-170.34375,1,2018-08-31 13:28:40,2018-08-31 14:43:19
2105,HIP 106914,24579,250961987939,-197.28125,52.34375,-67.59375,1,2018-08-31 13:28:40,2018-08-31 14:43:19
2106,HIP 107236,6388895,633205756610,-260.28125,81.28125,-101.59375,1,2018-08-31 13:28:40,2018-08-31 14:43:19
2107,HIP 107412,1521,1934622706035,-59.875,-88.09375,65.5625,1,2018-08-31 13:28:40,2018-08-31 14:43:19
2108,HIP 107731,437422,457170717043,23.78125,-161.0625,134.375,1,2018-08-31 13:28:40,2018-08-31 14:43:19
2109,HIP 110483,4164,2140781119859,-23.46875,-108.375,63.6875,1,2018-08-31 13:28:40,2018-08-31 14:43:19
2110,HIP 11154,128926,457137146195,-104.1875,-195.8125,-206.25,1,2018-08-31 13:28:40,2018-08-31 14:43:19
2111,HIP 11157,4476,663295592795,-68.1875,-110.4375,-125.59375,1,2018-08-31 13:28:40,2018-08-31 14:43:19
2112,HIP 111640,1120,1183296951010,-57.46875,-141.75,64.75,1,2018-08-31 13:28:40,2018-08-31 14:43:19
2113,HIP 111698,7541,2282808578786,-25.6875,-114.59375,58.03125,1,2018-08-31 13:28:40,2018-08-31 14:43:19
2114,HIP 11182,13625,1733052797634,-25.75,-100.875,-79.375,1,2018-08-31 13:28:40,2018-08-31 14:43:19
2115,HIP 111880,12567,2007997780706,-16.5625,-113.96875,59.1875,1,2018-08-31 13:28:40,2018-08-31 14:43:19
2116,HIP 11192,18309,869487561059,16.375,-185.5,-83.625,1,2018-08-31 13:28:40,2018-08-31 14:43:19
2117,HIP 112095,17386,1732985688794,-67.03125,-99.5625,34.21875,1,2018-08-31 13:28:40,2018-08-31 14:43:19
2118,HIP 11218,7831,1384866875747,-16.78125,-151.71875,-98.25,1,2018-08-31 13:28:40,2018-08-31 14:43:23
2119,HIP 11223,9813654,9896445092,-132.03125,-266.09375,-273.375,1,2018-08-31 13:28:40,2018-08-31 14:43:23
2120,HIP 112753,18276,1006926530931,80.65625,-136.125,96.90625,1,2018-08-31 13:28:40,2018-08-31 14:43:23
2121,HIP 112829,7585,908284924618,-130.40625,-10.875,-37.84375,1,2018-08-31 13:28:40,2018-08-31 14:43:23
2122,HIP 113477,5651,2282674492106,-121.40625,19.78125,-52.46875,1,2018-08-31 13:28:40,2018-08-31 14:43:23
2123,HIP 11387,321341,835144599915,138.375,-218.9375,15.625,1,2018-08-31 13:28:40,2018-08-31 14:43:23
2124,HIP 113968,99810,671222539713,27.875,-124.6875,66.5625,1,2018-08-31 13:28:40,2018-08-31 14:43:23
2125,HIP 114099,18954,668807079305,-153.28125,26.65625,-69.34375,1,2018-08-31 13:28:40,2018-08-31 14:43:23
2126,HIP 11411,79185,1453586336091,-59.25,-217.40625,-180.4375,1,2018-08-31 13:28:40,2018-08-31 14:43:23
2127,HIP 114458,109629,83718214362,-84.78125,-117.03125,16.96875,1,2018-08-31 13:28:40,2018-08-31 14:43:23
2128,HIP 11457,181879,560216361299,-118.21875,-235.3125,-250.78125,1,2018-08-31 13:28:40,2018-08-31 14:43:23
2129,HIP 115736,844123,972583553395,105.40625,-237.15625,129.78125,1,2018-08-31 13:28:40,2018-08-31 14:43:23
2130,HIP 11584,128924,44820302163,-115.5,-173.71875,-216.09375,1,2018-08-31 13:28:40,2018-08-31 14:43:23
2131,HIP 116045,514,2008064856802,35.875,-181.78125,77.5,1,2018-08-31 13:28:40,2018-08-31 14:43:23
2132,HIP 11643,2825865,697638553939,-193.5625,-116.09375,-263.09375,1,2018-08-31 13:28:40,2018-08-31 14:43:23
2133,HIP 116551,78275,1183095788226,-168.75,59.78125,-95.6875,1,2018-08-31 13:28:40,2018-08-31 14:43:23
2134,HIP 11661,7426,491547232619,105.25,-177.75,2.53125,1,2018-08-31 13:28:40,2018-08-31 14:43:23
2135,HIP 116905,7026,2557753594586,14.25,-112.75,39.6875,1,2018-08-31 13:28:40,2018-08-31 14:43:23
2136,HIP 116907,367447,1183162733266,-123.34375,-126.875,-20.625,1,2018-08-31 13:28:40,2018-08-31 14:43:23
2137,HIP 11700,4521366,10460547403,-114.53125,-262.96875,-270.71875,1,2018-08-31 13:28:40,2018-08-31 14:43:23
2138,HIP 11749,8587046,835094284635,-118.125,-107.625,-183.875,1,2018-08-31 13:28:40,2018-08-31 14:43:23
2139,HIP 117831,2142,1350523898227,47.125,-256.78125,85.6875,1,2018-08-31 13:28:40,2018-08-31 14:43:23
2140,HIP 117960,5154,2832497283794,-75.1875,-126.4375,-8.28125,1,2018-08-31 13:28:40,2018-08-31 14:43:23
2141,HIP 118311,2660,670954104241,9.40625,-123.5,31.59375,1,2018-08-31 13:28:40,2018-08-31 14:43:23
2142,HIP 11915,92321,182292810083,28.0625,-169.125,-74.46875,1,2018-08-31 13:28:40,2018-08-31 14:43:23
2143,HIP 11954,15838,216652548451,43.75,-125.9375,-32.28125,1,2018-08-31 13:28:40,2018-08-31 14:43:27
2144,HIP 11971,181876,766374791507,-90.625,-247.21875,-245.53125,1,2018-08-31 13:28:40,2018-08-31 14:43:27
2145,HIP 11981,183489,766358030675,-153.59375,-123.5,-234.4375,1,2018-08-31 13:28:40,2018-08-31 14:43:27
2146,HIP 12067,11815,250978765147,-107.28125,2.96875,-109.25,1,2018-08-31 13:28:40,2018-08-31 14:43:27
2147,HIP 12099,176846,560216394075,-101.90625,-95.46875,-165.59375,1,2018-08-31 13:28:40,2018-08-31 14:43:27
2148,HIP 12359,4521491,354057931083,-105.21875,-248.28125,-273.0625,1,2018-08-31 13:28:40,2018-08-31 14:43:27
2149,HIP 12590,2237,457170717027,77.96875,-173.6875,-34.3125,1,2018-08-31 13:28:40,2018-08-31 14:43:27
2150,HIP 12635,9365,1183229907642,-86.90625,-53.1875,-129.15625,1,2018-08-31 13:28:40,2018-08-31 14:43:27
2151,HIP 12657,181874,869454006611,-82.78125,-225.28125,-242.5,1,2018-08-31 13:28:40,2018-08-31 14:43:27
2152,HIP 12664,321338,1041303030123,122.28125,-202.71875,-7.5,1,2018-08-31 13:28:40,2018-08-31 14:43:27
2153,HIP 12826,1165892,766358047059,-182.46875,-85.5,-257.75,1,2018-08-31 13:28:40,2018-08-31 14:43:27
2154,HIP 12853,181872,83785257634,-64.875,-224.875,-229.0625,1,2018-08-31 13:28:40,2018-08-31 14:43:27
2155,HIP 12868,5822,182309570915,108.4375,-218.375,-36.5625,1,2018-08-31 13:28:40,2018-08-31 14:43:27
2156,HIP 12897,9639,358797415106,25.625,-156.9375,-83.5625,1,2018-08-31 13:28:40,2018-08-31 14:43:27
2157,HIP 12916,182170,83651105442,-126.71875,-138.625,-236.875,1,2018-08-31 13:28:40,2018-08-31 14:43:27
2158,HIP 12967,1050416,354041186643,-152.5625,-98.65625,-237.78125,1,2018-08-31 13:28:40,2018-08-31 14:43:27
2159,HIP 13043,3007829,388417653067,-81.0625,-278.6875,-291.46875,1,2018-08-31 13:28:40,2018-08-31 14:43:27
2160,HIP 13110,1174680,147899484491,-82.0625,-317.90625,-324.125,1,2018-08-31 13:28:40,2018-08-31 14:43:27
2161,HIP 13159,17051,1178741983595,133.96875,-228.625,-21,1,2018-08-31 13:28:40,2018-08-31 14:43:27
2162,HIP 13228,3007785,182259222859,-86.53125,-275.15625,-302.78125,1,2018-08-31 13:28:40,2018-08-31 14:43:27
2163,HIP 1327,24460421,84053070586,119.96875,-974.5,207.75,0,2018-08-31 13:28:40,2018-08-31 14:43:27
2164,HIP 13366,106279,908419044026,-39.625,-130.8125,-144.65625,1,2018-08-31 13:28:40,2018-08-31 14:43:27
2165,HIP 13526,6301156,1310704804,-47.15625,-300.59375,-290,1,2018-08-31 13:28:40,2018-08-31 14:43:27
2166,HIP 13564,1966,766408362339,44.21875,-170.15625,-84.3125,1,2018-08-31 13:28:40,2018-08-31 14:43:27
2167,HIP 13589,551771,319698209107,-74.90625,-126.9375,-186.34375,1,2018-08-31 13:28:40,2018-08-31 14:43:27
2168,HIP 13687,4797560,358663099034,-45.15625,-267.875,-267.875,1,2018-08-31 13:28:40,2018-08-31 14:43:30
2169,HIP 13802,389695,835094301011,-144.09375,-56,-212.59375,1,2018-08-31 13:28:40,2018-08-31 14:43:30
2170,HIP 13810,4793252,113539762507,-82.8125,-236.15625,-289.71875,1,2018-08-31 13:28:40,2018-08-31 14:43:30
2171,HIP 13855,551714,1458107749042,-65.46875,-131.09375,-184.375,1,2018-08-31 13:28:40,2018-08-31 14:43:30
2172,HIP 13864,6679,354108262755,114.84375,-224.96875,-52.875,1,2018-08-31 13:28:40,2018-08-31 14:43:30
2173,HIP 14021,4793275,130155529380,-102.6875,-226.3125,-312.46875,1,2018-08-31 13:28:40,2018-08-31 14:43:30
2174,HIP 14045,11145,1900296489323,139.96875,-211.65625,-15.6875,1,2018-08-31 13:28:40,2018-08-31 14:43:30
2175,HIP 14181,10438,903813777755,-88.09375,-26.25,-127.5625,1,2018-08-31 13:28:40,2018-08-31 14:43:30
2176,HIP 14194,396709,1556665567579,1.03125,-131.625,-113.78125,1,2018-08-31 13:28:40,2018-08-31 14:43:30
2177,HIP 14211,6067,670417364345,-41.59375,-69.96875,-110.78125,1,2018-08-31 13:28:40,2018-08-31 14:43:30
2178,HIP 14249,8662,2037718681955,48.21875,-162.71875,-85.875,1,2018-08-31 13:28:40,2018-08-31 14:43:30
2179,HIP 14319,8455356,83785159306,-62.0625,-305.8125,-346.9375,1,2018-08-31 13:28:40,2018-08-31 14:43:30
2180,HIP 14405,75700,147882723651,-162.4375,-198.25,-375.09375,1,2018-08-31 13:28:40,2018-08-31 14:43:30
2181,HIP 14423,128919,669611926865,-96.5,-109.46875,-216.0625,1,2018-08-31 13:28:40,2018-08-31 14:43:30
2182,HIP 14479,193195,79180056915,-99.90625,-102.46875,-215,1,2018-08-31 13:28:40,2018-08-31 14:43:30
2183,HIP 14500,4795978,83718115978,-98.875,-264.90625,-363.71875,1,2018-08-31 13:28:40,2018-08-31 14:43:30
2184,HIP 14610,416024,457137162579,-87.4375,-122.8125,-221.90625,1,2018-08-31 13:28:40,2018-08-31 14:43:30
2185,HIP 14631,3084609,83718083210,-78.375,-280.625,-359.40625,1,2018-08-31 13:28:40,2018-08-31 14:43:30
2186,HIP 1468,700962,216602216803,-162.78125,-162.84375,-69.59375,1,2018-08-31 13:28:40,2018-08-31 14:43:30
2187,HIP 14702,5170360,560233138515,-30.21875,-228.84375,-254.1875,1,2018-08-31 13:28:40,2018-08-31 14:43:30
2188,HIP 14746,182026,285355215179,-22.03125,-276,-290.375,1,2018-08-31 13:28:40,2018-08-31 14:43:30
2189,HIP 14756,8517809,83584029338,-159.53125,-104.53125,-297.5,1,2018-08-31 13:28:40,2018-08-31 14:43:30
2190,HIP 14805,311579,358596154034,-66.28125,-70.28125,-150.03125,1,2018-08-31 13:28:40,2018-08-31 14:43:30
2191,HIP 14871,3482952,44803541323,-193.3125,-60.75,-300.5,1,2018-08-31 13:28:40,2018-08-31 14:43:30
2192,HIP 14908,133117,525856639315,-74.84375,-127.65625,-218.28125,1,2018-08-31 13:28:40,2018-08-31 14:43:30
2193,HIP 14909,4840774,44820285763,-84.375,-259.28125,-358.65625,1,2018-08-31 13:28:40,2018-08-31 14:43:34
2194,HIP 14969,2557010,388400925003,-193.96875,-72.75,-315.09375,1,2018-08-31 13:28:40,2018-08-31 14:43:34
2195,HIP 14971,3171269,182259239243,-85.09375,-221.28125,-324.28125,1,2018-08-31 13:28:40,2018-08-31 14:43:34
2196,HIP 14976,157797,2759256426843,-51.3125,-45.5625,-109.25,1,2018-08-31 13:28:40,2018-08-31 14:43:34
2197,HIP 14989,6042,633675322050,53.75,-148.21875,-78.28125,1,2018-08-31 13:28:40,2018-08-31 14:43:34
2198,HIP 14992,24617,908486152890,-7.625,-126.6875,-134.34375,1,2018-08-31 13:28:40,2018-08-31 14:43:34
2199,HIP 14997,6928,903830538587,-26.28125,-114.25,-145.75,1,2018-08-31 13:28:40,2018-08-31 14:43:34
2200,HIP 15028,42397,147899533651,-123.03125,-52.125,-206.78125,1,2018-08-31 13:28:40,2018-08-31 14:43:34
2201,HIP 15054,4058785,10477324619,-52.9375,-263.90625,-329.25,1,2018-08-31 13:28:40,2018-08-31 14:43:34
2202,HIP 15134,182107,972550015315,-48.09375,-136.65625,-198.8125,1,2018-08-31 13:28:40,2018-08-31 14:43:34
2203,HIP 15189,3040503,113539762499,-128.65625,-252.09375,-420.03125,1,2018-08-31 13:28:40,2018-08-31 14:43:34
2204,HIP 15204,2901,1797166975323,-81.5,-64.21875,-169.5625,1,2018-08-31 13:28:40,2018-08-31 14:43:34
2205,HIP 15249,668895,358663230130,-40.1875,-122.84375,-177.625,1,2018-08-31 13:28:40,2018-08-31 14:43:34
2206,HIP 15273,24619,594576116051,-81.71875,-118.53125,-227.125,1,2018-08-31 13:28:40,2018-08-31 14:43:34
2207,HIP 15278,2403,182276049243,-51.84375,-83.625,-152.90625,1,2018-08-31 13:28:40,2018-08-31 14:43:34
2208,HIP 15279,24620,1041269492059,-14.53125,-137.78125,-160.78125,1,2018-08-31 13:28:40,2018-08-31 14:43:34
2209,HIP 15304,12265,2793616165211,-11.84375,-96.40625,-115,1,2018-08-31 13:28:40,2018-08-31 14:43:34
2210,HIP 15329,267675,358596186802,-87.84375,-52,-167.375,1,2018-08-31 13:28:40,2018-08-31 14:43:34
2211,HIP 15341,678271,31371289764,-95.1875,-167.5625,-297.15625,1,2018-08-31 13:28:40,2018-08-31 14:43:34
2212,HIP 15362,24621,1075629230427,-12.34375,-130.09375,-151.5625,1,2018-08-31 13:28:40,2018-08-31 14:43:34
2213,HIP 15368,287972,1458241966770,-16.0625,-124.78125,-150.9375,1,2018-08-31 13:28:40,2018-08-31 14:43:34
2214,HIP 15394,2069869,358663197354,-46.03125,-150,-216.75,1,2018-08-31 13:28:40,2018-08-31 14:43:34
2215,HIP 15415,16269,633474159298,-93.84375,36.125,-83.90625,1,2018-08-31 13:28:40,2018-08-31 14:43:34
2216,HIP 15443,6086424,182276016459,-8.21875,-259.78125,-284.78125,1,2018-08-31 13:28:40,2018-08-31 14:43:34
2217,HIP 15456,24622,182259272019,-118.34375,-67.625,-225.75,1,2018-08-31 13:28:40,2018-08-31 14:43:34
2218,HIP 15550,1110122,134450496676,-89.90625,-202.71875,-334.9375,1,2018-08-31 13:28:40,2018-08-31 14:43:38
2219,HIP 15578,107699,358864556746,66.09375,-126.3125,-48.9375,1,2018-08-31 13:28:40,2018-08-31 14:43:38
2220,HIP 15609,9766,2827975903579,-47.0625,-41.0625,-106.1875,1,2018-08-31 13:28:40,2018-08-31 14:43:38
2221,HIP 15633,120660,1006909753683,-29.0625,-165.28125,-217.3125,1,2018-08-31 13:28:40,2018-08-31 14:43:38
2222,HIP 15669,9309,1797166991707,-77.0625,-15.59375,-118.9375,1,2018-08-31 13:28:40,2018-08-31 14:43:38
2223,HIP 1572,7771,79230372211,125.0625,-174.21875,93.9375,1,2018-08-31 13:28:40,2018-08-31 14:43:38
2224,HIP 15746,103128,457137162563,-143.9375,-159.15625,-367.15625,1,2018-08-31 13:28:40,2018-08-31 14:43:38
2225,HIP 15756,18164,672832890273,141.15625,-192.15625,-24.21875,1,2018-08-31 13:28:40,2018-08-31 14:43:38
2226,HIP 15866,6766,358864523970,84.03125,-166.0625,-73.53125,1,2018-08-31 13:28:40,2018-08-31 14:43:38
2227,HIP 15889,3889046,35666257060,-171.53125,-170.28125,-422.59375,1,2018-08-31 13:28:40,2018-08-31 14:43:38
2228,HIP 15902,25964,39961224356,-106.71875,-128.46875,-288.6875,1,2018-08-31 13:28:40,2018-08-31 14:43:38
2229,HIP 15928,3629941,216635754827,-42.78125,-206.78125,-292.09375,1,2018-08-31 13:28:40,2018-08-31 14:43:38
2230,HIP 15954,2901580,83785290394,-63.21875,-176.21875,-285.6875,1,2018-08-31 13:28:40,2018-08-31 14:43:38
2231,HIP 16094,1439,633742463690,61.3125,-105.25,-38.40625,1,2018-08-31 13:28:40,2018-08-31 14:43:38
2232,HIP 16107,181906,250978748755,-94.3125,-73.40625,-214.59375,1,2018-08-31 13:28:40,2018-08-31 14:43:38
2233,HIP 16136,157713,216635771219,-43.5625,-112.53125,-191.53125,1,2018-08-31 13:28:40,2018-08-31 14:43:38
2234,HIP 16171,547373,358528979602,-107.875,-155.6875,-331.65625,1,2018-08-31 13:28:40,2018-08-31 14:43:38
2235,HIP 16193,1518090,358663164562,-36.5625,-222.375,-312.84375,1,2018-08-31 13:28:40,2018-08-31 14:43:38
2236,HIP 16217,74684,113539778891,-107.84375,-155.5625,-333.28125,1,2018-08-31 13:28:40,2018-08-31 14:43:38
2237,HIP 16241,247050,10477341003,-52.3125,-177.28125,-283.40625,1,2018-08-31 13:28:40,2018-08-31 14:43:38
2238,HIP 16271,422563,972550015307,-62.0625,-165.40625,-284.09375,1,2018-08-31 13:28:40,2018-08-31 14:43:38
2239,HIP 16314,3144872,628952615235,-50.1875,-254.875,-376.5625,1,2018-08-31 13:28:40,2018-08-31 14:43:38
2240,HIP 16343,2445,908419109562,-58.59375,-29.21875,-117.09375,1,2018-08-31 13:28:40,2018-08-31 14:43:38
2241,HIP 16374,128264,354074724691,-56.6875,-151.9375,-263.59375,1,2018-08-31 13:28:40,2018-08-31 14:43:38
2242,HIP 16378,338118,168810243236,-118.75,-155.375,-354.875,1,2018-08-31 13:28:40,2018-08-31 14:43:38
2243,HIP 16393,4795873,388417669443,-67.71875,-247.34375,-395.5,1,2018-08-31 13:28:40,2018-08-31 14:43:41
2244,HIP 16401,186385,457137162571,-68.3125,-168,-300.21875,1,2018-08-31 13:28:40,2018-08-31 14:43:41
2245,HIP 16431,200897,83651072650,-109.15625,-159.5,-348.21875,1,2018-08-31 13:28:40,2018-08-31 14:43:41
2246,HIP 16440,69721,147899517259,-74.375,-133,-267.34375,1,2018-08-31 13:28:40,2018-08-31 14:43:41
2247,HIP 16469,109451,44837079371,-48.46875,-161.34375,-266.71875,1,2018-08-31 13:28:40,2018-08-31 14:43:41
2248,HIP 16497,3145053,663312353603,-43.15625,-249.0625,-368.46875,1,2018-08-31 13:28:40,2018-08-31 14:43:41
2249,HIP 16517,134215,2931055118683,-61.59375,-44.75,-142.5,1,2018-08-31 13:28:40,2018-08-31 14:43:41
2250,HIP 16529,3396,1183297016506,-34.21875,-61.375,-124.5625,1,2018-08-31 13:28:40,2018-08-31 14:43:41
2251,HIP 16538,10178,285355264347,-24.625,-84.0625,-139.34375,1,2018-08-31 13:28:40,2018-08-31 14:43:41
2252,HIP 16540,11578,1384900430187,117.46875,-112.4375,26.78125,1,2018-08-31 13:28:40,2018-08-31 14:43:41
2253,HIP 16548,1164786,670954104169,0.3125,-120.0625,-148.96875,1,2018-08-31 13:28:40,2018-08-31 14:43:41
2254,HIP 16557,262725,182259255627,-122.375,-105.90625,-305.6875,1,2018-08-31 13:28:40,2018-08-31 14:43:41
2255,HIP 16572,1925933,525873400139,-40.4375,-194.5,-300.25,1,2018-08-31 13:28:40,2018-08-31 14:43:41
2256,HIP 16613,128246,83785257618,-63.9375,-186.6875,-325.4375,1,2018-08-31 13:28:40,2018-08-31 14:43:41
2257,HIP 16616,20594956,44753226027,-452.125,21.375,-617.5625,1,2018-08-31 13:28:40,2018-08-31 14:43:41
2258,HIP 16635,188796,83718181514,-102.84375,-168.96875,-359.4375,1,2018-08-31 13:28:40,2018-08-31 14:43:41
2259,HIP 16674,247039,358663197338,-61.59375,-170.28125,-303.9375,1,2018-08-31 13:28:40,2018-08-31 14:43:41
2260,HIP 16692,24627,285338487123,-109.9375,-61.5625,-235.8125,1,2018-08-31 13:28:40,2018-08-31 14:43:41
2261,HIP 16704,73382,10460563779,-118.4375,-170.78125,-387.375,1,2018-08-31 13:28:40,2018-08-31 14:43:41
2262,HIP 16719,491750,319698225491,-86.21875,-49.125,-186.53125,1,2018-08-31 13:28:40,2018-08-31 14:43:41
2263,HIP 16723,308564,1178708445531,-0.4375,-120,-153.6875,1,2018-08-31 13:28:40,2018-08-31 14:43:41
2264,HIP 16753,26922,44820302147,-88.3125,-172.9375,-348.84375,1,2018-08-31 13:28:40,2018-08-31 14:43:41
2265,HIP 16757,25965,972533254483,-92.09375,-90.53125,-248.96875,1,2018-08-31 13:28:40,2018-08-31 14:43:41
2266,HIP 16795,373296,147882740027,-149.4375,-167.15625,-432.125,1,2018-08-31 13:28:40,2018-08-31 14:43:41
2267,HIP 16813,23305,79196817739,-57.03125,-143.375,-268.28125,1,2018-08-31 13:28:40,2018-08-31 14:43:41
2268,HIP 16824,55525,10477357395,-49.21875,-89.375,-187.1875,1,2018-08-31 13:28:40,2018-08-31 14:43:45
2269,HIP 16835,24629,388417702227,-65.34375,-77.5,-195.53125,1,2018-08-31 13:28:40,2018-08-31 14:43:45
2270,HIP 1687,16884,1458040640202,-122.5,-119.0625,-55.25,1,2018-08-31 13:28:40,2018-08-31 14:43:45
2271,HIP 16896,157708,491513678163,-47.0625,-138,-249.4375,1,2018-08-31 13:28:40,2018-08-31 14:43:45
2272,HIP 16900,24630,2965414857051,-61.96875,-63.6875,-173.9375,1,2018-08-31 13:28:40,2018-08-31 14:43:45
2273,HIP 16930,49361,1728464259419,1.3125,-124.34375,-161.875,1,2018-08-31 13:28:40,2018-08-31 14:43:45
2274,HIP 16983,55118,2999774595419,-24.6875,-81.46875,-144.3125,1,2018-08-31 13:28:40,2018-08-31 14:43:45
2275,HIP 16985,4795703,44837062979,-54.59375,-242.15625,-401.5,1,2018-08-31 13:28:40,2018-08-31 14:43:45
2276,HIP 16996,24631,216618993995,-85.625,-147.28125,-321.71875,1,2018-08-31 13:28:40,2018-08-31 14:43:45
2277,HIP 17000,24632,3921146453,-84.65625,-171.75,-353.125,1,2018-08-31 13:28:40,2018-08-31 14:43:45
2278,HIP 17022,18836,83785421498,-58.1875,-22.5625,-115.90625,1,2018-08-31 13:28:40,2018-08-31 14:43:45
2279,HIP 17034,26062,185990112420,-92.1875,-157.625,-346.90625,1,2018-08-31 13:28:40,2018-08-31 14:43:45
2280,HIP 17044,31554,83718214298,-74.25,-129.53125,-283.15625,1,2018-08-31 13:28:40,2018-08-31 14:43:45
2281,HIP 17091,24633,560233154899,-59.625,-115.25,-243.5625,1,2018-08-31 13:28:40,2018-08-31 14:43:45
2282,HIP 17125,21346,250978732363,-95.875,-128.75,-316.5625,1,2018-08-31 13:28:40,2018-08-31 14:43:45
2283,HIP 17168,74683,190285079716,-103.75,-128.5625,-329.9375,1,2018-08-31 13:28:40,2018-08-31 14:43:45
2284,HIP 17174,23307,83785323170,-42.1875,-135.90625,-248.21875,1,2018-08-31 13:28:40,2018-08-31 14:43:45
2285,HIP 17225,26923,113539778883,-86.15625,-165.59375,-356.8125,1,2018-08-31 13:28:40,2018-08-31 14:43:45
2286,HIP 17238,475897,358663197346,-26.46875,-160.625,-260.8125,1,2018-08-31 13:28:40,2018-08-31 14:43:45
2287,HIP 17289,54091,147899517251,-87.09375,-177.78125,-377.65625,1,2018-08-31 13:28:40,2018-08-31 14:43:45
2288,HIP 17298,6635,663329163627,78.84375,-102.59375,-23.5625,1,2018-08-31 13:28:40,2018-08-31 14:43:45
2289,HIP 17305,16901,388434479451,-35.25,-72.53125,-153.9375,1,2018-08-31 13:28:40,2018-08-31 14:43:45
2290,HIP 17317,26064,182259255619,-78.03125,-166.15625,-349.09375,1,2018-08-31 13:28:40,2018-08-31 14:43:45
2291,HIP 17340,74685,216618993987,-73.65625,-174.9375,-355.71875,1,2018-08-31 13:28:40,2018-08-31 14:43:45
2292,HIP 17362,1468626,250978732355,-142.0625,-122.90625,-387.78125,1,2018-08-31 13:28:40,2018-08-31 14:43:45
2293,HIP 17401,54092,194580047012,-90.3125,-173.6875,-383.21875,1,2018-08-31 13:28:40,2018-08-31 14:43:49
