id,cmdrName,systemName,bodyName,coordX,coordY,coordZ,latitude,longitude,entryId,codexName,codexNameLocalised,category,categoryLocalised,subCategory,subCategoryLocalised,regionName,regionLocalised,systemAddress,voucherAmount
6802,Birdy_69,Col 285 Sector GG-N c7-34,,181,4.40625,-41.46875,,,2100801,$Codex_Ent_L_Cry_MetCry_Gr_Name;,Prasinum Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,9430036910794,
6803,Insane Golgotha,Prie Flaae MF-A d1,,-27050.875,92.0625,38646.6875,,,1301601,$Codex_Ent_Standard_Ter_Rocky_Name;,Non Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_27;,Outer Arm,39166433411,
6804,Insane Golgotha,Prie Flaae MF-A d1,,-27050.875,92.0625,38646.6875,,,1300302,$Codex_Ent_TRF_Water_Worlds_Name;,Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_27;,Outer Arm,39166433411,
6805,Birdy_69,Col 285 Sector GG-N c7-34,,181,4.40625,-41.46875,,,2300107,$Codex_Ent_Small_Org_Moll01_V1_Y_Name;,Croceum Gourd Mollusc,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,9430036910794,
6806,Birdy_69,Col 285 Sector GG-N c7-34,,181,4.40625,-41.46875,,,2300107,$Codex_Ent_Small_Org_Moll01_V1_Y_Name;,Croceum Gourd Mollusc,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,9430036910794,
6807,Birdy_69,Col 285 Sector GG-N c7-34,,181,4.40625,-41.46875,,,2300107,$Codex_Ent_Small_Org_Moll01_V1_Y_Name;,Croceum Gourd Mollusc,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,9430036910794,
6808,Ecthelion,Col 173 Sector IU-C c14-24,Col 173 Sector IU-C c14-24 D 4 a,1137.4375,9.25,-97.53125,22.875547,69.541801,2100205,$Codex_Ent_SeedEFGH_Name;,Lividum Brain Tree,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,6682868454082,2500
6809,Ecthelion,Col 173 Sector IU-C c14-24,Col 173 Sector IU-C c14-24 D 4 a,1137.4375,9.25,-97.53125,22.879692,69.538857,2100205,$Codex_Ent_SeedEFGH_Name;,Lividum Brain Tree,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,6682868454082,
6810,Ecthelion,Col 173 Sector IU-C c14-24,Col 173 Sector IU-C c14-24 D 4 a,1137.4375,9.25,-97.53125,79.245102,8.896921,2100201,$Codex_Ent_Seed_Name;,Roseum Brain Tree,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,6682868454082,
6811,TheProRockPL,Omega Sector WP-O b6-2,Omega Sector WP-O b6-2 A 4,-1464,-80.28125,5340.78125,1.634035,-91.275948,2100301,$Codex_Ent_Cone_Name;,Bark Mounds,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,5049404960257,2500
6812,TheProRockPL,Omega Sector WP-O b6-2,Omega Sector WP-O b6-2 A 4,-1464,-80.28125,5340.78125,1.634035,-91.275948,2100301,$Codex_Ent_Cone_Name;,Bark Mounds,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,5049404960257,2500
6813,CZdigger146,Trifid Sector BQ-Y d244,,-641.34375,-16.46875,5167.75,,,1400701,$Codex_Ent_Gas_Clds_Green_Name;,Viride Lagrange Cloud,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,8394119318379,50000
6814,CZdigger146,Trifid Sector BQ-Y d244,,-641.34375,-16.46875,5167.75,,,2100804,$Codex_Ent_L_Cry_MetCry_Yw_Name;,Flavum Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,8394119318379,
6815,CZdigger146,Trifid Sector BQ-Y d244,,-641.34375,-16.46875,5167.75,,,2204004,$Codex_Ent_S_Seed_SdTp04_Pur_Name;,Blatteum Collared Pod,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,8394119318379,
6816,CZdigger146,Trifid Sector BQ-Y d244,,-641.34375,-16.46875,5167.75,,,2204004,$Codex_Ent_S_Seed_SdTp04_Pur_Name;,Blatteum Collared Pod,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,8394119318379,
6817,CZdigger146,Trifid Sector BQ-Y d244,,-641.34375,-16.46875,5167.75,,,2204004,$Codex_Ent_S_Seed_SdTp04_Pur_Name;,Blatteum Collared Pod,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,8394119318379,
6818,Kahea,PW2010 210,PW2010 210 A 5 a,-1337.9375,-48.34375,5305.6875,38.14172,-22.019363,2100406,$Codex_Ent_SphereEFGH_01_Name;,Rubeum Bioluminescent Anemone,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,25392837341,50000
6819,Kahea,PW2010 210,PW2010 210 A 5 a,-1337.9375,-48.34375,5305.6875,38.135708,-22.02622,2100406,$Codex_Ent_SphereEFGH_01_Name;,Rubeum Bioluminescent Anemone,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,25392837341,
6820,Lacesz67,NGC 6357 Sector DL-Y e22,NGC 6357 Sector DL-Y e22 2,975.84375,162.90625,8117.90625,70.894226,139.04451,2100405,$Codex_Ent_SphereEFGH_Name;,Blatteum Bioluminescent Anemone,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,95825176140,2500
6821,Alkibiades,Oochorrs SA-L b41-0,,59.3125,-184.71875,-1462.84375,,,1100801,$Codex_Ent_L_Type_Name;,L Type Star,$Codex_SubCategory_Stars;,Stars,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_34;,Sanguineous Rim,671759213409,
6822,Alkibiades,Oochorrs SA-L b41-0,,59.3125,-184.71875,-1462.84375,,,1301801,$Codex_Ent_Standard_Ter_Ice_Name;,Non Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_34;,Sanguineous Rim,671759213409,
6823,Alkibiades,Oochorrs SA-L b41-0,,59.3125,-184.71875,-1462.84375,,,1300801,$Codex_Ent_Standard_Ice_No_Atmos_Name;,Non Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_34;,Sanguineous Rim,671759213409,
6824,Alkibiades,Oochorrs RD-B c16-1,,72.96875,-202.15625,-1634.40625,,,1300201,$Codex_Ent_Standard_Ammonia_Worlds_Name;,Non Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_34;,Sanguineous Rim,358864490890,
6825,Alkibiades,NGC 1746 Sector AB-M c8-1,,108.125,-227.375,-1920.9375,,,1300100,$Codex_Ent_Earth_Likes_Name;,Earth-Like Planet,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_34;,Sanguineous Rim,358931566930,
6826,Alkibiades,NGC 1746 Sector AB-M c8-1,,108.125,-227.375,-1920.9375,,,1301501,$Codex_Ent_Standard_Ter_High_Metal_Content_Name;,Non Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_34;,Sanguineous Rim,358931566930,
6827,Alkibiades,NGC 1746 Sector AB-M c8-1,,108.125,-227.375,-1920.9375,,,1300601,$Codex_Ent_Standard_Rocky_No_Atmos_Name;,Non Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_34;,Sanguineous Rim,358931566930,
6828,Alkibiades,NGC 1746 Sector AB-M c8-1,,108.125,-227.375,-1920.9375,,,1301701,$Codex_Ent_Standard_Ter_Rocky_Ice_Name;,Non Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_34;,Sanguineous Rim,358931566930,
6829,Alkibiades,NGC 1746 Sector AB-M c8-1,,108.125,-227.375,-1920.9375,,,1300302,$Codex_Ent_TRF_Water_Worlds_Name;,Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_34;,Sanguineous Rim,358931566930,
6830,Alkibiades,NGC 1746 Sector HR-V d2-9,,124.84375,-259.4375,-2074.875,,,1200501,$Codex_Ent_Standard_Sudarsky_Class_I_Name;,Standard gas giant,$Codex_SubCategory_Gas_Giants;,Gas giant planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_34;,Sanguineous Rim,319748524187,
6831,Alkibiades,NGC 1746 Sector HR-V d2-9,,124.84375,-259.4375,-2074.875,,,1200601,$Codex_Ent_Standard_Sudarsky_Class_II_Name;,Standard gas giant,$Codex_SubCategory_Gas_Giants;,Gas giant planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_34;,Sanguineous Rim,319748524187,
6832,Capt.Smooner,Oochoxt KX-S c20-7,,1557.90625,-65.53125,-1443.53125,,,1100701,$Codex_Ent_M_Type_Name;,M Type Star,$Codex_SubCategory_Stars;,Stars,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_34;,Sanguineous Rim,2010615058866,
6833,Capt.Smooner,Oochoxt KX-S c20-7,,1557.90625,-65.53125,-1443.53125,,,1200501,$Codex_Ent_Standard_Sudarsky_Class_I_Name;,Standard gas giant,$Codex_SubCategory_Gas_Giants;,Gas giant planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_34;,Sanguineous Rim,2010615058866,
6834,Capt.Smooner,Oochoxt KX-S c20-7,,1557.90625,-65.53125,-1443.53125,,,1301801,$Codex_Ent_Standard_Ter_Ice_Name;,Non Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_34;,Sanguineous Rim,2010615058866,
6835,Capt.Smooner,Oochoxt KX-S c20-7,,1557.90625,-65.53125,-1443.53125,,,1301501,$Codex_Ent_Standard_Ter_High_Metal_Content_Name;,Non Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_34;,Sanguineous Rim,2010615058866,
6836,Capt.Smooner,Oochoxt KX-S c20-7,,1557.90625,-65.53125,-1443.53125,,,1300601,$Codex_Ent_Standard_Rocky_No_Atmos_Name;,Non Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_34;,Sanguineous Rim,2010615058866,
6837,Alkibiades,Flyooe Eohn BU-C b59-0,,132.21875,-258.03125,-2359.8125,,,1300301,$Codex_Ent_Standard_Water_Worlds_Name;,Non Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_34;,Sanguineous Rim,672564257273,
6838,Alkibiades,Flyooe Eohn DR-M c23-2,,141.84375,-270.15625,-2587.90625,,,1301502,$Codex_Ent_TRF_Ter_High_Metal_Content_Name;,Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_34;,Sanguineous Rim,633876549834,
6839,Alkibiades,Flyooe Eohn SQ-K d9-3,,156,-296.21875,-2815.40625,,,1301601,$Codex_Ent_Standard_Ter_Rocky_Name;,Non Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_34;,Sanguineous Rim,113590077523,
6840,Alkibiades,Flyooe Eohn IO-U b21-0,,178.625,-342.0625,-3163.75,,,1300701,$Codex_Ent_Standard_Rocky_Ice_No_Atmos_Name;,Non Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_34;,Sanguineous Rim,673369301177,
6841,Capt.Smooner,Oochoxt KS-P b39-1,,1588.40625,-54.8125,-1487.125,,,1300801,$Codex_Ent_Standard_Ice_No_Atmos_Name;,Non Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_34;,Sanguineous Rim,2891183956817,
6842,Capt.Smooner,Oochoxt KS-P b39-1,,1588.40625,-54.8125,-1487.125,,,1300301,$Codex_Ent_Standard_Water_Worlds_Name;,Non Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_34;,Sanguineous Rim,2891183956817,
6843,Alkibiades,Flyooe Eohn ZL-T d4-0,,188.03125,-337.78125,-3224.0625,,,1200101,$Codex_Ent_Standard_Water_Giant_Name;,Standard gas giant,$Codex_SubCategory_Gas_Giants;,Gas giant planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_34;,Sanguineous Rim,10527639595,
6844,Alkibiades,Flyooe Eohn ZL-T d4-0,,188.03125,-337.78125,-3224.0625,,,1200701,$Codex_Ent_Standard_Sudarsky_Class_III_Name;,Standard gas giant,$Codex_SubCategory_Gas_Giants;,Gas giant planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_34;,Sanguineous Rim,10527639595,
6845,Mark P Dorling,HIP 2843,,-50.25,-136.1875,-22.78125,,,3100404,$Codex_Ent_Hydra_Name;,Thargoid Interceptor Hydra,$Codex_SubCategory_Thargoid;,Thargoid objects,$Codex_Category_Civilisations;,Xenological,$Codex_RegionName_18;,Inner Orion Spur,560233154923,50000
6846,g1t,Col 285 Sector GG-N c7-34,,181,4.40625,-41.46875,,,2100804,$Codex_Ent_L_Cry_MetCry_Yw_Name;,Flavum Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,9430036910794,50000
6847,g1t,Col 285 Sector GG-N c7-34,,181,4.40625,-41.46875,,,2100801,$Codex_Ent_L_Cry_MetCry_Gr_Name;,Prasinum Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,9430036910794,
6848,g1t,Col 285 Sector GG-N c7-34,,181,4.40625,-41.46875,,,2100804,$Codex_Ent_L_Cry_MetCry_Yw_Name;,Flavum Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,9430036910794,
6849,g1t,Col 285 Sector GG-N c7-34,,181,4.40625,-41.46875,,,2100804,$Codex_Ent_L_Cry_MetCry_Yw_Name;,Flavum Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,9430036910794,
6850,g1t,Col 285 Sector GG-N c7-34,,181,4.40625,-41.46875,,,2100804,$Codex_Ent_L_Cry_MetCry_Yw_Name;,Flavum Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,9430036910794,
6851,g1t,Col 285 Sector GG-N c7-34,,181,4.40625,-41.46875,,,2100804,$Codex_Ent_L_Cry_MetCry_Yw_Name;,Flavum Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,9430036910794,
6852,g1t,Col 285 Sector GG-N c7-34,,181,4.40625,-41.46875,,,2100801,$Codex_Ent_L_Cry_MetCry_Gr_Name;,Prasinum Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,9430036910794,
6853,Capt.Smooner,Oochoxt YJ-Y c17-1,,1636.40625,-58.84375,-1582.40625,,,1301601,$Codex_Ent_Standard_Ter_Rocky_Name;,Non Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_34;,Sanguineous Rim,361481867674,
6854,Capt.Smooner,Oochoxt TS-B c16-0,,1657.625,-66.75,-1629.84375,,,1300701,$Codex_Ent_Standard_Rocky_Ice_No_Atmos_Name;,Non Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_34;,Sanguineous Rim,86671036810,
6855,g1t,Col 285 Sector GG-N c7-34,,181,4.40625,-41.46875,,,2100801,$Codex_Ent_L_Cry_MetCry_Gr_Name;,Prasinum Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,9430036910794,2500
6856,g1t,Col 285 Sector GG-N c7-34,,181,4.40625,-41.46875,,,2100801,$Codex_Ent_L_Cry_MetCry_Gr_Name;,Prasinum Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,9430036910794,
6857,g1t,Col 285 Sector GG-N c7-34,,181,4.40625,-41.46875,,,2100801,$Codex_Ent_L_Cry_MetCry_Gr_Name;,Prasinum Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,9430036910794,
6858,Necer,CSI-06-19031,CSI-06-19031 3 e,-3105.78125,-657.875,5557.09375,-44.315529,-164.727325,1400414,$Codex_Ent_Gas_Vents_SilicateVapourGeysers_Name;,Silicate Vapour Gas Vent,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1226802636,2500
6859,Winna09,Trifid Sector BQ-Y d244,,-641.34375,-16.46875,5167.75,,,1400701,$Codex_Ent_Gas_Clds_Green_Name;,Viride Lagrange Cloud,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,8394119318379,50000
6860,Winna09,Trifid Sector BQ-Y d244,,-641.34375,-16.46875,5167.75,,,2100804,$Codex_Ent_L_Cry_MetCry_Yw_Name;,Flavum Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,8394119318379,
6861,Winna09,Trifid Sector BQ-Y d244,,-641.34375,-16.46875,5167.75,,,2100804,$Codex_Ent_L_Cry_MetCry_Yw_Name;,Flavum Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,8394119318379,
6862,Winna09,Trifid Sector BQ-Y d244,,-641.34375,-16.46875,5167.75,,,2100804,$Codex_Ent_L_Cry_MetCry_Yw_Name;,Flavum Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,8394119318379,
6863,Winna09,Trifid Sector BQ-Y d244,,-641.34375,-16.46875,5167.75,,,2100804,$Codex_Ent_L_Cry_MetCry_Yw_Name;,Flavum Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,8394119318379,
6864,Winna09,Trifid Sector BQ-Y d244,,-641.34375,-16.46875,5167.75,,,2100804,$Codex_Ent_L_Cry_MetCry_Yw_Name;,Flavum Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,8394119318379,
6865,Winna09,Trifid Sector BQ-Y d244,,-641.34375,-16.46875,5167.75,,,2100804,$Codex_Ent_L_Cry_MetCry_Yw_Name;,Flavum Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,8394119318379,
6866,Winna09,Trifid Sector BQ-Y d244,,-641.34375,-16.46875,5167.75,,,2100804,$Codex_Ent_L_Cry_MetCry_Yw_Name;,Flavum Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,8394119318379,
6867,Winna09,Trifid Sector BQ-Y d244,,-641.34375,-16.46875,5167.75,,,2100804,$Codex_Ent_L_Cry_MetCry_Yw_Name;,Flavum Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,8394119318379,
6868,Winna09,Trifid Sector BQ-Y d244,,-641.34375,-16.46875,5167.75,,,2100804,$Codex_Ent_L_Cry_MetCry_Yw_Name;,Flavum Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,8394119318379,
6869,Winna09,Trifid Sector BQ-Y d244,,-641.34375,-16.46875,5167.75,,,2100804,$Codex_Ent_L_Cry_MetCry_Yw_Name;,Flavum Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,8394119318379,
6870,Winna09,Trifid Sector BQ-Y d244,,-641.34375,-16.46875,5167.75,,,2100804,$Codex_Ent_L_Cry_MetCry_Yw_Name;,Flavum Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,8394119318379,
6871,Winna09,Trifid Sector BQ-Y d244,,-641.34375,-16.46875,5167.75,,,2100804,$Codex_Ent_L_Cry_MetCry_Yw_Name;,Flavum Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,8394119318379,
6872,HunterMJP91,Drojo YD-D b44-1,,-2893.03125,-451.34375,3719.625,,,1401300,$Codex_Ent_Gas_Clds_Light_Name;,Proto-Lagrange Cloud,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,2831053106041,50000
6873,Winna09,Trifid Sector BQ-Y d244,,-641.34375,-16.46875,5167.75,,,2100804,$Codex_Ent_L_Cry_MetCry_Yw_Name;,Flavum Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,8394119318379,
6874,HunterMJP91,Drojo YD-D b44-1,,-2893.03125,-451.34375,3719.625,,,2100803,$Codex_Ent_L_Cry_MetCry_Red_Name;,Rubeum Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,2831053106041,
6875,HunterMJP91,Drojo YD-D b44-1,,-2893.03125,-451.34375,3719.625,,,2100803,$Codex_Ent_L_Cry_MetCry_Red_Name;,Rubeum Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,2831053106041,
6876,HunterMJP91,Drojo YD-D b44-1,,-2893.03125,-451.34375,3719.625,,,2100803,$Codex_Ent_L_Cry_MetCry_Red_Name;,Rubeum Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,2831053106041,
6877,Winna09,Trifid Sector FW-W d1-233,,-632.96875,-22.96875,5175.15625,,,2204002,$Codex_Ent_S_Seed_SdTp04_Bl_Name;,Lividum Collared Pod,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,8016162196339,50000
6878,Winna09,Trifid Sector FW-W d1-233,,-632.96875,-22.96875,5175.15625,,,2204002,$Codex_Ent_S_Seed_SdTp04_Bl_Name;,Lividum Collared Pod,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,8016162196339,
6879,Winna09,Trifid Sector FW-W d1-233,,-632.96875,-22.96875,5175.15625,,,2204002,$Codex_Ent_S_Seed_SdTp04_Bl_Name;,Lividum Collared Pod,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,8016162196339,
6880,Winna09,Trifid Sector FW-W d1-233,,-632.96875,-22.96875,5175.15625,,,2204002,$Codex_Ent_S_Seed_SdTp04_Bl_Name;,Lividum Collared Pod,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,8016162196339,
6881,Winna09,Trifid Sector FW-W d1-233,,-632.96875,-22.96875,5175.15625,,,2204002,$Codex_Ent_S_Seed_SdTp04_Bl_Name;,Lividum Collared Pod,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,8016162196339,
6882,Winna09,Trifid Sector FW-W d1-233,,-632.96875,-22.96875,5175.15625,,,2204002,$Codex_Ent_S_Seed_SdTp04_Bl_Name;,Lividum Collared Pod,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,8016162196339,
6883,Winna09,Trifid Sector FW-W d1-233,,-632.96875,-22.96875,5175.15625,,,2204002,$Codex_Ent_S_Seed_SdTp04_Bl_Name;,Lividum Collared Pod,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,8016162196339,
