"id","type","controller","action","enabled","policy","role"
1474,application,ring,destroy,1,"",1
1475,application,ring,destroy,0,"",2
1476,application,ring,destroy,0,"",3
1477,application,ring,destroyrelation,1,"",1
1478,application,ring,destroyrelation,0,"",2
1479,application,ring,destroyrelation,0,"",3
1480,application,ring,find,1,"",1
1481,application,ring,find,1,"",2
1482,application,ring,find,1,"",3
1483,application,ring,findone,1,"",1
1484,application,ring,findone,1,"",2
1485,application,ring,findone,1,"",3
1486,application,ring,update,1,"",1
1487,application,ring,update,0,"",2
1488,application,ring,update,0,"",3
1489,application,ring,updaterelation,1,"",1
1490,application,ring,updaterelation,0,"",2
1491,application,ring,updaterelation,0,"",3
1519,application,system,count,1,"",1
1520,application,system,count,1,"",2
1521,application,system,count,1,"",3
1522,application,system,create,1,"",1
1523,application,system,create,0,"",2
1524,application,system,create,0,"",3
1525,application,system,createrelation,1,"",1
1526,application,system,createrelation,0,"",2
1527,application,system,createrelation,0,"",3
1528,application,system,destroy,1,"",1
1529,application,system,destroy,0,"",2
1530,application,system,destroy,0,"",3
1531,application,system,destroyrelation,1,"",1
1532,application,system,destroyrelation,0,"",2
1533,application,system,destroyrelation,0,"",3
1534,application,system,find,1,"",1
1535,application,system,find,1,"",2
1536,application,system,find,1,"",3
1537,application,system,findone,1,"",1
1538,application,system,findone,1,"",2
1539,application,system,findone,1,"",3
1540,application,system,update,1,"",1
1541,application,system,update,0,"",2
1542,application,system,update,0,"",3
1543,application,system,updaterelation,1,"",1
1544,application,system,updaterelation,0,"",2
1545,application,system,updaterelation,0,"",3
1546,application,tbcycle,count,1,"",1
1547,application,tbcycle,count,1,"",2
1548,application,tbcycle,count,1,"",3
1549,application,tbcycle,create,1,"",1
1550,application,tbcycle,create,0,"",2
1551,application,tbcycle,create,0,"",3
1552,application,tbcycle,createrelation,1,"",1
1553,application,tbcycle,createrelation,0,"",2
1554,application,tbcycle,createrelation,0,"",3
1555,application,tbcycle,destroy,1,"",1
1556,application,tbcycle,destroy,0,"",2
1557,application,tbcycle,destroy,0,"",3
1558,application,tbcycle,destroyrelation,1,"",1
1559,application,tbcycle,destroyrelation,0,"",2
1560,application,tbcycle,destroyrelation,0,"",3
1561,application,tbcycle,find,1,"",1
1562,application,tbcycle,find,1,"",2
1563,application,tbcycle,find,1,"",3
1564,application,tbcycle,findone,1,"",1
1565,application,tbcycle,findone,1,"",2
1566,application,tbcycle,findone,1,"",3
1567,application,tbcycle,update,1,"",1
1568,application,tbcycle,update,0,"",2
1569,application,tbcycle,update,0,"",3
1570,application,tbcycle,updaterelation,1,"",1
1571,application,tbcycle,updaterelation,0,"",2
1572,application,tbcycle,updaterelation,0,"",3
1573,application,tbreport,count,1,"",1
1574,application,tbreport,count,1,"",2
1575,application,tbreport,count,1,"",3
1576,application,tbreport,create,1,"",1
1577,application,tbreport,create,1,"",2
1578,application,tbreport,create,1,"",3
1579,application,tbreport,createrelation,1,"",1
1580,application,tbreport,createrelation,1,"",2
1581,application,tbreport,createrelation,1,"",3
1582,application,tbreport,destroy,1,"",1
1583,application,tbreport,destroy,0,"",2
1584,application,tbreport,destroy,0,"",3
1585,application,tbreport,destroyrelation,1,"",1
1586,application,tbreport,destroyrelation,0,"",2
1587,application,tbreport,destroyrelation,0,"",3
1588,application,tbreport,find,1,"",1
1589,application,tbreport,find,1,"",2
1590,application,tbreport,find,1,"",3
1591,application,tbreport,findone,1,"",1
1592,application,tbreport,findone,1,"",2
1593,application,tbreport,findone,1,"",3
1594,application,tbreport,update,1,"",1
1595,application,tbreport,update,1,"",2
1596,application,tbreport,update,1,"",3
1597,application,tbreport,updaterelation,1,"",1
1598,application,tbreport,updaterelation,1,"",2
1599,application,tbreport,updaterelation,1,"",3
1600,application,tbsite,count,1,"",1
1601,application,tbsite,count,1,"",2
1602,application,tbsite,count,1,"",3
1603,application,tbsite,create,1,"",1
1604,application,tbsite,create,0,"",2
1605,application,tbsite,create,0,"",3
1606,application,tbsite,createrelation,1,"",1
1607,application,tbsite,createrelation,0,"",2
1608,application,tbsite,createrelation,0,"",3
1609,application,tbsite,destroy,1,"",1
1610,application,tbsite,destroy,0,"",2
1611,application,tbsite,destroy,0,"",3
1612,application,tbsite,destroyrelation,1,"",1
1613,application,tbsite,destroyrelation,0,"",2
1614,application,tbsite,destroyrelation,0,"",3
1615,application,tbsite,find,1,"",1
1616,application,tbsite,find,1,"",2
1617,application,tbsite,find,1,"",3
1618,application,tbsite,findone,1,"",1
1619,application,tbsite,findone,1,"",2
1620,application,tbsite,findone,1,"",3
1621,application,tbsite,update,1,"",1
1622,application,tbsite,update,0,"",2
1623,application,tbsite,update,0,"",3
1624,application,tbsite,updaterelation,1,"",1
1625,application,tbsite,updaterelation,0,"",2
1626,application,tbsite,updaterelation,0,"",3
1627,application,tbtype,count,1,"",1
1628,application,tbtype,count,1,"",2
1629,application,tbtype,count,1,"",3
1630,application,tbtype,create,1,"",1
1631,application,tbtype,create,0,"",2
1632,application,tbtype,create,0,"",3
1633,application,tbtype,createrelation,1,"",1
1634,application,tbtype,createrelation,0,"",2
1635,application,tbtype,createrelation,0,"",3
1636,application,tbtype,destroy,1,"",1
1637,application,tbtype,destroy,0,"",2
1638,application,tbtype,destroy,0,"",3
1639,application,tbtype,destroyrelation,1,"",1
1640,application,tbtype,destroyrelation,0,"",2
1641,application,tbtype,destroyrelation,0,"",3
1642,application,tbtype,find,1,"",1
1643,application,tbtype,find,1,"",2
1644,application,tbtype,find,1,"",3
1645,application,tbtype,findone,1,"",1
1646,application,tbtype,findone,1,"",2
1647,application,tbtype,findone,1,"",3
1648,application,tbtype,update,1,"",1
1649,application,tbtype,update,0,"",2
1650,application,tbtype,update,0,"",3
1651,application,tbtype,updaterelation,1,"",1
1652,application,tbtype,updaterelation,0,"",2
1653,application,tbtype,updaterelation,0,"",3
1654,application,tgencounterstat,count,1,"",1
1655,application,tgencounterstat,count,1,"",2
1656,application,tgencounterstat,count,1,"",3
1657,application,tgencounterstat,create,1,"",1
1658,application,tgencounterstat,create,0,"",2
1659,application,tgencounterstat,create,0,"",3
1660,application,tgencounterstat,createrelation,1,"",1
1661,application,tgencounterstat,createrelation,0,"",2
1662,application,tgencounterstat,createrelation,0,"",3
1663,application,tgencounterstat,destroy,1,"",1
1664,application,tgencounterstat,destroy,0,"",2
1665,application,tgencounterstat,destroy,0,"",3
1666,application,tgencounterstat,destroyrelation,1,"",1
1667,application,tgencounterstat,destroyrelation,0,"",2
1668,application,tgencounterstat,destroyrelation,0,"",3
1669,application,tgencounterstat,find,1,"",1
1670,application,tgencounterstat,find,1,"",2
1671,application,tgencounterstat,find,1,"",3
1672,application,tgencounterstat,findone,1,"",1
1673,application,tgencounterstat,findone,1,"",2
1674,application,tgencounterstat,findone,1,"",3
1675,application,tgencounterstat,update,1,"",1
1676,application,tgencounterstat,update,0,"",2
1677,application,tgencounterstat,update,0,"",3
1678,application,tgencounterstat,updaterelation,1,"",1
1679,application,tgencounterstat,updaterelation,0,"",2
1680,application,tgencounterstat,updaterelation,0,"",3
1681,application,tsreport,count,1,"",1
1682,application,tsreport,count,1,"",2
1683,application,tsreport,count,1,"",3
1684,application,tsreport,create,1,"",1
1685,application,tsreport,create,1,"",2
1686,application,tsreport,create,1,"",3
1687,application,tsreport,createrelation,1,"",1
1688,application,tsreport,createrelation,1,"",2
1689,application,tsreport,createrelation,1,"",3
1690,application,tsreport,destroy,1,"",1
1691,application,tsreport,destroy,0,"",2
1692,application,tsreport,destroy,0,"",3
1693,application,tsreport,destroyrelation,1,"",1
1694,application,tsreport,destroyrelation,0,"",2
1695,application,tsreport,destroyrelation,0,"",3
1696,application,tsreport,find,1,"",1
1697,application,tsreport,find,1,"",2
1698,application,tsreport,find,1,"",3
1699,application,tsreport,findone,1,"",1
1700,application,tsreport,findone,1,"",2
1701,application,tsreport,findone,1,"",3
1702,application,tsreport,update,1,"",1
1703,application,tsreport,update,1,"",2
1704,application,tsreport,update,1,"",3
1705,application,tsreport,updaterelation,1,"",1
1706,application,tsreport,updaterelation,1,"",2
1707,application,tsreport,updaterelation,1,"",3
1708,application,tssite,count,1,"",1
1709,application,tssite,count,1,"",2
1710,application,tssite,count,1,"",3
1711,application,tssite,create,1,"",1
1712,application,tssite,create,0,"",2
1713,application,tssite,create,0,"",3
1714,application,tssite,createrelation,1,"",1
1715,application,tssite,createrelation,0,"",2
1716,application,tssite,createrelation,0,"",3
1717,application,tssite,destroy,1,"",1
1718,application,tssite,destroy,0,"",2
1719,application,tssite,destroy,0,"",3
1720,application,tssite,destroyrelation,1,"",1
1721,application,tssite,destroyrelation,0,"",2
1722,application,tssite,destroyrelation,0,"",3
1723,application,tssite,find,1,"",1
1724,application,tssite,find,1,"",2
1725,application,tssite,find,1,"",3
1726,application,tssite,findone,1,"",1
1727,application,tssite,findone,1,"",2
1728,application,tssite,findone,1,"",3
1729,application,tssite,update,1,"",1
1730,application,tssite,update,0,"",2
1731,application,tssite,update,0,"",3
1732,application,tssite,updaterelation,1,"",1
1733,application,tssite,updaterelation,0,"",2
1734,application,tssite,updaterelation,0,"",3
1735,application,tsstatus,count,1,"",1
1736,application,tsstatus,count,1,"",2
1737,application,tsstatus,count,1,"",3
1738,application,tsstatus,create,1,"",1
1739,application,tsstatus,create,0,"",2
1740,application,tsstatus,create,0,"",3
1741,application,tsstatus,createrelation,1,"",1
1742,application,tsstatus,createrelation,0,"",2
1743,application,tsstatus,createrelation,0,"",3
1744,application,tsstatus,destroy,1,"",1
1745,application,tsstatus,destroy,0,"",2
1746,application,tsstatus,destroy,0,"",3
1747,application,tsstatus,destroyrelation,1,"",1
1748,application,tsstatus,destroyrelation,0,"",2
1749,application,tsstatus,destroyrelation,0,"",3
1750,application,tsstatus,find,1,"",1
1751,application,tsstatus,find,1,"",2
1752,application,tsstatus,find,1,"",3
1753,application,tsstatus,findone,1,"",1
1754,application,tsstatus,findone,1,"",2
1755,application,tsstatus,findone,1,"",3
1756,application,tsstatus,update,1,"",1
1757,application,tsstatus,update,0,"",2
1758,application,tsstatus,update,0,"",3
1759,application,tsstatus,updaterelation,1,"",1
1760,application,tsstatus,updaterelation,0,"",2
1761,application,tsstatus,updaterelation,0,"",3
1762,application,twreport,count,1,"",1
1763,application,twreport,count,1,"",2
1764,application,twreport,count,1,"",3
1765,application,twreport,create,1,"",1
1766,application,twreport,create,1,"",2
1767,application,twreport,create,1,"",3
1768,application,twreport,createrelation,1,"",1
1769,application,twreport,createrelation,1,"",2
1770,application,twreport,createrelation,1,"",3
1771,application,twreport,destroy,1,"",1
1772,application,twreport,destroy,0,"",2
1773,application,twreport,destroy,0,"",3
1774,application,twreport,destroyrelation,1,"",1
1775,application,twreport,destroyrelation,0,"",2
1776,application,twreport,destroyrelation,0,"",3
1777,application,twreport,find,1,"",1
1778,application,twreport,find,1,"",2
1779,application,twreport,find,1,"",3
1780,application,twreport,findone,1,"",1
1781,application,twreport,findone,1,"",2
1782,application,twreport,findone,1,"",3
1783,application,twreport,update,1,"",1
1784,application,twreport,update,1,"",2
1785,application,twreport,update,1,"",3
1786,application,twreport,updaterelation,1,"",1
1787,application,twreport,updaterelation,1,"",2
1788,application,twreport,updaterelation,1,"",3
1789,application,twsite,count,1,"",1
1790,application,twsite,count,1,"",2
1791,application,twsite,count,1,"",3
1792,application,twsite,create,1,"",1
1793,application,twsite,create,0,"",2
1794,application,twsite,create,0,"",3
1795,application,twsite,createrelation,1,"",1
1796,application,twsite,createrelation,0,"",2
1797,application,twsite,createrelation,0,"",3
1798,application,twsite,destroy,1,"",1
1799,application,twsite,destroy,0,"",2
1800,application,twsite,destroy,0,"",3
1801,application,twsite,destroyrelation,1,"",1
1802,application,twsite,destroyrelation,0,"",2
1803,application,twsite,destroyrelation,0,"",3
1804,application,twsite,find,1,"",1
1805,application,twsite,find,1,"",2
1806,application,twsite,find,1,"",3
1807,application,twsite,findone,1,"",1
1808,application,twsite,findone,1,"",2
1809,application,twsite,findone,1,"",3
1810,application,twsite,update,1,"",1
1811,application,twsite,update,0,"",2
1812,application,twsite,update,0,"",3
1813,application,twsite,updaterelation,1,"",1
1814,application,twsite,updaterelation,0,"",2
1815,application,twsite,updaterelation,0,"",3
1897,content-manager,contentmanager,count,1,"",1
1898,content-manager,contentmanager,count,0,"",2
1899,content-manager,contentmanager,count,0,"",3
1900,content-manager,contentmanager,create,1,"",1
1901,content-manager,contentmanager,create,0,"",2
1902,content-manager,contentmanager,create,0,"",3
1903,content-manager,contentmanager,delete,1,"",1
1904,content-manager,contentmanager,delete,0,"",2
1905,content-manager,contentmanager,delete,0,"",3
1906,content-manager,contentmanager,deleteall,1,"",1
1907,content-manager,contentmanager,deleteall,0,"",2
1908,content-manager,contentmanager,deleteall,0,"",3
1909,content-manager,contentmanager,find,1,"",1
1910,content-manager,contentmanager,find,0,"",2
1911,content-manager,contentmanager,find,0,"",3
1912,content-manager,contentmanager,findone,1,"",1
1913,content-manager,contentmanager,findone,0,"",2
1914,content-manager,contentmanager,findone,0,"",3
1915,content-manager,contentmanager,models,1,"",1
1916,content-manager,contentmanager,models,0,"",2
1917,content-manager,contentmanager,models,0,"",3
1918,content-manager,contentmanager,update,1,"",1
1919,content-manager,contentmanager,update,0,"",2
1920,content-manager,contentmanager,update,0,"",3
1921,content-manager,contentmanager,updatesettings,1,"",1
1922,content-manager,contentmanager,updatesettings,0,"",2
1923,content-manager,contentmanager,updatesettings,0,"",3
1924,content-manager,contentmanager,writeschema,1,"",1
1925,content-manager,contentmanager,writeschema,0,"",2
1926,content-manager,contentmanager,writeschema,0,"",3
1927,content-type-builder,contenttypebuilder,autoreload,1,"",1
1928,content-type-builder,contenttypebuilder,autoreload,1,"",2
1929,content-type-builder,contenttypebuilder,autoreload,1,"",3
1930,content-type-builder,contenttypebuilder,checktableexists,1,"",1
1931,content-type-builder,contenttypebuilder,checktableexists,0,"",2
1932,content-type-builder,contenttypebuilder,checktableexists,0,"",3
1933,content-type-builder,contenttypebuilder,createmodel,1,"",1
1934,content-type-builder,contenttypebuilder,createmodel,0,"",2
1935,content-type-builder,contenttypebuilder,createmodel,0,"",3
1936,content-type-builder,contenttypebuilder,deletemodel,1,"",1
1937,content-type-builder,contenttypebuilder,deletemodel,0,"",2
1938,content-type-builder,contenttypebuilder,deletemodel,0,"",3
1939,content-type-builder,contenttypebuilder,getconnections,1,"",1
1940,content-type-builder,contenttypebuilder,getconnections,0,"",2
1941,content-type-builder,contenttypebuilder,getconnections,0,"",3
1942,content-type-builder,contenttypebuilder,getmodel,1,"",1
1943,content-type-builder,contenttypebuilder,getmodel,0,"",2
1944,content-type-builder,contenttypebuilder,getmodel,0,"",3
1945,content-type-builder,contenttypebuilder,getmodels,1,"",1
1946,content-type-builder,contenttypebuilder,getmodels,0,"",2
1947,content-type-builder,contenttypebuilder,getmodels,0,"",3
1948,content-type-builder,contenttypebuilder,updatemodel,1,"",1
1949,content-type-builder,contenttypebuilder,updatemodel,0,"",2
1950,content-type-builder,contenttypebuilder,updatemodel,0,"",3
1951,email,email,getenvironments,1,"",1
1952,email,email,getenvironments,0,"",2
1953,email,email,getenvironments,0,"",3
1954,email,email,getsettings,1,"",1
1955,email,email,getsettings,0,"",2
1956,email,email,getsettings,0,"",3
1957,email,email,send,1,"",1
1958,email,email,send,0,"",2
1959,email,email,send,0,"",3
1960,email,email,updatesettings,1,"",1
1961,email,email,updatesettings,0,"",2
1962,email,email,updatesettings,0,"",3
1963,settings-manager,settingsmanager,autoreload,1,"",1
1964,settings-manager,settingsmanager,autoreload,1,"",2
1965,settings-manager,settingsmanager,autoreload,1,"",3
1966,settings-manager,settingsmanager,createdatabase,1,"",1
1967,settings-manager,settingsmanager,createdatabase,0,"",2
1968,settings-manager,settingsmanager,createdatabase,0,"",3
1969,settings-manager,settingsmanager,createlanguage,1,"",1
1970,settings-manager,settingsmanager,createlanguage,0,"",2
1971,settings-manager,settingsmanager,createlanguage,0,"",3
1972,settings-manager,settingsmanager,database,1,"",1
1973,settings-manager,settingsmanager,database,0,"",2
1974,settings-manager,settingsmanager,database,0,"",3
1975,settings-manager,settingsmanager,databasemodel,1,"",1
1976,settings-manager,settingsmanager,databasemodel,0,"",2
1977,settings-manager,settingsmanager,databasemodel,0,"",3
1978,settings-manager,settingsmanager,databases,1,"",1
1979,settings-manager,settingsmanager,databases,0,"",2
1980,settings-manager,settingsmanager,databases,0,"",3
1981,settings-manager,settingsmanager,deletedatabase,1,"",1
1982,settings-manager,settingsmanager,deletedatabase,0,"",2
1983,settings-manager,settingsmanager,deletedatabase,0,"",3
1984,settings-manager,settingsmanager,deletelanguage,1,"",1
1985,settings-manager,settingsmanager,deletelanguage,0,"",2
1986,settings-manager,settingsmanager,deletelanguage,0,"",3
1987,settings-manager,settingsmanager,environments,1,"",1
1988,settings-manager,settingsmanager,environments,0,"",2
1989,settings-manager,settingsmanager,environments,0,"",3
1990,settings-manager,settingsmanager,get,1,"",1
1991,settings-manager,settingsmanager,get,0,"",2
1992,settings-manager,settingsmanager,get,0,"",3
1993,settings-manager,settingsmanager,languages,1,"",1
1994,settings-manager,settingsmanager,languages,0,"",2
1995,settings-manager,settingsmanager,languages,0,"",3
1996,settings-manager,settingsmanager,menu,1,"",1
1997,settings-manager,settingsmanager,menu,0,"",2
1998,settings-manager,settingsmanager,menu,0,"",3
1999,settings-manager,settingsmanager,update,1,"",1
2000,settings-manager,settingsmanager,update,0,"",2
2001,settings-manager,settingsmanager,update,0,"",3
2002,settings-manager,settingsmanager,updatedatabase,1,"",1
2003,settings-manager,settingsmanager,updatedatabase,0,"",2
2004,settings-manager,settingsmanager,updatedatabase,0,"",3
2005,upload,upload,count,1,"",1
2006,upload,upload,count,1,"",2
2007,upload,upload,count,1,"",3
2008,upload,upload,destroy,1,"",1
2009,upload,upload,destroy,0,"",2
2010,upload,upload,destroy,0,"",3
2011,upload,upload,find,1,"",1
2012,upload,upload,find,1,"",2
2013,upload,upload,find,1,"",3
2014,upload,upload,findone,1,"",1
2015,upload,upload,findone,1,"",2
2016,upload,upload,findone,1,"",3
2017,upload,upload,getenvironments,1,"",1
2018,upload,upload,getenvironments,0,"",2
2019,upload,upload,getenvironments,0,"",3
2020,upload,upload,getsettings,1,"",1
2021,upload,upload,getsettings,0,"",2
2022,upload,upload,getsettings,0,"",3
2023,upload,upload,search,1,"",1
2024,upload,upload,search,0,"",2
2025,upload,upload,search,0,"",3
2026,upload,upload,updatesettings,1,"",1
2027,upload,upload,updatesettings,0,"",2
2028,upload,upload,updatesettings,0,"",3
2029,upload,upload,upload,1,"",1
2030,upload,upload,upload,1,"",2
2031,upload,upload,upload,0,"",3
2032,users-permissions,auth,callback,1,"",1
2033,users-permissions,auth,callback,0,"",2
2034,users-permissions,auth,callback,1,"",3
2035,users-permissions,auth,changepassword,1,"",1
2036,users-permissions,auth,changepassword,0,"",2
2037,users-permissions,auth,changepassword,1,"",3
2038,users-permissions,auth,connect,1,"",1
2039,users-permissions,auth,connect,1,"",2
2040,users-permissions,auth,connect,1,"",3
2041,users-permissions,auth,emailconfirmation,1,"",1
2042,users-permissions,auth,emailconfirmation,0,"",2
2043,users-permissions,auth,emailconfirmation,1,"",3
2044,users-permissions,auth,forgotpassword,1,"",1
2045,users-permissions,auth,forgotpassword,0,"",2
2046,users-permissions,auth,forgotpassword,1,"",3
2047,users-permissions,auth,register,1,"",1
2048,users-permissions,auth,register,0,"",2
2049,users-permissions,auth,register,1,"",3
2050,users-permissions,user,create,1,"",1
2051,users-permissions,user,create,0,"",2
2052,users-permissions,user,create,0,"",3
2053,users-permissions,user,destroy,1,"",1
2054,users-permissions,user,destroy,0,"",2
2055,users-permissions,user,destroy,0,"",3
2056,users-permissions,user,destroyall,1,"",1
2057,users-permissions,user,destroyall,0,"",2
2058,users-permissions,user,destroyall,0,"",3
2059,users-permissions,user,find,1,"",1
2060,users-permissions,user,find,0,"",2
2061,users-permissions,user,find,0,"",3
2062,users-permissions,user,findone,1,"",1
2063,users-permissions,user,findone,0,"",2
2064,users-permissions,user,findone,0,"",3
2065,users-permissions,user,me,1,"",1
2066,users-permissions,user,me,1,"",2
2067,users-permissions,user,me,1,"",3
2068,users-permissions,user,update,1,"",1
2069,users-permissions,user,update,0,"",2
2070,users-permissions,user,update,0,"",3
2071,users-permissions,userspermissions,createrole,1,"",1
2072,users-permissions,userspermissions,createrole,0,"",2
2073,users-permissions,userspermissions,createrole,0,"",3
2074,users-permissions,userspermissions,deleteprovider,1,"",1
2075,users-permissions,userspermissions,deleteprovider,0,"",2
2076,users-permissions,userspermissions,deleteprovider,0,"",3
2077,users-permissions,userspermissions,deleterole,1,"",1
2078,users-permissions,userspermissions,deleterole,0,"",2
2079,users-permissions,userspermissions,deleterole,0,"",3
2080,users-permissions,userspermissions,getadvancedsettings,1,"",1
2081,users-permissions,userspermissions,getadvancedsettings,0,"",2
2082,users-permissions,userspermissions,getadvancedsettings,0,"",3
2083,users-permissions,userspermissions,getemailtemplate,1,"",1
2084,users-permissions,userspermissions,getemailtemplate,0,"",2
2085,users-permissions,userspermissions,getemailtemplate,0,"",3
2086,users-permissions,userspermissions,getpermissions,1,"",1
2087,users-permissions,userspermissions,getpermissions,0,"",2
2088,users-permissions,userspermissions,getpermissions,0,"",3
2089,users-permissions,userspermissions,getpolicies,1,"",1
2090,users-permissions,userspermissions,getpolicies,0,"",2
2091,users-permissions,userspermissions,getpolicies,0,"",3
2092,users-permissions,userspermissions,getproviders,1,"",1
2093,users-permissions,userspermissions,getproviders,0,"",2
2094,users-permissions,userspermissions,getproviders,0,"",3
2095,users-permissions,userspermissions,getrole,1,"",1
2096,users-permissions,userspermissions,getrole,0,"",2
2097,users-permissions,userspermissions,getrole,0,"",3
2098,users-permissions,userspermissions,getroles,1,"",1
2099,users-permissions,userspermissions,getroles,0,"",2
2100,users-permissions,userspermissions,getroles,0,"",3
2101,users-permissions,userspermissions,getroutes,1,"",1
2102,users-permissions,userspermissions,getroutes,0,"",2
2103,users-permissions,userspermissions,getroutes,0,"",3
2104,users-permissions,userspermissions,index,1,"",1
2105,users-permissions,userspermissions,index,0,"",2
2106,users-permissions,userspermissions,index,0,"",3
2107,users-permissions,userspermissions,init,1,"",1
2108,users-permissions,userspermissions,init,1,"",2
2109,users-permissions,userspermissions,init,1,"",3
2110,users-permissions,userspermissions,searchusers,1,"",1
2111,users-permissions,userspermissions,searchusers,0,"",2
2112,users-permissions,userspermissions,searchusers,0,"",3
2113,users-permissions,userspermissions,updateadvancedsettings,1,"",1
2114,users-permissions,userspermissions,updateadvancedsettings,0,"",2
2115,users-permissions,userspermissions,updateadvancedsettings,0,"",3
2116,users-permissions,userspermissions,updateemailtemplate,1,"",1
2117,users-permissions,userspermissions,updateemailtemplate,0,"",2
2118,users-permissions,userspermissions,updateemailtemplate,0,"",3
2119,users-permissions,userspermissions,updateproviders,1,"",1
2120,users-permissions,userspermissions,updateproviders,0,"",2
2121,users-permissions,userspermissions,updateproviders,0,"",3
2122,users-permissions,userspermissions,updaterole,1,"",1
2123,users-permissions,userspermissions,updaterole,0,"",2
2124,users-permissions,userspermissions,updaterole,0,"",3
2125,application,apiupdate,find,1,"",1
2126,application,apiupdate,findone,1,"",1
2127,application,apiupdate,count,1,"",1
2128,application,apiupdate,create,1,"",1
2129,application,apiupdate,update,1,"",1
2130,application,apiupdate,destroy,1,"",1
2131,application,apiupdate,createrelation,1,"",1
2132,application,apiupdate,updaterelation,1,"",1
2133,application,apiupdate,destroyrelation,1,"",1
2134,application,apiupdate,find,1,"",2
2135,application,apiupdate,findone,1,"",2
2136,application,apiupdate,count,1,"",2
2137,application,apiupdate,create,0,"",2
2138,application,apiupdate,update,0,"",2
2139,application,apiupdate,destroy,0,"",2
2140,application,apiupdate,createrelation,0,"",2
2141,application,apiupdate,updaterelation,0,"",2
2142,application,apiupdate,destroyrelation,0,"",2
2143,application,apiupdate,find,1,"",3
2144,application,apiupdate,findone,1,"",3
2145,application,apiupdate,count,1,"",3
2146,application,apiupdate,create,0,"",3
2147,application,apiupdate,update,0,"",3
2148,application,apiupdate,destroy,0,"",3
2149,application,apiupdate,createrelation,0,"",3
2150,application,apiupdate,updaterelation,0,"",3
2151,application,apiupdate,destroyrelation,0,"",3
2152,application,cmdrkill,find,1,"",1
2153,application,cmdrkill,findone,1,"",1
2154,application,cmdrkill,count,1,"",1
2155,application,cmdrkill,create,1,"",1
2156,application,cmdrkill,update,1,"",1
2157,application,cmdrkill,destroy,1,"",1
2158,application,cmdrkill,createrelation,1,"",1
2159,application,cmdrkill,updaterelation,1,"",1
2160,application,cmdrkill,destroyrelation,1,"",1
2161,application,killreport,find,1,"",1
2162,application,killreport,findone,1,"",1
2163,application,killreport,count,1,"",1
2164,application,killreport,create,1,"",1
2165,application,killreport,update,1,"",1
2166,application,killreport,destroy,1,"",1
2167,application,killreport,updaterelation,1,"",1
2168,application,killreport,destroyrelation,1,"",1
2169,application,msschedule,find,1,"",1
2170,application,msschedule,findone,1,"",1
2171,application,killreport,createrelation,1,"",1
2172,application,msschedule,count,1,"",1
2173,application,msschedule,create,1,"",1
2174,application,msschedule,update,1,"",1
2175,application,msschedule,destroy,1,"",1
2176,application,msschedule,createrelation,1,"",1
2177,application,msschedule,updaterelation,1,"",1
2178,application,msschedule,destroyrelation,1,"",1
2179,application,nhssreport,find,1,"",1
2180,application,nhssreport,findone,1,"",1
2181,application,nhssreport,count,1,"",1
2182,application,nhssreport,create,1,"",1
2183,application,nhssreport,update,1,"",1
2184,application,nhssreport,destroy,1,"",1
2185,application,nhssreport,createrelation,1,"",1
2186,application,nhssreport,updaterelation,1,"",1
2187,application,nhssreport,destroyrelation,1,"",1
2188,application,nhsssite,find,1,"",1
2189,application,nhsssite,findone,1,"",1
2190,application,nhsssite,count,1,"",1
2191,application,nhsssite,create,1,"",1
2192,application,nhsssite,update,1,"",1
2193,application,nhsssite,destroy,1,"",1
2194,application,nhsssite,createrelation,1,"",1
2195,application,nhsssite,updaterelation,1,"",1
2196,application,nhsssite,destroyrelation,1,"",1
2197,documentation,documentation,getinfos,1,"",1
2198,documentation,documentation,index,1,"",1
2199,documentation,documentation,loginview,1,"",1
2200,documentation,documentation,login,1,"",1
2201,documentation,documentation,regeneratedoc,1,"",1
2202,documentation,documentation,deletedoc,1,"",1
2203,documentation,documentation,updatesettings,1,"",1
2204,application,cmdrkill,find,0,"",2
2205,application,cmdrkill,findone,0,"",2
2206,application,cmdrkill,count,0,"",2
2207,application,cmdrkill,create,0,"",2
2208,application,cmdrkill,update,0,"",2
2209,application,cmdrkill,destroy,0,"",2
2210,application,cmdrkill,createrelation,0,"",2
2211,application,cmdrkill,updaterelation,0,"",2
2212,application,cmdrkill,destroyrelation,0,"",2
2213,application,killreport,find,0,"",2
2214,application,killreport,findone,0,"",2
2215,application,killreport,count,0,"",2
2216,application,killreport,create,0,"",2
2217,application,killreport,update,0,"",2
2218,application,killreport,destroy,0,"",2
2219,application,killreport,createrelation,0,"",2
2220,application,killreport,updaterelation,0,"",2
2221,application,killreport,destroyrelation,0,"",2
2222,application,msschedule,find,0,"",2
2223,application,msschedule,findone,0,"",2
2224,application,msschedule,count,0,"",2
2225,application,msschedule,create,0,"",2
2226,application,msschedule,update,0,"",2
2227,application,msschedule,destroy,0,"",2
2228,application,msschedule,createrelation,0,"",2
2229,application,msschedule,updaterelation,0,"",2
2230,application,msschedule,destroyrelation,0,"",2
2231,application,nhssreport,find,0,"",2
2232,application,nhssreport,findone,0,"",2
2233,application,nhssreport,count,0,"",2
2234,application,nhssreport,create,0,"",2
2235,application,nhssreport,update,0,"",2
2236,application,nhssreport,destroy,0,"",2
2237,application,nhssreport,createrelation,0,"",2
2238,application,nhssreport,updaterelation,0,"",2
