id,system,bodyName
3055,2249,IC 2391 SECTOR YE-A D103 B 1
3056,2250,IC 2391 SECTOR YZ-Y C10 A 2 A
3057,2250,IC 2391 SECTOR YZ-Y C10 B 3
3058,2251,IC 2391 SECTOR ZE-A D101 C 3
3059,2251,IC 2391 SECTOR ZE-A D101 C 3 A
3060,2252,IC 2602 SECTOR AV-N B7-1 3
3061,2253,IC 2602 SECTOR EB-X D1-20 A 2 C
3062,2254,IC 2602 SECTOR HD-R B5-4 CD 1 A
3063,2255,IC 2602 SECTOR UX-T B3-5 1
3064,2256,IC 2602 SECTOR XU-X B1-8 AB 1 A
3065,2256,IC 2602 SECTOR XU-X B1-8 AB 3 A
3066,2257,IC 2944 SECTOR QS-B D18 5 C
3067,2258,ICZ GH-U B3-4 2 B A
3068,2259,ICZ IW-V B2-4 6 B
3069,2260,IORANT BA-A E0 1
3070,2261,IORANT CC-D C12-1 2
3071,2262,IORANT FR-N D6-6 2 B
3072,2263,IORANT JH-D C12-0 2 A
3073,2264,IOWHAIH GY-B C16-0 A 5 A
3074,2265,IOWHAIL TD-T E3-2692 A 13 A
3075,2266,IOWHAIL VY-S E3-5339 AB 8 A A
3076,2267,IOWHAIL WY-S E3-8276 6 C A
3077,2268,IRIS SECTOR DL-Y D5 3 B
3078,2268,IRIS SECTOR DL-Y D5 3 B A
3079,2269,IRIS SECTOR KC-V C2-2 2 A
3080,2270,JANGU B 1
3081,2271,JELLYFISH SECTOR BA-A E10 3 E A
3082,2272,JELLYFISH SECTOR HR-W D1-19 A 4 E
3083,2273,JELLYFISH SECTOR JH-V C2-1 C 3 A
3084,2274,JELLYFISH SECTOR KC-U B3-2 B 1
3085,2275,JELLYFISH SECTOR PD-S B4-2 B 1
3086,2276,JONGOAE MA-A D1 4
3087,2277,JONGOAE SX-L D7-0 1 B
3088,2278,JOOROE DP-E C25-28 C 3 B
3089,2279,JOOROE SC-P B49-2 3 A
3090,2280,JUENAE BC-B D1-5010 2
3091,2281,JUENAE BE-C C2-2475 ABC 3 A
3092,2282,JUENAE BE-C C2-276 2 B A
3093,2283,JUENAE CE-C C2-4465 4 B
3094,2284,JUENAE CH-C D5090 4 B A
3095,2284,JUENAE CH-C D5090 5 A A
3096,2285,JUENAE CX-A D1-2520 2 A
3097,2285,JUENAE CX-A D1-2520 2 C
3098,2286,JUENAE EP-A C3-503 1 E
3099,2287,JUENAE FM-U D3-7728 5 A
3100,2288,JUENAE GD-Z D1-72 5 A
3101,2289,JUENAE HF-A C3-8998 A 5 A
3102,2290,JUENAE HG-P A5-11 A 2
3103,2291,JUENAE IY-Y D1-2671 1
3104,2292,JUENAE LD-A D1-4951 1 D
3105,2293,JUENAE MB-X C4-4155 2 C
3106,2294,JUENAE MJ-X D2-1 1 D A
3107,2295,JUENAE ST-R E4-7957 2 C A
3108,2296,JUENAE SW-F C3086 B 2 A
3109,2297,JUENAE WV-C D3665 4 C
3110,2298,JUENAE XW-A B5-150 B 1 A
3111,2298,JUENAE XW-A B5-150 B 2 A
3112,2299,JUENAE ZQ-C D5079 ABC 4 D A
3113,2300,JUIPEDUN A 1
3114,2301,KADAREN 2
3115,2302,KAMBARCI A 1
3116,2302,KAMBARCI A 3 E A
3117,2303,PANES
3118,2304,KAPPA-1 VOLANTIS B 1 A
3119,2304,KAPPA-1 VOLANTIS B 3 A
3120,2304,KAPPA-1 VOLANTIS B 3 F A
3121,2304,KAPPA-1 VOLANTIS B 4 A
3122,2304,KAPPA-1 VOLANTIS B 4 B
3123,2304,KAPPA-1 VOLANTIS B 5 A
3124,2304,KAPPA-1 VOLANTIS B 7 C A
3125,2305,KARAMO 4 C
3126,2306,KARKA 1
3127,2307,KARNARKI 5 A
3128,2308,KHAIMA ABC 1 A
3129,2309,KHWAR B 3 A
3130,2311,KOI 1337 5 B
3131,2312,KUNGADUTJI 10 C
3132,2313,KUWEMAKI A 3 A
3133,2314,KYLOAGH MF-R B49-3 1
3134,2315,KYLOALKS DL-Y G17 4
3135,2316,KYLOALKS JE-O B11-25 1 B
3136,2316,KYLOALKS JE-O B11-25 1 F
3137,2316,KYLOALKS JE-O B11-25 3 B
3138,2316,KYLOALKS JE-O B11-25 3 C
3139,2317,KYLOALL BF-A F2322 AB 10 A
3140,2318,KYLOALL WQ-C D13-4124 4 A
3141,2319,LAGOON SECTOR EM-V C2-10 1
3142,2319,LAGOON SECTOR EM-V C2-10 2
3143,2320,LAGOON SECTOR FB-X C1-35 7 A
3144,2321,LAGOON SECTOR FW-W D1-136 1 C
3145,2322,LAGOON SECTOR FW-W D1-63 2 D
3146,2323,LAGOON SECTOR GW-W D1-131 1 D
3147,2324,LAGOON SECTOR JH-V C2-34 A 5
3148,2324,LAGOON SECTOR JH-V C2-34 A 5 A
3149,2325,LAGOON SECTOR MX-T B3-5 B 1
3150,2326,LAGOON SECTOR NI-S B4-10 1
3151,2327,LAGOON SECTOR RO-R C4-22 3 A
3152,2328,LAGOON SECTOR ZU-Y D61 1 C A
3153,2328,LAGOON SECTOR ZU-Y D61 3 A
3154,2329,LAHUA A 2
3155,2330,LAKSAK A 1
3156,2331,LALANDE 2966 4
3157,2332,LASI RY-R E4-3131 2 A
3158,2333,LASOAE DV-P D5-5719 1
3159,2334,LASOU CB-W E2-1275 3
3160,2335,LBN 623 SECTOR FW-W D1-100 2 A
3161,2335,LBN 623 SECTOR FW-W D1-100 6 A
3162,2336,LEAMAE AM-B D14-600 2 B
3163,2337,LEAMAE GS-K B54-49 AB 2
3164,2337,LEAMAE GS-K B54-49 AB 2 A
3165,2338,LEAMAE MT-I B55-31 C 1
3166,2339,LEAMAE RG-F C27-65 6 A
3167,2340,LEAMAE UK-D D13-693 1
3168,2340,LEAMAE UK-D D13-693 2
3169,2340,LEAMAE UK-D D13-693 5 C
3170,2341,LEAMAE WF-D D13-250 A 13 B
3171,2341,LEAMAE WF-D D13-250 A 14 A
3172,2341,LEAMAE WF-D D13-250 A 7 B
3173,2341,LEAMAE WF-D D13-250 A 7 C
3174,2342,LEAMAE YC-D C28-24 1 A
3175,2343,LEAMAE YP-O E6-1205 10 A
3176,2344,LEAMAE YP-O E6-2753 4 E
3177,2345,LEAMAE YP-O E6-3381 9
3178,2346,LEAMAE YP-O E6-3382 10 G
3179,2347,LEAMAE YQ-B D14-901 1 A
3180,2347,LEAMAE YQ-B D14-901 2 A
3181,2347,LEAMAE YQ-B D14-901 3 A
3182,2347,LEAMAE YQ-B D14-901 4 A
3183,2348,LEAMIAE CQ-V D3-4666 5
3184,2349,LEAMIAE DU-R D4-2364 A 2
3185,2350,LEAMIAE FP-A D1657 1 C
3186,2350,LEAMIAE FP-A D1657 1 D
3187,2351,LEAMIAE GM-L D8-4773 A 4
3188,2352,LEAMIAE LS-T E3-4714 3
3189,2353,LEAMIAE PB-X D1-1980 A 5
3190,2354,LEAMIAE UA-M D8-924 D 1 A
3191,2355,LEAMUAE VT-Y D1-1513 6
3192,2356,LEECH PR-W D1-1 A 1
3193,2357,LFT 926 B 1
3194,2358,TRILEUKON
3195,2359,LHS 1914 B 1 A
3196,2360,LHS 3739 B 1
3197,2360,LHS 3739 B 2
3198,2361,LHS 417 9 E A
3199,2362,LIABEZE 5 A
3200,2363,LP 501-31 2 B A
3201,2364,LTT 11383 3
3202,2365,LTT 4461 5 D A
3203,2366,LTT 4586 1
3204,2367,LTT 6830 4 B
3205,2368,LTT 9455 11 C
3206,2368,LTT 9455 11 D
3207,2368,LTT 9455 2
3208,2368,LTT 9455 3
3209,2369,LTT 9552 A 12 A
3210,2370,LUCHTAINE A 1 A
3211,2370,LUCHTAINE A 2 B
3212,2371,LUYTEN'S STAR 1 A
3213,2372,LYAISAE VF-R C4-2419 A 4 A
3214,2373,LYAISOO OD-T E3-3353 A 6 C
3215,2374,LYAISOO SP-O E6-6511 7 C
3216,2375,LYAISUA AN-I C10-2274 2 C
3217,2376,LYAISUA LC-K D9-5010 2 A
3218,2377,LYAISUA SA-E C12-3283 A 6
3219,2378,LYAISUA SJ-U C18-102 1 A
3220,2379,LYAISUA SJ-Z E7708 1 B
3221,2379,LYAISUA SJ-Z E7708 7 D
3222,2380,LYAISUA ZK-X E1-634 AB 1
3223,2381,LYAMBAE HF-Z D9 3
3224,2382,LYCHOITL WB-A C2-218 1 A
3225,2383,LYROODGIA KF-L D9-4 B 7 A
3226,2383,LYROODGIA KF-L D9-4 B 7 F
3227,2384,LYSOOCH AU-Q B6-0 3 A
3228,2385,LYSOOCH JV-P D5-9 AB 1
3229,2386,LYSOORB PT-Z D13-112 AB 1
3230,2387,LYSOORB UJ-R D4-104 A 2
3231,2388,LYSOOSMS FI-X B42-3 A 5 B A
3232,2389,LYSOOSMS FX-J C22-66 A 2
3233,2390,LYSOOSMS IM-U C16-25 2 D A
3234,2391,LYSOOSMS IR-N D6-185 AB 1 A
3235,2391,LYSOOSMS IR-N D6-185 ABC 6 E A
3236,2391,LYSOOSMS IR-N D6-185 ABC 8 B A
3237,2392,LYSOOSMS LY-H C23-48 2 A
3238,2393,LYSOOSMS MN-S C17-38 4 B
3239,2394,LYSOOSMS QY-Q C18-54 2 B
3240,2395,LYSOOSMS SS-U D2-223 3
3241,2396,LYSOOSMS TC-E B53-12 B 3 B
3242,2397,LYSOOSMS TS-F B52-5 B 1
3243,2398,LYSOOSMS UT-W B16-8 B 2 A
3244,2399,LYSOOSMS UZ-O C19-45 B 1
3245,2400,LYSOOSMS XO-Z D13-331 1 A
3246,2400,LYSOOSMS XO-Z D13-331 3 A
3247,2401,LYSOOSMS YX-M B48-12 BC 1 A
3248,2402,M17 SECTOR ZP-X D1-43 A 3
3249,2403,M21 SECTOR ZP-O C6-4 A 1
3250,2404,M36 SECTOR DL-Y D80 3 A
3251,2405,M47 SECTOR AQ-Y E6 B 1
3252,2406,M47 SECTOR CL-Y E8 B 1
3253,2407,M47 SECTOR GW-W D1-25 2 A
3254,2408,MAIA A 2 A
3255,2408,MAIA A 2 B
3256,2409,MALINA AB 5 B
3257,2410,MAMMON 2
3258,2411,MAORSI 1 A
3259,2412,MASSZONY 1 A A
3260,2413,MEBSUTA C 4 F A
3261,2414,MEL 22 SECTOR AX-A B14-1 1 B
3262,2415,MEL 22 SECTOR BV-P C5-2 1 A
3263,2416,MEL 22 SECTOR CB-O C6-4 3 A
3264,2417,MEL 22 SECTOR DB-X D1-46 A 8 A
3265,2418,MEL 22 SECTOR DG-O C6-0 2 A
3266,2419,MEL 22 SECTOR FH-U C3-9 A 1 A
3267,2420,MEL 22 SECTOR FM-V D2-38 A 3 A
3268,2421,MEL 22 SECTOR FM-V D2-67 2 A
3269,2422,MEL 22 SECTOR FW-W D1-17 A 1
3270,2423,MEL 22 SECTOR HH-V D2-18 C 2
3271,2424,MEL 22 SECTOR HH-V D2-37 AB 1 A
3272,2425,MEL 22 SECTOR HH-V D2-53 1 B
3273,2426,MEL 22 SECTOR IO-G B11-1 1 A
3274,2427,MEL 22 SECTOR IS-S C4-6 ABC 2 B
3275,2428,MEL 22 SECTOR JC-V D2-14 A 4 A
3276,2429,MEL 22 SECTOR JC-V D2-15 ABC 1 A
3277,2430,MEL 22 SECTOR JC-V D2-19 4 B
3278,2431,MEL 22 SECTOR JC-V D2-31 A 16 B
3279,2432,MEL 22 SECTOR JC-V D2-41 A 1 A
3280,2433,MEL 22 SECTOR JX-T C3-9 6 A
3281,2434,MEL 22 SECTOR KC-V D2-28 1 C
3282,2435,MEL 22 SECTOR LN-T D3-60 5 A
3283,2436,MEL 22 SECTOR LN-T D3-64 ABC 1 C
3284,2437,MEL 22 SECTOR MC-V D2-19 BC 1 B
3285,2438,MEL 22 SECTOR MX-U D2-14 AB 1 A
3286,2439,MEL 22 SECTOR NT-Q C5-11 8 A
3287,2440,MEL 22 SECTOR NX-U D2-27 5 A
3288,2441,MEL 22 SECTOR NX-U D2-31 3 A
3289,2442,MEL 22 SECTOR NY-H B10-1 C 3
3290,2443,MEL 22 SECTOR OO-Q C5-10 7 B
3291,2444,MEL 22 SECTOR OO-Q C5-6 1 A
3292,2444,MEL 22 SECTOR OO-Q C5-6 3 A
3293,2445,MEL 22 SECTOR OY-R C4-3 1 E A
3294,2446,MEL 22 SECTOR OY-R C4-5 2 A
3295,2447,MEL 22 SECTOR SK-E B12-1 2
3296,2448,MEL 22 SECTOR TT-R C4-2 3 A
3297,2449,MEL 22 SECTOR UE-G B11-0 A 2
3298,2450,MEL 22 SECTOR UT-R C4-4 1 A
3299,2451,MEL 22 SECTOR WK-O C6-1 5 C
3300,2452,MEL 22 SECTOR YU-F B11-1 AB 5 A
3301,2453,MEL 22 SECTOR YU-P C5-1 C 1
3302,2454,MEL 22 SECTOR ZM-H B11-3 B 3
3303,2455,MEL 22 SECTOR ZU-P C5-1 4 A
3304,2456,MERETRIDA 12 D A
3305,2457,MEROPE 1 A
3306,2457,MEROPE 1 B
3307,2457,MEROPE 2 A
3308,2457,MEROPE 5 C
3309,2458,MESSIER 78 SECTOR HB-X C1-1 B 8 C
3310,2459,MESSIER 78 SECTOR JC-V C2-1 C 5 A
3311,2460,MESSIER 78 SECTOR KR-W C1-9 B 9 A
3312,2461,MINTAKA A 4
3313,2461,MINTAKA B 1
3314,2462,MIZAR D 1 A
3315,2462,MIZAR D 4 A
3316,2463,MIZUCHI 2
3317,2464,MOIJOE II-M C10-3 3
3318,2465,MOIJOE ZA-U D4-20 A 1
3319,2466,MOMOIRENT AB 1 C
3320,2466,MOMOIRENT AB 1 D
3321,2466,MOMOIRENT B 1
3322,2466,MOMOIRENT B 2
3323,2466,MOMOIRENT B 3
3324,2467,MONKEY HEAD SECTOR CQ-Y D34 A 5 A
3325,2468,MONKEY HEAD SECTOR SO-R C4-10 1 B
3326,2469,MU CASSIOPEIA C 1
3327,2470,MULIPHEIN 1
3328,2471,MULUNGU 1
3329,2472,MURNAKO B 1
3330,2473,MUSCA DARK REGION AA-Z C46 B 3 A
3331,2474,MUSCA DARK REGION BQ-Y D86 4 C
3332,2475,MUSCA DARK REGION CQ-Y D86 AB 1 B
3333,2476,MUSCA DARK REGION KM-W D1-70 A 5 A
3334,2477,MUSCA DARK REGION LN-T C3-4 B 3
3335,2478,MUSCA DARK REGION LY-Q B5-9 2 A
3336,2479,MYEADAI TD-K D8-6 3 A
3337,2480,MYEIA THAA FR-C C26-0 5 A
3338,2481,MYEIA THAA VB-W C15-0 B 1
3339,2481,MYEIA THAA VB-W C15-0 B 2 A
3340,2481,MYEIA THAA VB-W C15-0 BCD 4 A
3341,2481,MYEIA THAA VB-W C15-0 BCD 4 B
3342,2482,MYLAIFA AA-A H786 2 B A
3343,2483,MYLAIFA AG-F D11-2742 7 D
3344,2484,MYLAIFA CL-Y E287 1 F A
3345,2484,MYLAIFA CL-Y E287 5 A
3346,2484,MYLAIFA CL-Y E287 5 B
3347,2484,MYLAIFA CL-Y E287 5 C
3348,2484,MYLAIFA CL-Y E287 6 A
3349,2484,MYLAIFA CL-Y E287 6 C
3350,2485,MYLAIFA DB-O D6-2342 A 1
3351,2486,MYLAIFA EY-X C15-327 2
3352,2487,MYLAIFA FM-D D12-1895 2 A
3353,2488,MYLAIFA KS-B D13-1513 A 4 A
3354,2488,MYLAIFA KS-B D13-1513 A 4 B
3355,2489,MYLAIFA RT-I D9-690 1 A
3356,2489,MYLAIFA RT-I D9-690 2 A
3357,2490,MYLAIFA ZA-V C16-42 A 1 A
3358,2490,MYLAIFA ZA-V C16-42 A 1 B
3359,2490,MYLAIFA ZA-V C16-42 A 2 B
3360,2490,MYLAIFA ZA-V C16-42 A 2 C
3361,2491,MYLAIFA ZQ-K C22-106 1 A
3362,2492,MYLAIFAI PI-P C7-410 AB 1 A
3363,2493,MYNOARR WC-D B18-15 2
3364,2494,MYNOAW RI-T E3-130 3 C A
3365,2495,MYNOAW RY-R E4-196 4 C A
3366,2496,MYOAGAAE ML-K C22-0 A 4 A
3367,2497,MYOANGEIA KS-I D10-12 B 1
3368,2498,MYOANGEIA SS-T C19-2 1 A
3369,2499,MYOANGOI OW-N B39-0 B 1
3370,2500,MYOANGOOE WR-I D10-16 A 4
3371,2501,MYOANGUA UV-K D9-11 1 A
3372,2502,MYOIDAU AB-F D11-2 C 10 C
3373,2503,MYOIDAU ZP-P E5-0 B 2
3374,2503,MYOIDAU ZP-P E5-0 B 3
3375,2503,MYOIDAU ZP-P E5-0 B 4
3376,2504,MYOIDEAU NX-U C2-0 B 2
3377,2505,MYOIDEAU RL-W C15-0 A 3
3378,2506,MYOIDEE FE-P C19-0 6 C
3379,2507,MYRIELK AJ-X C28-3737 C 1
3380,2508,MYRIELK DH-M D7-4388 2 D
3381,2509,MYRIELK HC-D D12-4176 1 B A
3382,2510,MYRIELK WP-G C10-5846 5 B
3383,2511,MYRIESLY CB-F D11-8603 AB 4 B
3384,2512,MYRIESLY CL-P E5-5749 1 B
3385,2513,MYRIESLY DL-F D11-2858 2 A
3386,2513,MYRIESLY DL-F D11-2858 3 B
3387,2514,MYRIESLY DQ-G D10-1240 7 A
3388,2515,MYRIESLY EC-B C27-1236 AB 1
3389,2516,MYRIESLY EQ-G D10-4061 A 1
3390,2517,MYRIESLY FC-B C27-1928 B 3 A
3391,2518,MYRIESLY GR-N E6-833 1
3392,2519,MYRIESLY HN-I C23-3141 1
3393,2520,MYRIESLY JB-F D11-719 1 A
3394,2520,MYRIESLY JB-F D11-719 1 C
3395,2521,MYRIESLY OS-U F2-620 B 1
3396,2522,MYRIESLY RY-S E3-5414 2
3397,2523,MYRIESLY SI-B D13-7552 1 A
3398,2523,MYRIESLY SI-B D13-7552 2 C
3399,2523,MYRIESLY SI-B D13-7552 2 D
3400,2524,MYRIESLY TI-K D8-9210 AB 1 A
3401,2524,MYRIESLY TI-K D8-9210 AB 1 B
3402,2524,MYRIESLY TI-K D8-9210 AB 2 A
3403,2524,MYRIESLY TI-K D8-9210 AB 2 D
3404,2524,MYRIESLY TI-K D8-9210 AB 2 E
3405,2524,MYRIESLY TI-K D8-9210 AB 2 F
3406,2525,MYRIESLY UB-N C7-2578 4 A
3407,2526,MYRIESLY UD-Z C27-7013 2 G A
3408,2527,MYRIESLY UO-H D10-3321 C 2 D
3409,2528,MYRIESLY WJ-H D10-1928 4 A
3410,2529,MYRIESLY WJ-H D10-8433 2 A
3411,2530,MYRIESLY WS-S C17-6292 A 3
3412,2531,MYRIESLY XO-I D9-6689 1 C
3413,2532,NEFERTEM 6 A
3414,2533,NGALIA 10 A
3415,2534,NGC 1491 SECTOR HH-V C2-0 6 A
3416,2535,NGC 1981 SECTOR AV-Y D0 A 5
3417,2535,NGC 1981 SECTOR AV-Y D0 A 6
3418,2536,NGC 1999 SECTOR AQ-Y D12 4 A
3419,2537,NGC 1999 SECTOR MC-V C2-1 4 A
3420,2538,NGC 1999 SECTOR QY-R C4-2 B 5
3421,2539,NGC 2244 SECTOR CQ-O D6-29 B 4 A
3422,2540,NGC 2244 SECTOR EL-X D1-58 1
3423,2540,NGC 2244 SECTOR EL-X D1-58 2
3424,2541,NGC 2244 SECTOR KI-Y C15-3 AB 3 A
3425,2542,NGC 2244 SECTOR WM-R B6-2 1
3426,2543,NGC 2451A SECTOR BL-X C1-12 D 2
3427,2544,NGC 2451A SECTOR DL-Y D61 A 2
3428,2545,NGC 2451A SECTOR DQ-Y D2 2 E A
3429,2546,NGC 2451A SECTOR GW-W C1-12 1 A
3430,2547,NGC 2451A SECTOR IR-W D1-77 AB 1 A
3431,2548,NGC 2451A SECTOR JB-X B1-4 D 1
3432,2549,NGC 2451A SECTOR JR-W C1-1 1 C
3433,2549,NGC 2451A SECTOR JR-W C1-1 1 C A
3434,2549,NGC 2451A SECTOR JR-W C1-1 1 D A
3435,2550,NGC 2451A SECTOR KS-T B3-0 B 1
3436,2550,NGC 2451A SECTOR KS-T B3-0 B 4 A
3437,2551,NGC 2451A SECTOR LX-U D2-25 3
3438,2552,NGC 2451A SECTOR MC-V C2-5 E 1
3439,2553,NGC 2451A SECTOR QT-R C4-18 4
3440,2554,NGC 2451A SECTOR RI-T C3-27 A 3 A
3441,2555,NGC 2451A SECTOR RT-R C4-19 2
3442,2556,NGC 2451A SECTOR TO-R C4-10 B 1
3443,2557,NGC 2451A SECTOR TO-R C4-3 3
3444,2558,NGC 2451A SECTOR TY-R B4-6 C 1
3445,2559,NGC 2451A SECTOR UO-R C4-4 B 5
3446,2560,NGC 2451A SECTOR VJ-R C4-22 A 1
3447,2561,NGC 2451A SECTOR WE-Q B5-6 B 1
3448,2562,NGC 2452 SECTOR KX-T B3-1 2
3449,2563,NGC 2546 SECTOR FD-A B31-0 1 A
3450,2563,NGC 2546 SECTOR FD-A B31-0 2 A
3451,2563,NGC 2546 SECTOR FD-A B31-0 5 A
3452,2564,NGC 2546 SECTOR NE-Y B31-1 4 B
3453,2564,NGC 2546 SECTOR NE-Y B31-1 6 B
3454,2564,NGC 2546 SECTOR NE-Y B31-1 7 A
3455,2565,NGC 2546 SECTOR SY-I D9-12 A 4 C A
3456,2566,NGC 2547 SECTOR XJ-A D42 C 1
3457,2567,NGC 281 SECTOR DQ-Y C1 A 5
3458,2568,NGC 3199 SECTOR BG-X C1-6 2 A
3459,2569,NGC 3199 SECTOR BV-Y C2 B 1
3460,2570,NGC 3199 SECTOR DG-X C1-8 C 1
3461,2571,NGC 3199 SECTOR DL-Y D12 1 A
3462,2571,NGC 3199 SECTOR DL-Y D12 4 A
3463,2572,NGC 3199 SECTOR HH-V C2-7 8 A
3464,2573,NGC 3199 SECTOR IM-V C2-5 B 3
3465,2573,NGC 3199 SECTOR IM-V C2-5 B 4
3466,2573,NGC 3199 SECTOR IM-V C2-5 C 3
3467,2574,NGC 3199 SECTOR MC-V C2-3 B 2 A
3468,2575,NGC 3199 SECTOR MC-V C2-8 A 5
3469,2576,NGC 4463 SECTOR CV-V C3-13 A 2 A
3470,2577,NGC 457 SECTOR EQ-X D1-0 B 1 A
3471,2578,NGC 5281 SECTOR PC-C B42-0 AB 3 B
3472,2579,NGC 6357 SECTOR DL-Y E22 2
3473,2580,NGC 6383 SECTOR ZU-Y D5 E 1
3474,2581,NGC 6530 SECTOR FL-Y D67 B 1
3475,2582,NGC 6530 WFI 16706 A 1 A
3476,2583,NGC 6705 SECTOR RN-H B11-0 9 A
3477,2584,NGC 6820 SECTOR BQ-Y D16 4 A
3478,2585,NGC 6820 SECTOR FB-X C1-9 D 1
3479,2585,NGC 6820 SECTOR FB-X C1-9 D 2
3480,2586,NGC 7822 SECTOR AQ-Y D10 2 A
3481,2587,NGC 7822 SECTOR BG-X C1-0 A 1
3482,2588,NGC 7822 SECTOR BQ-Y D3 A 1 A
3483,2589,NGC 7822 SECTOR BQ-Y D5 2 A
3484,2590,NGC 7822 SECTOR CL-Y D12 1
3485,2591,NGC 7822 SECTOR CL-Y D14 A 3
3486,2592,NGC 7822 SECTOR CL-Y D7 5
3487,2593,NGC 7822 SECTOR CQ-Y D4 5 A
3488,2594,NGC 7822 SECTOR DL-Y D7 B 1
3489,2594,NGC 7822 SECTOR DL-Y D7 B 2
3490,2594,NGC 7822 SECTOR DL-Y D7 B 3
3491,2595,NGC 7822 SECTOR DL-Y D9 A 2
3492,2596,NGC 7822 SECTOR EB-X C1-1 10 A
3493,2597,NGC 7822 SECTOR EB-X C1-3 B 5
3494,2597,NGC 7822 SECTOR EB-X C1-3 B 7 A
3495,2598,NGC 7822 SECTOR EG-Y E2 1
3496,2599,NGC 7822 SECTOR EG-Y E4 BC 6 C
3497,2600,NGC 7822 SECTOR FG-Y E2 1
3498,2601,NGC 7822 SECTOR JC-V C2-7 B 3 A
3499,2602,NGC 7822 SECTOR LC-V C2-1 A 1
3500,2603,NGC 7822 SECTOR MS-T C3-0 B 1
3501,2604,NIDGIAE EL-N D7-0 3 A
3502,2605,NIDGIAE FV-X D1-0 AB 1 A
3503,2606,NIDGIAE MS-J D9-0 2 B
3504,2607,NIDGIAE PD-I D10-0 C 2 A
3505,2608,NIDGIAE WV-Q C7-0 1 A
3506,2609,NJOERE 1 A
3507,2609,NJOERE 1 C
3508,2609,NJOERE 2 B
3509,2609,NJOERE 4 D A
3510,2609,NJOERE 5 A
3511,2610,NORTH AMERICA SECTOR GW-W D1-75 C 4
3512,2611,NORTH AMERICA SECTOR OS-T B3-1 7 D A
3513,2612,NU TAURI 1
3514,2612,NU TAURI 2
3515,2613,NUEKAU DA-X D2-381 AB 2 C A
3516,2614,NUEKAU HG-V D3-131 1 A
3517,2615,NUEKOA GG-O C9-0 3 A
3518,2616,NUEKUAE AA-A H52 BCD 3 A
3519,2617,NUEKUAE AB-V B46-4 A 1
3520,2618,NUEKUAE ET-Z C1-27 A 3
3521,2618,NUEKUAE ET-Z C1-27 A 8 A
3522,2619,NUEKUAE GB-P B48-5 1 C A
3523,2619,NUEKUAE GB-P B48-5 3 A
3524,2619,NUEKUAE GB-P B48-5 3 B
3525,2619,NUEKUAE GB-P B48-5 3 C
3526,2620,NUEKUAE JQ-U B33-10 B 8 B
3527,2621,NUEKUAE KW-K C22-21 A 1 A
3528,2622,NUEKUAE OD-B E290 2
3529,2623,NUEKUAE ON-F C150 A 1 A
3530,2624,NUEKUAE SZ-P E5-21 A 1
3531,2625,NUEKUAE UP-G B53-7 2 A
3532,2625,NUEKUAE UP-G B53-7 2 B
3533,2625,NUEKUAE UP-G B53-7 2 C
3534,2626,NUEKUAE XT-Q D5-72 B 1 B A
3535,2627,NUEKUIA FL-A C3-9 1 A A
3536,2628,NUKAM 1 D A
3537,2629,NUWEOU WB-S D5-6 B 6 C
3538,2629,NUWEOU WB-S D5-6 B 6 D
3539,2630,NUWIA LY-F D12-7 C 2
3540,2631,NUWO CN-J C25-0 B 3 A
3541,2632,NUWO KB-O C9-0 B 7 B
3542,2633,NYAUTHOU HU-G B2-2 ABC 2 C
3543,2634,NYAUTHOU SZ-J C11-2 B 2 A
3544,2635,NYEAJAAE AA-A H41 AB 1 D A
3545,2635,NYEAJAAE AA-A H41 AB 3 D A
3546,2636,NYEAJAAE CH-A B32-1 5 A
3547,2637,NYEAJAAE CY-U B22-13 1 E A
3548,2637,NYEAJAAE CY-U B22-13 2 A
3549,2637,NYEAJAAE CY-U B22-13 2 B
3550,2637,NYEAJAAE CY-U B22-13 2 C
3551,2638,NYEAJAAE DG-M D8-25 A 4
3552,2639,NYEAJAAE DH-U E3-53 B 1
3553,2640,NYEAJAAE DI-V C5-35 4 A
3554,2640,NYEAJAAE DI-V C5-35 4 B
3555,2641,NYEAJAAE HI-Q D6-191 A 1
3556,2641,NYEAJAAE HI-Q D6-191 A 2
3557,2641,NYEAJAAE HI-Q D6-191 A 3
3558,2641,NYEAJAAE HI-Q D6-191 A 4
3559,2641,NYEAJAAE HI-Q D6-191 A 6
3560,2641,NYEAJAAE HI-Q D6-191 B 2 A
3561,2642,NYEAJAAE HR-C C29-18 3 A
3562,2642,NYEAJAAE HR-C C29-18 4 A
3563,2643,NYEAJAAE KY-P D6-126 4
3564,2644,NYEAJAAE LC-G B16-4 A 2 A
3565,2644,NYEAJAAE LC-G B16-4 A 2 B
3566,2645,NYEAJAAE LT-K B27-9 2
3567,2646,NYEAJAAE MO-G D11-10 B 1
3568,2646,NYEAJAAE MO-G D11-10 B 2
3569,2647,NYEAJAAE NN-S E4-44 4
3570,2647,NYEAJAAE NN-S E4-44 5
3571,2648,NYEAJAAE OU-E D12-66 1
3572,2649,NYEAJAAE PJ-R B24-13 A 8 A
3573,2649,NYEAJAAE PJ-R B24-13 A 8 D
3574,2649,NYEAJAAE PJ-R B24-13 A 8 E
3575,2649,NYEAJAAE PJ-R B24-13 B 1
3576,2650,NYEAJAAE QP-E D12-54 A 1
3577,2651,NYEAJAAE QP-P B38-2 A 7 A
