id,system,body,siteID,extoolID,latitude,longitude,type,verified,visible,discoveredBy
889,1826,2477,889,\N,-20.8945,-85.9714,2,1,1,379
890,1327,1790,890,\N,11.0865,-76.1924,2,1,1,379
891,1327,1790,891,\N,7.2518,-41.3242,2,1,1,379
892,1327,1790,892,\N,-26.3464,6.2029,2,1,1,379
893,2828,3832,893,\N,10.2578,-103.3881,2,1,1,271
894,1792,2433,894,\N,-55.4937,-10.2171,2,1,1,263
895,2626,3552,895,\N,7.378,156.0527,2,1,1,537
896,2626,3552,896,\N,-25.189,129.7031,2,1,1,537
897,2626,3552,897,\N,-18.208,-169.8626,2,1,1,537
898,1711,2313,898,\N,-36.0965,107.3217,2,1,1,263
899,3465,4743,899,\N,-2.2256,29.4462,2,1,1,263
900,3814,5186,900,\N,-30.4941,-126.1878,2,1,1,271
901,215,296,901,\N,14.121,112.7752,2,1,1,298
902,215,296,902,\N,38.4844,74.1212,2,1,1,298
903,900,1252,903,\N,69.223,-90.6895,2,1,1,350
904,900,1253,904,\N,12.6325,-133.1575,2,1,1,350
905,900,1254,905,\N,-49.0837,5.1372,2,1,1,350
906,900,1257,906,\N,30.227,-52.4815,2,1,1,350
907,900,1255,907,\N,-39.5109,171.4598,2,1,1,350
908,900,1256,908,\N,-77.2633,30.7182,2,1,1,350
909,899,1251,909,\N,-59.3204,-69.2901,2,1,1,350
910,2815,3809,910,\N,23.5103,134.5076,2,1,1,271
911,210,290,911,\N,2.5583,-139.0925,2,1,1,478
912,2822,3822,912,\N,8.9011,119.1691,2,1,1,271
913,2822,3822,913,\N,60.4342,-19.2265,2,1,1,271
914,3810,5181,914,\N,60.2239,-130.5396,2,1,1,271
915,3810,5182,915,\N,-54.3302,61.4756,2,1,1,271
916,1710,2312,916,\N,-64.0109,86.0746,2,1,1,263
917,3437,4715,917,\N,56.0117,104.2876,2,1,1,423
918,215,297,918,\N,-32.2688,-24.6979,2,1,1,525
919,987,1355,919,\N,-0.9163,167.5261,2,1,1,81
920,1293,1736,920,\N,-21.5901,178.1745,2,1,1,81
921,1293,1737,921,\N,-55.0319,78.2653,2,1,1,81
922,2951,3984,922,\N,57.5888,82.4148,2,1,1,81
923,3822,5196,923,\N,24.9619,72.8263,2,1,1,271
924,2724,3661,924,\N,-39.3205,52.4075,2,1,1,101
925,2346,3165,925,\N,13.1331,176.1263,2,1,1,350
926,2763,3723,926,\N,-50.6386,28.5659,2,1,1,271
927,2754,3704,927,\N,-37.5323,-165.5414,2,1,1,271
928,2350,3169,928,\N,16.2166,-81.2845,2,1,1,350
929,2350,3171,929,\N,-42.7574,4.1427,2,1,1,350
930,2350,3170,930,\N,-21.7585,-154.9078,2,1,1,350
931,2355,3177,931,\N,-45.5826,-66.42,2,1,1,350
932,1693,2293,932,\N,57.8845,-116.5098,2,1,1,240
933,3280,4488,933,\N,-26.3774,-166.3186,2,1,1,379
934,3280,4488,934,\N,-36.8762,142.8987,2,1,1,379
935,3282,4490,935,\N,-23.6364,-175.6188,2,1,1,379
936,3279,4487,936,\N,29.5698,-9.8658,2,1,1,379
937,3230,4417,937,\N,-35.6022,10.4024,2,1,1,186
938,3230,4418,938,\N,-79.2464,95.7762,2,1,1,186
939,3230,4419,939,\N,-58.9743,4.5511,2,1,1,186
940,3324,4544,940,\N,0.818,41.3949,2,1,1,186
941,3325,4545,941,\N,-43.812,102.5654,2,1,1,186
942,3911,5326,942,\N,-17.5253,126.2171,2,1,1,263
943,3227,4412,943,\N,-48.3869,-112.6784,2,1,1,350
944,2808,3798,944,\N,-66.7283,-26.9263,2,1,1,271
945,2827,3830,945,\N,-6.5741,137.5671,2,1,1,271
946,2827,3831,946,\N,34.9167,164.7821,2,1,1,271
947,94,117,947,\N,32.8419,6.0302,2,1,1,263
948,2794,3764,948,\N,4.8587,6.0291,2,1,1,447
949,3225,4398,949,\N,-32.3085,87.9371,2,1,1,350
950,3225,4397,950,\N,12.1194,106.4573,2,1,1,350
951,3225,4396,951,\N,20.3782,95.0353,2,1,1,350
952,1802,2449,952,\N,38.1902,115.0807,2,1,1,215
953,2342,3161,953,\N,83.8341,116.1737,2,1,1,350
954,2347,3166,954,\N,-31.8292,-165.8919,2,1,1,350
955,2348,3167,955,\N,-37.1447,44.3497,2,1,1,350
956,2351,3172,956,\N,37.3431,-38.5266,2,1,1,350
957,2358,3180,957,\N,-60.1517,116.4316,2,1,1,350
958,3464,4742,958,\N,-4.2844,-48.5161,2,1,1,182
959,1763,2382,959,\N,-1.7776,-135.129,2,1,1,271
960,1763,2382,960,\N,-7.9126,-0.7142,2,1,1,271
961,1763,2382,961,\N,-13.8935,54.8218,2,1,1,271
962,1763,2382,962,\N,-24.0598,94.8071,2,1,1,271
963,1777,2406,963,\N,-1.6761,172.6923,2,1,1,271
964,1777,2407,964,\N,53.7975,24.1724,2,1,1,271
965,1777,2409,965,\N,3.1895,7.7579,2,1,1,271
966,2825,3826,966,\N,4.2906,-17.3784,2,1,1,271
967,2825,3827,967,\N,12.1757,-102.4721,2,1,1,271
968,2825,3828,968,\N,80.8096,-103.5278,2,1,1,271
969,2736,3676,969,\N,-12.349,-37.0085,2,1,1,271
970,2820,3819,970,\N,12.3861,-69.1069,2,1,1,271
971,2735,3675,971,\N,-20.8894,89.8182,2,1,1,271
972,2737,3677,972,\N,54.1162,-108.6748,2,1,1,271
973,2814,3808,973,\N,15.4109,151.9458,2,1,1,271
974,3816,5188,974,\N,38.9437,59.9269,2,1,1,271
975,1777,2408,975,\N,-27.4267,52.3299,2,1,1,342
976,1777,2408,976,\N,50.0872,103.9622,2,1,1,342
977,1777,2408,977,\N,2.4142,-164.0403,2,1,1,342
978,1777,2408,978,\N,-41.9498,-24.7875,2,1,1,342
979,1777,2408,979,\N,-74.2449,135.5971,2,1,1,342
980,2713,3647,980,\N,-25.6926,163.4797,2,1,1,152
981,1810,2459,981,\N,54.8347,-129.608,2,1,1,271
982,1810,2460,982,\N,45.6057,-11.2656,2,1,1,271
983,3812,5184,983,\N,-23.8698,-84.6689,2,1,1,182
984,2811,3805,984,\N,40.887,-175.2335,2,1,1,376
985,2811,3805,985,\N,33.8608,-58.1373,2,1,1,376
986,2345,3164,986,\N,19.0091,127.8981,2,1,1,350
987,2353,3175,987,\N,17.553,-137.4651,2,1,1,350
988,2353,3174,988,\N,36.4472,-89.6629,2,1,1,350
989,2352,3173,989,\N,-29.2276,25.7724,2,1,1,350
990,2719,3655,990,\N,9.1033,-77.2497,2,1,1,526
991,1812,2462,991,\N,-64.2087,45.5318,2,1,1,271
992,2357,3179,992,\N,-42.6917,67.766,2,1,1,350
993,2739,3682,993,\N,-19.5809,-131.4306,2,1,1,271
994,2349,3168,994,\N,31.1161,52.8527,2,1,1,350
995,2823,3823,995,\N,-26.5739,31.1557,2,1,1,376
996,2823,3824,996,\N,13.9148,-83.8865,2,1,1,376
997,2194,2969,997,\N,-16.4769,146.6725,2,1,1,447
998,31,47,998,\N,-29.8305,-133.5942,2,1,1,35
999,2740,3683,999,\N,15.1402,74.8605,2,1,1,517
1000,3069,4157,1000,\N,21.3159,-19.8982,2,1,1,503
1001,2268,3065,1001,\N,29.4169,-19.36,2,1,1,298
1002,3208,4376,1002,\N,22.78,174.2736,2,1,1,40
1003,1048,1433,1003,\N,-30.1152,104.4147,2,1,1,87
1004,1926,2644,1004,\N,3.0936,60.7645,2,1,1,166
1005,2628,3554,1005,\N,23.3933,-155.4104,2,1,1,262
1006,2628,3554,1006,\N,61.377,53.8258,2,1,1,262
1007,1349,1828,1007,\N,71.1408,16.4009,2,1,1,503
1008,1349,1828,1008,\N,12.6084,-76.6642,2,1,1,503
1009,2582,3494,1009,\N,-11.9443,-117.6624,2,1,1,537
1010,2582,3494,1010,\N,56.6669,-150.8441,2,1,1,537
1011,2591,3509,1011,\N,-38.604,62.8789,2,1,1,15
1012,2806,3794,1012,\N,-36.9072,-95.7891,2,1,1,16
1013,2806,3790,1013,\N,34.2066,-121.8482,2,1,1,16
1014,1794,2435,1014,\N,37.8267,-79.0005,2,1,1,72
1015,1794,2439,1015,\N,-36.6043,32.742,2,1,1,72
1016,1794,2438,1016,\N,28.0547,64.0897,2,1,1,72
1017,1794,2437,1017,\N,-53.679,-60.0966,2,1,1,72
1018,1794,2436,1018,\N,-37.4779,-39.4534,2,1,1,72
1019,1387,1878,1019,\N,5.2804,138.4569,2,1,1,19
1020,2577,3488,1020,\N,-21.724,-52.5468,2,1,1,15
1021,2585,3500,1021,\N,-52.0483,0.7755,2,1,1,15
1022,1780,2415,1022,\N,-85.1482,71.0511,2,1,1,72
1023,1780,2414,1023,\N,15.7087,-24.0349,2,1,1,72
1024,1780,2413,1024,\N,63.0232,-46.8407,2,1,1,72
1025,1780,2418,1025,\N,-11.3002,37.7482,2,1,1,72
1026,1780,2417,1026,\N,-49.595,-7.2922,2,1,1,72
1027,1780,2416,1027,\N,10.6741,-98.3846,2,1,1,72
1028,1790,2431,1028,\N,-52.6993,88.7511,2,1,1,72
1029,1798,2444,1029,\N,-60.3411,5.2679,2,1,1,72
1030,3467,4745,1030,\N,-48.3896,142.7814,2,1,1,271
1031,3466,4744,1031,\N,-28.6894,169.1405,2,1,1,271
1032,4019,5479,1032,\N,33.4262,131.7143,2,1,1,149
1033,4020,5480,1033,\N,8.8878,-54.7966,2,1,1,149
1034,4020,5480,1034,\N,10.669,-82.6742,2,1,1,149
1035,1447,1954,1035,\N,41.954,36.39,2,1,1,521
1036,1448,1955,1036,\N,10.2902,141.5286,2,1,1,521
1037,1449,1956,1037,\N,-28.816,131.9963,2,1,1,521
1038,2583,3495,1038,\N,22.8385,63.5647,2,1,1,15
1039,3216,4386,1039,\N,23.0331,107.4238,2,1,1,149
1040,3216,4386,1040,\N,-3.4369,-175.3889,2,1,1,149
1041,2590,3507,1041,\N,33.3923,-0.6282,2,1,1,15
1042,2592,3510,1042,\N,-61.6792,61.3287,2,1,1,15
1043,172,236,1043,\N,63.1403,-152.364,2,1,1,337
1044,2243,3027,1044,\N,60.0782,41.0732,2,1,1,149
1045,3451,4729,1045,\N,-25.699,149.6339,2,1,1,16
1046,1750,2362,1046,\N,-18.3169,32.7449,2,1,1,288
1047,2721,3657,1047,\N,-20.6939,59.0124,2,1,1,288
1048,3069,4150,1048,\N,-62.6717,-37.5712,2,1,1,19
1049,3463,4741,1049,\N,-29.2058,-82.1116,2,1,1,288
1050,2581,3493,1050,\N,-8.6575,89.9228,2,1,1,284
1051,1179,1603,1051,\N,-8.6778,35.0849,2,1,1,124
1052,3069,4150,1052,\N,-35.8152,107.3616,2,1,1,19
1053,3069,4150,1053,\N,-34.1527,49.8892,2,1,1,19
1054,3069,4150,1054,\N,29.6908,138.7266,2,1,1,19
1055,3069,4150,1055,\N,20.2791,111.898,2,1,1,19
1056,3069,4150,1056,\N,26.8767,65.6659,2,1,1,19
1057,3069,4150,1057,\N,41.6108,52.0154,2,1,1,19
1058,3069,4150,1058,\N,72.8553,136.3106,2,1,1,19
1059,3069,4150,1059,\N,59.9504,136.4893,2,1,1,19
1060,3069,4150,1060,\N,73.6899,-101.7154,2,1,1,19
1061,3069,4150,1061,\N,32.8596,-91.7265,2,1,1,19
1062,3069,4151,1062,\N,52.4585,-28.8151,2,1,1,19
1063,3069,4151,1063,\N,73.4023,122.2959,2,1,1,19
1064,3069,4151,1064,\N,15.943,-175.8478,2,1,1,19
1065,3069,4151,1065,\N,-44.3579,135.1485,2,1,1,19
1066,3069,4151,1066,\N,19.4209,-150.5068,2,1,1,19
1067,3069,4152,1067,\N,-8.5911,-76.1813,2,1,1,19
1068,3069,4152,1068,\N,-36.0908,-45.5992,2,1,1,19
1069,3069,4152,1069,\N,-34.0031,128.7939,2,1,1,19
1070,3069,4152,1070,\N,-3.917,154.5952,2,1,1,19
1071,3069,4152,1071,\N,72.4689,179.6237,2,1,1,19
1072,1023,1398,1072,\N,44.2636,-32.223,2,1,1,391
1073,1132,1540,1073,\N,20.6189,177.5662,2,1,1,391
1074,1146,1557,1074,\N,15.9865,-67.1905,2,1,1,391
1075,1149,1562,1075,\N,-12.9732,81.0625,2,1,1,391
1076,3069,4153,1076,\N,-28.081,-103.1115,2,1,1,19
1077,3069,4153,1077,\N,44.494,177.5621,2,1,1,19
1078,3069,4153,1078,\N,56.6105,178.5996,2,1,1,19
1079,3069,4153,1079,\N,-45.6049,-174.9823,2,1,1,19
1080,3069,4153,1080,\N,66.199,149.9613,2,1,1,19
1081,3069,4153,1081,\N,-61.0108,172.3142,2,1,1,19
1082,3069,4153,1082,\N,-63.9292,-73.9972,2,1,1,19
1083,3069,4153,1083,\N,-50.8065,28.8615,2,1,1,19
1084,3069,4153,1084,\N,15.1141,-134.924,2,1,1,19
1085,1304,1752,1085,\N,8.7196,68.7439,2,1,1,149
1086,1304,1752,1086,\N,-18.7232,82.8771,2,1,1,149
1087,3069,4154,1087,\N,-0.7985,78.2209,2,1,1,19
1088,3069,4154,1088,\N,-23.8612,70.8025,2,1,1,19
1089,3069,4154,1089,\N,-25.4453,111.0181,2,1,1,19
1090,3069,4154,1090,\N,25.8294,159.8451,2,1,1,19
1091,3069,4154,1091,\N,74.8787,21.0296,2,1,1,19
1092,3069,4155,1092,\N,-65.6488,-20.2673,2,1,1,19
1093,3069,4155,1093,\N,-46.5466,106.6024,2,1,1,19
1094,3069,4155,1094,\N,-47.1823,-135.3027,2,1,1,19
1095,3069,4155,1095,\N,52.7518,59.0271,2,1,1,19
1096,3069,4155,1096,\N,-5.324,-146.909,2,1,1,19
1097,3069,4156,1097,\N,-48.2678,-7.2288,2,1,1,19
1098,3069,4156,1098,\N,-25.3219,-130.8953,2,1,1,19
1099,3069,4156,1099,\N,29.1158,103.6368,2,1,1,19
1100,3069,4156,1100,\N,25.3758,53.5794,2,1,1,19
1101,3330,4558,1101,\N,16.3969,-119.1856,2,1,1,89
1102,3069,4157,1102,\N,9.8625,-119.9382,2,1,1,19
1103,3069,4157,1103,\N,-45.7616,-4.4623,2,1,1,19
1104,3069,4157,1104,\N,30.4541,14.4808,2,1,1,19
1105,3069,4157,1105,\N,-39.6781,-22.6847,2,1,1,19
1106,3069,4157,1106,\N,13.9211,2.4263,2,1,1,19
1107,3069,4157,1107,\N,-47.0631,104.0181,2,1,1,19
1108,1617,2169,1108,\N,41.5477,110.9055,2,1,1,391
1109,3069,4157,1109,\N,2.6936,-103.5567,2,1,1,19
1110,3069,4157,1110,\N,24.1739,153.3771,2,1,1,19
1111,3069,4157,1111,\N,-34.135,-142.1702,2,1,1,19
1112,3069,4157,1112,\N,-4.8714,58.9705,2,1,1,19
1113,3069,4157,1113,\N,22.1699,-65.522,2,1,1,19
1114,2038,2784,1114,\N,3.1888,25.8739,2,1,1,182
1115,2038,2784,1115,\N,47.5133,57.7822,2,1,1,182
1116,2038,2784,1116,\N,-37.0587,165.7666,2,1,1,182
1117,2038,2784,1117,\N,-49.7836,99.1918,2,1,1,182
1118,2038,2785,1118,\N,-68.1659,-158.1946,2,1,1,182
1119,2038,2786,1119,\N,34.833,55.6789,2,1,1,182
1120,2038,2786,1120,\N,-18.6076,94.8308,2,1,1,182
1121,2038,2783,1121,\N,18.917,59.6564,2,1,1,182
1122,2038,2783,1122,\N,-18.2725,12.0268,2,1,1,182
1123,3069,4158,1123,\N,53.5708,-58.2743,2,1,1,19
1124,3069,4158,1124,\N,-48.9204,94.7029,2,1,1,19
1125,3069,4159,1125,\N,-11.8704,79.7701,2,1,1,19
1126,3069,4159,1126,\N,-39.2172,-144.7105,2,1,1,19
1127,3069,4159,1127,\N,13.1373,2.5744,2,1,1,19
1128,2036,2781,1128,\N,61.0663,125.2082,2,1,1,182
1129,2036,2781,1129,\N,15.4004,90.808,2,1,1,182
1130,2036,2781,1130,\N,-65.1336,24.4394,2,1,1,182
1131,3069,4160,1131,\N,21.8514,174.2832,2,1,1,19
1132,3069,4160,1132,\N,-2.2253,-50.3416,2,1,1,19
1133,3946,5380,1133,\N,-42.4191,37.6897,2,1,1,72
1134,3815,5187,1134,\N,-60.2372,-15.7863,2,1,1,83
1135,3815,5187,1135,\N,-25.1951,31.1738,2,1,1,83
1136,3206,4373,1136,\N,12.826,-146.6572,2,1,1,87
1137,3206,4373,1137,\N,-62.5629,-26.9243,2,1,1,87
1138,3206,4374,1138,\N,-24.8729,100.3351,2,1,1,87
1139,3205,4370,1139,\N,-80.2155,-134.5968,2,1,1,87
1140,3205,4371,1140,\N,16.8782,-172.6857,2,1,1,87
1141,3205,4371,1141,\N,52.7354,174.945,2,1,1,87
1142,3205,4372,1142,\N,19.0999,-164.8261,2,1,1,87
1143,3204,4369,1143,\N,16.2025,-18.6337,2,1,1,87
1144,3202,4363,1144,\N,-36.6059,-67.1537,2,1,1,87
1145,2330,3147,1145,\N,-27.7436,-157.0107,2,1,1,149
1146,3202,4362,1146,\N,22.7863,34.783,2,1,1,87
1147,3202,4362,1147,\N,-23.9279,-33.1725,2,1,1,87
1148,3202,4361,1148,\N,71.269,-175.9573,2,1,1,87
1149,3202,4367,1149,\N,-15.4556,177.9106,2,1,1,87
1150,3202,4366,1150,\N,32.3249,124.0569,2,1,1,87
1151,3202,4365,1151,\N,16.3511,44.5223,2,1,1,87
1152,3202,4364,1152,\N,-38.2766,154.2627,2,1,1,87
1153,3973,5414,1153,\N,-52.0906,-41.5433,2,1,1,207
1154,2228,3007,1154,\N,-1.0684,116.6651,2,1,1,275
1155,2492,3374,1155,\N,-0.4138,108.9636,2,1,1,216
1156,2477,3354,1156,\N,-42.1063,-148.9373,2,1,1,16
1157,3930,5355,1157,\N,4.2514,48.0053,2,1,1,216
1158,3818,5191,1158,\N,-14.1308,40.0814,2,1,1,81
1159,1020,1394,1159,\N,-47.1667,-173.0882,2,1,1,487
1160,1020,1395,1160,\N,73.7439,-0.2698,2,1,1,487
1161,1015,1389,1161,\N,-6.8349,15.7315,2,1,1,487
1162,1997,2738,1162,\N,18.142,-113.9629,2,1,1,240
